version,date,run_id,item_id,url_key,canonical_url,vertical,source_id,stage,outcome,code,http_status,source_chars,source_words,summary_words,detail,fetch_ms,extract_ms,summarize_ms,prefill_ms,decode_ms,input_tokens,output_tokens,cached_tokens,source_words_before_cap,shard,job,span_integrity,elements_found,element_class,model_calls,label_kind,label_prefill_ms,label_decode_ms,label_input_tokens,label_output_tokens,label_cached_tokens,summary_kind,summary_prefill_ms,summary_decode_ms,summary_input_tokens,summary_output_tokens,summary_cached_tokens,truncation_cap_tokens,selection_score,authority_score,tier_score,feed_weight,feed_reliability,lens_bonus,recency_bonus,carriage_step,watchlist_bonus,carried_by,watchlist_hit,on_front_page,tier,source_form,published_at,time_source,item_started_at,item_ended_at,item_index,shard_item_count,queue_wait_ms,fetch_connect_ms,fetch_ttfb_ms,robots_ms,retry_count,retry_total_ms,label_ms,summary_ms,visual_plan_ms,visual_plan_ms_is_estimate,faithfulness_ms,model_wait_ms,item_total_ms,stage_gap_ms,visual_plan_tokens_written,label_cache_pct,summary_cache_pct,slot_id,kv_tokens_at_start,prefix_shared_with_previous,label_prefill_tokens_per_s,label_decode_tokens_per_s,summary_prefill_tokens_per_s,summary_decode_tokens_per_s,label_finish_reason,summary_finish_reason,recovered,cpu_model,cpu_busy_pct,cpu_busy_max,cpu_busy_min,cpu_steal_pct,load_1m,llama_rss_bytes,llama_rss_anon_bytes,llama_rss_peak_bytes,llama_major_faults,python_rss_bytes,python_rss_anon_bytes,model_id,model_quantisation,n_ctx_configured,n_parallel,n_threads,n_batch,weights_pinned,label_budget_tokens,summary_budget_tokens,run_visual_decision,temperature,failed_field,failed_rule,os_mem_available_bytes,os_mem_total_bytes,os_mem_cached_bytes,os_swap_free_bytes,os_swap_total_bytes,os_mem_available_min_bytes
2026-09-22,2026-09-25,2026-09-25-36110083579,world-ttgvbfcnfbtkw3wf,d6a1b5bd957af53e0f8fedf7cb97e783187aeca301c9f3b02dded38caa79f338,https://npr.org/2026/09/25/g-s1-144973/trump-state-dinner-xi,world,npr-world,fetch,failed,http_client_error,402,0,0,,HTTP 402,856,0,,,,,,,,0,work,,,,,,,,,,,,,,,,,,1.159477,0.5954198473282443,0.6,1.0,0.9923664122137404,0.0,0.5640574577562584,0.0,0.0,1,False,False,2,article,2026-09-25T06:18:59Z,feed,2026-09-25T07:59:12Z,2026-09-25T07:59:13Z,10,20,,49,72,555,0,0,,,,,,,858,2,,,,,,,,,,,,,,AMD EPYC 7763 64-Core Processor,,,,,,,,,,,,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,2048,True,6491,4160,,0.2,,,,,,,,
2026-09-22,2026-09-25,2026-09-25-36110083579,world-d1zdw1qc89qq6y0z,687ede06ec426f73781f1e2677ff5f528cd687b0e9ae6c589aca244535e30431,https://news.mongabay.com/short-article/2026/09/chocolate-giant-lobbied-u-s-and-eu-officials-over-deforestation-laws-says-report,world,mongabay,publish,ok,,,3274,505,64,,287,32,557770,181730,375994,8537,1962,6947,505,0,work,True,10,chartable,2,label,176032,324105,3396,1703,1849,summarize_and_plan,5698,51889,5141,259,5098,,1.148029,0.6,0.6,1.0,1.0,0.0,0.5480291466323224,0.0,0.0,1,False,False,2,article,2026-09-25T05:34:04Z,feed,2026-09-25T07:59:13Z,2026-09-25T08:37:28Z,11,20,1735367,37,116,127,0,0,500145,57600,24843,True,1515,46,559631,27,124,54.45,99.16,0,5098,True,8.79,5.25,7.55,4.99,stop,stop,False,AMD EPYC 7763 64-Core Processor,98.98,99.99,97.22,0.0,5.5,10699374592,5012373504,10699374592,0,1015476224,437518336,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,2048,True,6491,4160,True,0.2,,,4530692096,16766414848,9627230208,3221221376,3221221376,4530692096
2026-09-22,2026-09-25,2026-09-25-36110083579,india-991zrd3c49vfzb6m,4a43fc346c2276ffacd4c7a6190d7cff5be935bf76cf385ce2fe18243e4e9a12,https://thehindu.com/news/national/kerala/plug-in-pay-up-ev-users-in-keralam-call-for-uniformity-in-charging-tariff/article71507258.ece,india,the-hindu-national,publish,ok,,,2638,387,52,,338,46,343923,133043,210716,7028,1105,5851,387,0,work,True,4,unclassified,2,label,127589,194418,2983,1020,1849,summarize_and_plan,5454,16298,4045,85,4002,,1.71778,0.6,0.6,1.0,1.0,0.3,0.5677803305622592,0.25,0.0,2,False,False,2,article,2026-09-25T06:29:14Z,feed,2026-09-25T07:59:13Z,2026-09-25T08:43:12Z,12,20,2294294,34,143,148,0,0,322145,21761,,,824,164,345150,19,,61.98,98.94,0,4002,True,8.89,5.25,7.88,5.22,stop,stop,False,AMD EPYC 7763 64-Core Processor,98.91,99.99,96.93,0.0,5.29,11059212288,5372211200,11059212288,0,1012273152,434315264,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,2048,True,6491,4160,False,0.2,,,4164825088,16766414848,9516855296,3221221376,3221221376,4164825088
2026-09-22,2026-09-25,2026-09-25-36110083579,india-vdergjms0bd9112w,db5d884a9902da90845c35cc15020743a38935079a6318c46beb999666c18b3e,https://thehindubusinessline.com/markets/forex/rbi-likely-steps-in-before-market-open-to-support-rupee-traders-say/article71507015.ece,india,thehindu-business,publish,ok,,,508,81,60,,292,40,197408,81982,115387,5481,617,4750,81,0,work,True,4,chartable,2,label,76801,67600,2537,365,1849,summarize_and_plan,5181,47787,2944,252,2901,,1.613099,0.6,0.6,1.0,1.0,0.0,0.5130989922736253,0.0,0.5,1,True,False,2,article,2026-09-25T03:51:27Z,feed,2026-09-25T07:59:13Z,2026-09-25T08:46:30Z,13,20,2638728,34,51,194,0,0,144408,52978,24652,True,297,39,198061,24,130,72.88,98.54,0,2901,True,8.96,5.4,8.3,5.27,stop,stop,False,AMD EPYC 7763 64-Core Processor,98.86,99.99,97.38,0.0,5.06,10987663360,5300662272,11059212288,0,1019289600,441331712,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,2048,True,6491,4160,True,0.2,,,4248068096,16766414848,9517301760,3221221376,3221221376,4164825088
2026-09-22,2026-09-25,2026-09-25-36110083579,india-j6bxpjc6zaq26mqj,9197db4986faae2352f29c2a80cdcc3fa9ed39392d257828ea6ae7113e6adc25,https://thehindubusinessline.com/markets/stocks-to-watch-today-september-25-tata-group-lemon-tree-hotels-pb-fintech-jsw-cement-and-more/article71506860.ece,india,thehindu-business,publish,ok,,,6977,1093,114,,92,47,921923,424529,497214,12732,2318,9183,1093,0,work,True,43,chartable,2,label,418106,421592,5354,1981,1849,summarize_and_plan,6423,75622,7378,337,7334,,1.583638,0.6,0.6,1.0,1.0,0.0,0.48363831741032703,0.0,0.5,1,True,False,2,article,2026-09-25T02:19:19Z,feed,2026-09-25T07:59:14Z,2026-09-25T09:58:34Z,14,20,6231499,30,48,0,0,0,839830,82061,27152,True,6210,180,928318,46,121,34.53,99.4,0,7334,True,8.38,4.7,6.85,4.46,stop,stop,False,AMD EPYC 7763 64-Core Processor,98.49,99.99,96.88,0.0,4.9,12847173632,7161475072,12847173632,0,1046458368,468484096,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,2048,True,6491,4160,True,0.2,,,2380148736,16766414848,7419215872,3221159936,3221221376,2380148736
2026-09-22,2026-09-25,2026-09-25-36110083579,india-w1425rd2em8k6arp,e04822e1a27511332b1648277fbd3c150b527ff26659104ab61a6688561b738d,https://timesofindia.indiatimes.com/india/must-maintain-the-trust-of-people-chirag-paswan-urges-ec-to-firmly-present-its-side-amid-sir-row/articleshow/134477255.cms,india,toi-india,publish,ok,,,1185,191,79,,515,111,198449,90204,108210,5718,583,4915,191,0,work,True,2,unclassified,2,label,84963,84940,2609,458,1849,summarize_and_plan,5241,23270,3109,125,3066,,1.419831,0.6,0.6,1.0,1.0,0.0,0.5698307546983867,0.25,0.0,2,False,False,2,article,2026-09-25T06:34:51Z,feed,2026-09-25T07:59:14Z,2026-09-25T08:49:49Z,15,20,2835689,19,33,437,0,0,169912,28520,,,501,35,199603,27,,70.87,98.62,0,3066,True,8.95,5.39,8.2,5.37,stop,stop,False,AMD EPYC 7763 64-Core Processor,98.77,99.98,97.13,0.0,5.52,10959532032,5272604672,11058913280,0,1039093760,461185024,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,2048,True,6491,4160,False,0.2,,,4232097792,16766414848,9517699072,3221221376,3221221376,4227682304
2026-09-22,2026-09-25,2026-09-25-36110083579,india-74by7pptdsgqzee3,3917e3dada6e617fb9c369445ed629ac31ee9c5e3b237e1dd2a0591281cc05dd,https://india.mongabay.com/2026/09/el-nino-the-monsoon-and-the-confusion-of-keralas-fishers-commentary,india,mongabay-india,publish,ok,,,9407,1616,85,,293,40,509391,353353,155866,10146,765,7150,1616,0,work,True,5,chartable,2,label,347414,101054,4801,501,1849,summarize_and_plan,5939,54812,5345,264,5301,,1.2,0.6,0.6,1.0,1.0,0.0,0.6,0.0,0.0,1,False,False,2,article,2026-09-25T13:00:47Z,feed,2026-09-25T07:59:14Z,2026-09-25T10:07:09Z,16,20,7158716,34,105,138,0,0,448596,60765,23876,True,5746,172,515505,35,115,38.51,99.18,0,5301,True,8.5,4.96,7.41,4.82,stop,stop,False,AMD EPYC 7763 64-Core Processor,97.66,99.99,96.87,0.0,5.1,13245341696,7559643136,13245341696,0,1038594048,460840960,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,2048,True,6491,4160,True,0.2,,,2003595264,16766414848,7047413760,3221159936,3221221376,1892757504
2026-09-22,2026-09-25,2026-09-25-36110083579,india-1h9z30p4zfs0t8nb,0c53f182c4fbf20d22ab75b9d0c93f37e89fa959568953aca57e71a9b1bfc34c,https://frontline.thehindu.com/politics/sri-lanka-easter-bombings-verdict-state-role/article71507626.ece,india,frontline,publish,ok,,,5813,935,94,,117,38,891955,315996,575779,11076,2743,8389,935,0,work,True,27,chartable,2,label,309798,425772,4492,2049,1849,summarize_and_plan,6198,150007,6584,694,6540,,1.195709,0.6,0.6,1.0,1.0,0.0,0.5957089202654401,0.0,0.0,1,False,False,2,article,2026-09-25T07:44:03Z,feed,2026-09-25T07:59:15Z,2026-09-25T10:22:08Z,17,20,7673733,17,21,67,0,0,735706,156219,94241,True,7153,180,899296,33,436,41.16,99.33,0,6540,True,8.53,4.81,7.1,4.63,stop,stop,False,AMD EPYC 7763 64-Core Processor,98.67,99.99,96.88,0.0,5.13,13603389440,7921995776,13606051840,0,1044713472,467214336,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,2048,True,6491,4160,True,0.2,,value_error,1599172608,16766414848,6772568064,3220832256,3221221376,1599172608
2026-09-22,2026-09-25,2026-09-25-36110083579,india-8k1qk1kv8fyy6bvp,44c379867b43fde32f761ae0043af8589aa11d5692a9bc7130a66f6e4cd31d66,https://scroll.in/latest/1095989/gaza-genocide-allegations-greatest-lie-of-the-century-claims-benjamin-netanyahu,india,scroll-in,publish,ok,,,2522,384,61,,455,47,422340,160612,261686,7299,1350,5891,384,0,work,True,11,unclassified,2,label,155159,159368,3214,829,1849,summarize_and_plan,5453,102318,4085,521,4042,,1.181736,0.6,0.6,1.0,1.0,0.0,0.5817356568501842,0.0,0.0,1,False,False,2,article,2026-09-25T07:07:04Z,feed,2026-09-25T07:59:15Z,2026-09-25T08:56:52Z,18,20,3033672,20,328,60,0,0,314535,107781,70110,True,888,42,423753,23,357,57.53,98.95,0,4042,True,8.8,5.2,7.89,5.09,stop,stop,False,AMD EPYC 7763 64-Core Processor,98.79,99.99,97.11,0.0,5.7,11056898048,5370183680,11058913280,0,1016664064,438689792,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,2048,True,6491,4160,True,0.2,,value_error,4222898176,16766414848,9501417472,3221221376,3221221376,4172644352
2026-09-22,2026-09-25,2026-09-25-36110083579,india-gyntk0g3bm1w4wj3,87aba982035d03c2724363130de8953681f3140a3cdb6376fdd689b4eddfbe82,https://thefederal.com/category/news/sc-issues-notice-to-goa-police-on-tarun-tejpals-appeal-in-2013-rape-case-257628,india,the-federal,publish,ok,,,1576,267,66,,697,84,338956,139693,199097,6933,1059,5700,267,0,work,True,13,chartable,2,label,134266,151916,3039,813,1849,summarize_and_plan,5427,47181,3894,246,3851,,1.177839,0.5952,0.6,1.0,0.992,0.0,0.5826386427850686,0.0,0.0,1,False,False,2,article,2026-09-25T07:09:29Z,feed,2026-09-25T07:59:15Z,2026-09-25T09:02:32Z,19,20,3456141,109,7,537,0,0,286315,52618,24166,True,684,166,340446,25,126,60.84,98.9,0,3851,True,8.86,5.35,7.92,5.21,stop,stop,False,AMD EPYC 7763 64-Core Processor,98.76,99.99,96.93,0.0,5.74,11355828224,5669163008,11400486912,0,1013084160,435109888,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,2048,True,6491,4160,True,0.2,,,3920179200,16766414848,9229959168,3221221376,3221221376,3900694528
