version,date,run_id,item_id,url_key,source_url,title,vertical,model_id,attempt,hhem,hhem_full,hhem_delta,truncation_flagged,compression,extractiveness,verbatim_run,unsupported_numbers,hedge_dropped,extraction_suspect,band,source_word_count,source_seen_word_count,summary_word_count,pipeline_fingerprint,output_digest,determinism_violation,scorer_version,scored_at,score_ms,evidential_density,speculative_density,self_repetition,source_digest,coherence,semantic_coverage
2026-09-24,2026-09-24,2026-09-24-35995505585,business-economy-ng3fhdjmh8d9pn2t,ac06f8b6548a1a9b545ac7c880a3a6bb57522310e861c6a33c1ead6f9f47ff64,https://channelnewsasia.com/business/qualcomm-apple-extend-licensing-agreement-chips-6408351,"Qualcomm, Apple extend licensing agreement for chips",business-economy,qwen3-5-9b-q4-k-m,1,0.8908557891845703,0.8908557891845703,0.0,False,0.45901639344262296,0.24528301886792453,0.19642857142857142,0,False,False,high,123,123,56,,e91a4967b13fbe329285faa102ea504e44731cf710f56a90bccadee1ab7b7264,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-4;window=900/150/anchored;bands=0.80/0.50,2026-09-24T12:31:30Z,323,0.0,0.0,0.0,9b2f8cc0a93b62089dfe74ddae688c24676a41f2f184b79c3d9d1a4bfd9bf907,0.42697097741558104,0.7
2026-09-24,2026-09-24,2026-09-24-35995505585,business-economy-aa5344jvh7v2109f,528a32125b89f620812f798ec17ebfd20cb8d69b371ec107e24990971a9c5d28,https://bazaar.businesstoday.in/technology/story/apple-pay-india-launch-expected-soon-after-12-years-with-axis-bank-credit-cards-as-apple-enters-upi-dominated-payment-market-1454716-2026-09-24,"Apple Pay ? ? ? ? ? ?, 12 ? ? iPhone ? ? ? ? ? ? ? ?",business-economy,qwen3-5-9b-q4-k-m,1,0.02601909078657627,0.02601909078657627,0.0,False,0.43820224719101125,0.0,0.05128205128205128,0,False,False,low,535,535,39,,74640e46a3b8b006178f9b8bb300ac9059358b328711891057c1c40cace10f05,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-4;window=900/150/anchored;bands=0.80/0.50,2026-09-24T12:33:12Z,1956,0.0,0.0,0.0,ff4856fa4cae00c1116e796c9b9d843993e4f4f1c250f967ec8eac8b089d3e43,0.3038174034579793,0.35
2026-09-24,2026-09-24,2026-09-24-35995505585,business-economy-ckn0x1xhwy8q0wyb,64ea0e87b1e7917073cb43884a70026bf395026225896bdd7f46c98b64e6f0aa,https://bazaar.businesstoday.in/technology/story/before-hugging-face-openai-ai-agents-reportedly-attempted-access-to-multiple-websites-raising-new-concerns-over-autonomous-ai-security-1454795-2026-09-24,"Hugging Face ? ? ? ? ? OpenAI AI ?, 4 ? ? ? ? ? ? ?",business-economy,qwen3-5-9b-q4-k-m,1,0.022092944011092186,0.022092944011092186,0.0,False,0.8125,0.02040816326530612,0.07692307692307693,0,False,False,low,495,495,52,,b444c9b5a2e7df4525afa47a5ec7c7842f2836557d2f77fcc2a8ddab1acb3d24,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-4;window=900/150/anchored;bands=0.80/0.50,2026-09-24T12:38:20Z,1930,0.0,0.0,0.0,2cd1223be372c07417429a8cdb2322236e6215c7bce1957cb967d0b66f70ec21,0.26732722892916894,0.45
2026-09-24,2026-09-24,2026-09-24-35995505585,business-economy-gynymhvp4999fe60,87abea4776225297b8c0664e753a79b29d278dcebf079c051ca2c67d25ada81b,https://channelnewsasia.com/business/exclusive-amazon-bets-3-billion-indias-fast-delivery-boom-sources-say-6407831,"Exclusive-Amazon bets $3 billion on India's fast-delivery boom, sources say",business-economy,qwen3-5-9b-q4-k-m,1,0.588467001914978,0.588467001914978,0.0,False,0.08136094674556213,0.09615384615384616,0.10909090909090909,0,False,False,medium,677,677,55,,6f97d2b42ae57e339e9f54d709a399238ca16c336ae25b39417bb97e4e41c69a,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-4;window=900/150/anchored;bands=0.80/0.50,2026-09-24T12:47:40Z,1822,0.0014792899408284023,0.0029585798816568047,0.0,679a122c38fa9235eac4ab890769445a7558ba0bbfac58ce64d56477901c252e,0.22298442404683883,0.25
2026-09-24,2026-09-24,2026-09-24-35995505585,business-economy-81qx00g6yvpbbcff,406fd00206f6ecb5b1ef7150df176d341e6fe1f543cdb9ea2efdd6783df58fb4,https://qz.com/openai-agent-hacked-australia-medicare-portal-092426,"An OpenAI agent hacked Australia's Medicare portal, and the country's PM is furious",business-economy,qwen3-5-9b-q4-k-m,1,0.9279241561889648,0.9279241561889648,0.0,False,0.851063829787234,0.4594594594594595,0.325,0,False,False,high,47,47,40,,7520c36f7652307061cfdced58a306aaf5c2dae60ba450b020475afd2c244fa9,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-4;window=900/150/anchored;bands=0.80/0.50,2026-09-24T12:02:26Z,193,0.0,0.0,0.0,6fe172dac26a1fab554a4932b13e6d0a04d162d06fe89c9a8177e48f37913512,0.2994632179920567,0.7
2026-09-24,2026-09-24,2026-09-24-35995505585,business-economy-e6eznp1rea8eakep,719dfad8387290e54dd6039dd682e1d0a26c3639c55975d9e35994b25a49fe3b,https://voxdev.org/topic/technology-innovation/how-corporate-investors-boost-ai-innovation-through-data-access,How corporate investors boost AI innovation through data access,business-economy,qwen3-5-9b-q4-k-m,1,0.8725141882896423,0.8725141882896423,0.0,False,0.09334485738980121,0.11428571428571428,0.06481481481481481,0,True,False,medium,1152,1152,108,,13c59bf3b6a150a33ad8d2be22a3e6909775913dd53d652c9c9fef68152faa33,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-4;window=900/150/anchored;bands=0.80/0.50,2026-09-24T14:06:45Z,5374,0.0,0.010371650821089023,0.0,155a274cbe70d96aa11954085b3ff5c07468ceb0a9fdbf95ee24de88109a6903,0.3637767041676451,0.8
2026-09-24,2026-09-24,2026-09-24-35995505585,business-economy-1dt4p6st7t8awqns,0b744b1b3a3e90ae5eb96d61cc8f5ce94e33f3b510aa9b18544fe1b8e1073e72,https://bankunderground.co.uk/2026/09/24/a-new-framework-for-monitoring-risks-in-the-uk-housing-market,A new framework for monitoring risks in the UK housing market,business-economy,qwen3-5-9b-q4-k-m,1,0.9119408130645752,0.9119408130645752,0.0,False,0.05165165165165165,0.14457831325301204,0.11627906976744186,0,False,False,high,1684,1684,86,,eb4d0e4e1dc1188370e39c33cda577d1a8d35fec71a54cdb123dfdd20b4ad967,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-4;window=900/150/anchored;bands=0.80/0.50,2026-09-24T13:43:06Z,8085,0.0,0.004204204204204204,0.0,be896dc17f11032d5d9eb914a7545d3cb9fd09af6ca4b7b01c2665e28cd95e67,0.28211864124851654,0.4
2026-09-24,2026-09-24,2026-09-24-35995505585,business-economy-v0pebevkmdxqfzq2,d82ce5bb73a37b77fee2d8db8d2073ff6be6b3cb851dde8316308bda91248b6d,https://marginalrevolution.com/marginalrevolution/2026/09/ca-91326-a-public-choice-mystery-investigation.html,CA 91326: A Public Choice Mystery Investigation,business-economy,qwen3-5-9b-q4-k-m,1,0.928722083568573,0.928722083568573,0.0,False,0.07346585998271392,0.036585365853658534,0.047058823529411764,0,False,False,high,1152,1152,85,,f5facc968a0fc735866db9ad7a15f39c12eaf62046e2bbabd405564a9d836044,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-4;window=900/150/anchored;bands=0.80/0.50,2026-09-24T13:33:59Z,5768,0.0,0.00432152117545376,0.0,900f4ebdc51a352ff69c800eef687d5e9721cb0dad73afe1a5301368a04ff296,0.19076351469197114,0.55
2026-09-24,2026-09-24,2026-09-24-35995505585,business-economy-xjmb4er1krxtae3k,eca8b23b019e3ba5387351af60a47621bbcd3e5ab698d59bf092f4e1eba14165,https://theguardian.com/commentisfree/2026/sep/24/tom-watson-palantir-uk-politics,Tom Watson's move to Palantir is the latest sign of how far the rot has spread in UK politics | Clive Lewis,business-economy,qwen3-5-9b-q4-k-m,1,0.9231526851654053,0.9231526851654053,0.0,False,0.11097992916174734,0.02197802197802198,0.05319148936170213,0,False,False,high,834,834,94,,48981ef5dcda58dc245d5ad6913642699962ee5d73c6a675549e669a107858d1,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-4;window=900/150/anchored;bands=0.80/0.50,2026-09-24T14:16:43Z,2355,0.0011806375442739079,0.0011806375442739079,0.0,247fc090aa55748f91260f5530c69f554fa583550dd166da67fda584b56a2431,0.3704998042404237,0.3
2026-09-24,2026-09-24,2026-09-24-35995505585,world-56aag8r078s07gxq,2994a823003a3203c3b7e3df5a9ef90b23da361a8a17fd1c4b1ba45bc3c00ad0,https://news.cgtn.com/news/2026-09-24/Market-Days-With-Movies-light-up-grassland-tourism-in-Ordos-1QH2PhB7cys/p.html,Market Days With Movies light up grassland tourism in Ordos,world,qwen3-5-9b-q4-k-m,1,0.9252962470054626,0.9252962470054626,0.0,False,0.08957415565345081,0.13793103448275862,0.13114754098360656,0,False,False,high,683,683,61,,4156cfc1cacb5fb93e58977f763b65770f977117fb2f3fad36f69843338051f4,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-4;window=900/150/anchored;bands=0.80/0.50,2026-09-24T12:38:35Z,2068,0.0,0.0,0.0,5bca48ae578676294d379b777f0e654ee13500b6963cd7de9fb8af33f0b3b538,0.3055152512392967,0.6
