date,run_id,item_id,vertical,model_id,attempt,hhem,hhem_full,hhem_delta,truncation_flagged,coverage,compression,extractiveness,verbatim_run,unsupported_numbers,hedge_dropped,extraction_suspect,band,source_word_count,source_seen_word_count,summary_word_count,pipeline_fingerprint,output_digest,determinism_violation,scorer_version,scored_at,score_ms,evidential_density,speculative_density,self_repetition,source_digest,new_fact_rate
2026-08-25,2026-08-25-2,india-0024154598,india,qwen3-8b-q4-k-m,1,0.9621549844741821,0.9621549844741821,0.0,False,1.0,0.14814814814814814,0.08247422680412371,0.06,0,False,False,high,662,662,100,969b1917d38f4b44344dc818559122547bcbaf1aa37c836fbfc2eec6d1d2b945,c062663cfb47a74b32ea31570c915f788d610693e4e6d51aaaaf60f295568357,False,hhem-2.1-open@6a30c896;weights-cffb0b41;metrics-3;bands=0.80/0.50;lead=0.30,2026-08-25T08:01:20Z,3587,0.0044444444444444444,0.0014814814814814814,,,
2026-08-25,2026-08-25-2,india-2803854030,india,qwen3-8b-q4-k-m,1,0.953216016292572,0.953216016292572,0.0,False,1.0,0.16928657799274485,0.0072992700729927005,0.02857142857142857,0,False,False,high,824,824,140,969b1917d38f4b44344dc818559122547bcbaf1aa37c836fbfc2eec6d1d2b945,803b96aed961ff34b02b5b4539c279933b1723dca4cdaf2fa0ea1db027d254ee,False,hhem-2.1-open@6a30c896;weights-cffb0b41;metrics-3;bands=0.80/0.50;lead=0.30,2026-08-25T08:02:52Z,4864,0.0,0.010882708585247884,,,
2026-08-25,2026-08-25-2,india-1551198329,india,qwen3-8b-q4-k-m,1,0.9707902073860168,0.9707902073860168,0.0,False,1.0,0.16317991631799164,0.18421052631578946,0.06837606837606838,0,False,False,high,712,712,117,969b1917d38f4b44344dc818559122547bcbaf1aa37c836fbfc2eec6d1d2b945,bff53f73c5736b66eed56778678f98616a08d608615f6c302c8d33c418c7923a,False,hhem-2.1-open@6a30c896;weights-cffb0b41;metrics-3;bands=0.80/0.50;lead=0.30,2026-08-25T08:43:52Z,3826,0.001394700139470014,0.001394700139470014,,,
2026-08-25,2026-08-25-2,india-3581874717,india,qwen3-8b-q4-k-m,1,0.9602468609809875,0.9602468609809875,0.0,False,1.0,0.20985691573926868,0.15503875968992248,0.08333333333333333,0,False,False,high,617,617,132,969b1917d38f4b44344dc818559122547bcbaf1aa37c836fbfc2eec6d1d2b945,75f4e1e99323459ba658cd56355733f44baea4f97464c69fe7e5b6dd96d10f0a,False,hhem-2.1-open@6a30c896;weights-cffb0b41;metrics-3;bands=0.80/0.50;lead=0.30,2026-08-25T08:03:53Z,4159,0.003179650238473768,0.02066772655007949,,,
2026-08-25,2026-08-25-2,india-7881516633,india,qwen3-8b-q4-k-m,1,0.9092761278152466,0.9092761278152466,0.0,False,0.5555555555555556,0.3275862068965517,0.11711711711711711,0.06140350877192982,0,False,False,high,345,345,114,969b1917d38f4b44344dc818559122547bcbaf1aa37c836fbfc2eec6d1d2b945,78354d8d6f24e6a68a9728397a7331047bbb72a3f927dc18c75edac29cbc0ea0,False,hhem-2.1-open@6a30c896;weights-cffb0b41;metrics-3;bands=0.80/0.50;lead=0.30,2026-08-25T07:51:38Z,2055,0.0028735632183908046,0.0,,,
2026-08-25,2026-08-25-2,india-6686898201,india,qwen3-8b-q4-k-m,1,0.7627922296524048,0.7627922296524048,0.0,False,0.6666666666666666,0.26031746031746034,0.26582278481012656,0.15853658536585366,0,True,False,medium,317,317,82,969b1917d38f4b44344dc818559122547bcbaf1aa37c836fbfc2eec6d1d2b945,487d7f84bd948f32d880ebb703ba7801a83bc5240e2210ce64860e25b6672390,False,hhem-2.1-open@6a30c896;weights-cffb0b41;metrics-3;bands=0.80/0.50;lead=0.30,2026-08-25T07:37:37Z,1179,0.0031746031746031746,0.0,,,
2026-08-25,2026-08-25-2,india-9827319567,india,qwen3-8b-q4-k-m,1,0.8167290091514587,0.8167290091514587,0.0,False,1.0,0.20711297071129708,0.25,0.13131313131313133,0,False,False,high,481,481,99,969b1917d38f4b44344dc818559122547bcbaf1aa37c836fbfc2eec6d1d2b945,5493d5b84770e3d71bb5246cd61efe21e2c78265f1a056d15adcf29dd4f548b4,False,hhem-2.1-open@6a30c896;weights-cffb0b41;metrics-3;bands=0.80/0.50;lead=0.30,2026-08-25T07:54:59Z,1935,0.0020920502092050207,0.0,,,
2026-08-25,2026-08-25-2,india-3096194598,india,qwen3-8b-q4-k-m,1,0.8285865783691406,0.8285865783691406,0.0,False,0.25,0.2197452229299363,0.07575757575757576,0.10144927536231885,0,False,False,medium,315,315,69,969b1917d38f4b44344dc818559122547bcbaf1aa37c836fbfc2eec6d1d2b945,46d7e14120d39beca13910c9ffe1bc165e9ffee54cfffa421999172e681f3e62,False,hhem-2.1-open@6a30c896;weights-cffb0b41;metrics-3;bands=0.80/0.50;lead=0.30,2026-08-25T08:05:35Z,1969,0.0031847133757961785,0.006369426751592357,,,
2026-08-25,2026-08-25-2,india-7001844488,india,qwen3-8b-q4-k-m,1,0.815186619758606,0.815186619758606,0.0,False,0.0,0.11944869831546708,0.0,0.02564102564102564,0,False,False,medium,651,651,78,969b1917d38f4b44344dc818559122547bcbaf1aa37c836fbfc2eec6d1d2b945,47abbfdad57cde17558f026b126518201f48d17389911b801a8cd8d5b1c8b6cf,False,hhem-2.1-open@6a30c896;weights-cffb0b41;metrics-3;bands=0.80/0.50;lead=0.30,2026-08-25T07:53:29Z,3682,0.0,0.0015313935681470138,,,
2026-08-25,2026-08-25-2,india-3449525866,india,qwen3-8b-q4-k-m,1,0.600284993648529,0.600284993648529,0.0,False,1.0,0.18510158013544017,0.10126582278481013,0.13414634146341464,0,False,False,medium,442,442,82,969b1917d38f4b44344dc818559122547bcbaf1aa37c836fbfc2eec6d1d2b945,7367fcf1347cbf767ab811249df4a8a666c57cd3fe803ab9b1638472d0d64b63,False,hhem-2.1-open@6a30c896;weights-cffb0b41;metrics-3;bands=0.80/0.50;lead=0.30,2026-08-25T07:38:42Z,1783,0.002257336343115124,0.0,,,
2026-08-25,2026-08-25-2,india-9091405189,india,qwen3-8b-q4-k-m,1,0.17582140862941742,0.17582140862941742,0.0,False,1.0,0.07157157157157157,0.007142857142857143,0.027972027972027972,0,False,False,low,,1923,143,969b1917d38f4b44344dc818559122547bcbaf1aa37c836fbfc2eec6d1d2b945,d190e1b80aaf2eec143781ef77a7ccd45463cc8fcb99fec43e315119b7f29866,False,hhem-2.1-open@6a30c896;weights-cffb0b41;metrics-3;bands=0.80/0.50;lead=0.30,2026-08-25T08:48:01Z,17484,0.0,0.0045045045045045045,,,
2026-08-25,2026-08-25-2,india-1014856776,india,qwen3-8b-q4-k-m,1,0.12414202839136124,0.12414202839136124,0.0,False,0.8571428571428571,0.07157784743991641,0.08955223880597014,0.043795620437956206,0,False,False,low,,1923,137,969b1917d38f4b44344dc818559122547bcbaf1aa37c836fbfc2eec6d1d2b945,784acf7a9f2d73fb966ada0b928b41d71966ffbaa5a82e73460bba6aa6ea8d3b,False,hhem-2.1-open@6a30c896;weights-cffb0b41;metrics-3;bands=0.80/0.50;lead=0.30,2026-08-25T08:41:15Z,15791,0.0036572622779519333,0.0020898641588296763,,,
2026-08-25,2026-08-25-2,india-7889292933,india,qwen3-8b-q4-k-m,1,0.8140561580657959,0.8140561580657959,0.0,False,1.0,0.0800299177262528,0.11538461538461539,0.08411214953271028,0,False,False,high,1340,1340,107,969b1917d38f4b44344dc818559122547bcbaf1aa37c836fbfc2eec6d1d2b945,0c6fb86ee59c4ce29f28f85204ddbba9ac7985c1974ebc445e6d8fc18282ab00,False,hhem-2.1-open@6a30c896;weights-cffb0b41;metrics-3;bands=0.80/0.50;lead=0.30,2026-08-25T08:43:46Z,10881,0.0014958863126402393,0.0,,,
2026-08-25,2026-08-25-2,india-6103257062,india,qwen3-8b-q4-k-m,1,0.9505194425582886,0.9505194425582886,0.0,False,0.875,0.15789473684210525,0.05555555555555555,0.03875968992248062,0,False,False,high,817,817,129,969b1917d38f4b44344dc818559122547bcbaf1aa37c836fbfc2eec6d1d2b945,060dbd818e6c0a00e736e01685451dcf9bf394c126be5ba9734063506afed5cc,False,hhem-2.1-open@6a30c896;weights-cffb0b41;metrics-3;bands=0.80/0.50;lead=0.30,2026-08-25T08:04:25Z,5923,0.0012239902080783353,0.0036719706242350062,,,
2026-08-25,2026-08-25-3,ai-3181933806,ai,qwen3-8b-q4-k-m,1,0.7127648591995239,0.7127648591995239,0.0,False,0.5,0.07380073800738007,0.017094017094017096,0.03333333333333333,0,False,False,medium,1623,1623,120,969b1917d38f4b44344dc818559122547bcbaf1aa37c836fbfc2eec6d1d2b945,2aa8a6c70be4a5a381f503d226d6c9634e5271135ab715dc7e06a5e3639068ec,False,hhem-2.1-open@6a30c896;weights-cffb0b41;metrics-3;bands=0.80/0.50;lead=0.30,2026-08-25T11:32:18Z,12771,0.0006150061500615006,0.0024600246002460025,,,
2026-08-25,2026-08-25-3,ai-2003128772,ai,qwen3-8b-q4-k-m,1,0.3952063024044037,0.3952063024044037,0.0,False,0.75,0.1019202363367799,0.022222222222222223,0.036231884057971016,0,False,False,low,1322,1322,138,969b1917d38f4b44344dc818559122547bcbaf1aa37c836fbfc2eec6d1d2b945,0d1968661d5bb12d44aafe8161ef592f6ad3070414fd14583dd046850fe7dd37,False,hhem-2.1-open@6a30c896;weights-cffb0b41;metrics-3;bands=0.80/0.50;lead=0.30,2026-08-25T11:42:38Z,10759,0.0007385524372230429,0.0051698670605613,,,
2026-08-25,2026-08-25-3,ai-2293150390,ai,qwen3-8b-q4-k-m,1,0.9205010533332825,0.9205010533332825,0.0,False,0.8333333333333334,0.12586037364798427,0.016,0.0390625,0,False,False,high,1003,1003,128,969b1917d38f4b44344dc818559122547bcbaf1aa37c836fbfc2eec6d1d2b945,e88ad6100652e320528cf77fd41bc3d6cff53c59807d193e2940d734c0892ac3,False,hhem-2.1-open@6a30c896;weights-cffb0b41;metrics-3;bands=0.80/0.50;lead=0.30,2026-08-25T11:36:11Z,7964,0.0019665683382497543,0.011799410029498525,,,
2026-08-25,2026-08-25-3,ai-0719925748,ai,qwen3-8b-q4-k-m,1,0.9457491636276245,0.9457491636276245,0.0,False,1.0,0.1449511400651466,0.0,0.033707865168539325,0,False,False,high,600,600,89,969b1917d38f4b44344dc818559122547bcbaf1aa37c836fbfc2eec6d1d2b945,d108d03d515467a5a0bd1f9c37d757d364d3a6beb02ff41fc52eca76a56e8f73,False,hhem-2.1-open@6a30c896;weights-cffb0b41;metrics-3;bands=0.80/0.50;lead=0.30,2026-08-25T11:01:48Z,3638,0.0,0.0,,,
2026-08-25,2026-08-25-3,ai-7969646613,ai,qwen3-8b-q4-k-m,1,0.8619425892829895,0.8619425892829895,0.0,False,0.6666666666666666,0.11401425178147269,0.053763440860215055,0.0625,0,True,False,medium,836,836,96,969b1917d38f4b44344dc818559122547bcbaf1aa37c836fbfc2eec6d1d2b945,3226f84d25f2a32270a0a07a20100f71bf06f41cfe2b765773a60e0bae82ddad,False,hhem-2.1-open@6a30c896;weights-cffb0b41;metrics-3;bands=0.80/0.50;lead=0.30,2026-08-25T11:39:57Z,3631,0.0,0.010688836104513063,,,
2026-08-25,2026-08-25-3,ai-6191881184,ai,qwen3-8b-q4-k-m,1,0.7950565218925476,0.7950565218925476,0.0,False,0.5,0.05612244897959184,0.04672897196261682,0.05454545454545454,0,False,False,medium,,1923,110,969b1917d38f4b44344dc818559122547bcbaf1aa37c836fbfc2eec6d1d2b945,6a0b129318e460f5531ae2f4d2d97d1f39e0f1edfb7bf155c59752c983c96fff,False,hhem-2.1-open@6a30c896;weights-cffb0b41;metrics-3;bands=0.80/0.50;lead=0.30,2026-08-25T11:42:09Z,20197,0.0,0.0005102040816326531,,,
2026-08-25,2026-08-25-3,ai-1357564976,ai,qwen3-8b-q4-k-m,1,0.948313295841217,0.948313295841217,0.0,False,0.8571428571428571,0.15705128205128205,0.14736842105263157,0.07142857142857142,0,False,False,high,619,619,98,969b1917d38f4b44344dc818559122547bcbaf1aa37c836fbfc2eec6d1d2b945,f3004ef041efcb62c40756b75731771e50faefdada35ca54d5b8e804e1f21d06,False,hhem-2.1-open@6a30c896;weights-cffb0b41;metrics-3;bands=0.80/0.50;lead=0.30,2026-08-25T11:06:21Z,4741,0.0,0.0016025641025641025,,,
2026-08-25,2026-08-25-3,ai-1694685192,ai,qwen3-8b-q4-k-m,1,0.9437358975410461,0.9437358975410461,0.0,False,0.6666666666666666,0.11856474258970359,0.0684931506849315,0.06578947368421052,0,False,False,high,630,630,76,969b1917d38f4b44344dc818559122547bcbaf1aa37c836fbfc2eec6d1d2b945,2d95f2a35be8964b292f63e25489c3ac9e093c64056799f62678a52cbc7c0e60,False,hhem-2.1-open@6a30c896;weights-cffb0b41;metrics-3;bands=0.80/0.50;lead=0.30,2026-08-25T11:03:59Z,3812,0.0,0.0015600624024961,,,
2026-08-25,2026-08-25-3,ai-3116259035,ai,qwen3-8b-q4-k-m,1,0.9702388048171997,0.9702388048171997,0.0,False,0.75,0.1345514950166113,0.08974358974358974,0.09876543209876543,0,False,False,high,645,645,81,969b1917d38f4b44344dc818559122547bcbaf1aa37c836fbfc2eec6d1d2b945,4898e38991f7dea2c09c4ada1d118e84188904ce9411a6a62fe673a7c0111432,False,hhem-2.1-open@6a30c896;weights-cffb0b41;metrics-3;bands=0.80/0.50;lead=0.30,2026-08-25T11:01:35Z,2544,0.0,0.0,,,
2026-08-25,2026-08-25-3,ai-1581645885,ai,qwen3-8b-q4-k-m,1,0.6724281311035156,0.6724281311035156,0.0,False,0.0,0.12131715771230503,0.058394160583941604,0.03571428571428571,0,False,False,medium,1161,1161,140,969b1917d38f4b44344dc818559122547bcbaf1aa37c836fbfc2eec6d1d2b945,a47db2704b2e97cac553a9b92dd1f983c778a2e7db1fbb48a2cf042367736488,False,hhem-2.1-open@6a30c896;weights-cffb0b41;metrics-3;bands=0.80/0.50;lead=0.30,2026-08-25T11:46:21Z,12736,0.0,0.0008665511265164644,,,
2026-08-25,2026-08-25-3,ai-0809927190,ai,qwen3-8b-q4-k-m,1,0.8371836543083191,0.8371836543083191,0.0,False,0.6666666666666666,0.07390417940876656,0.08450704225352113,0.041379310344827586,0,True,False,medium,,1923,145,969b1917d38f4b44344dc818559122547bcbaf1aa37c836fbfc2eec6d1d2b945,3b1ccda4672881385509de106f0b18366b91073db3749fa9ef4e126bf64f346a,False,hhem-2.1-open@6a30c896;weights-cffb0b41;metrics-3;bands=0.80/0.50;lead=0.30,2026-08-25T11:38:04Z,19623,0.0,0.0010193679918450561,,,
2026-08-25,2026-08-25-3,ai-1125223037,ai,qwen3-8b-q4-k-m,1,0.8983625769615173,0.8983625769615173,0.0,False,0.5,0.10204081632653061,0.04672897196261682,0.07272727272727272,0,False,False,high,1068,1068,110,969b1917d38f4b44344dc818559122547bcbaf1aa37c836fbfc2eec6d1d2b945,ff412f19cb81835306bde5949fa916f594137926bf1aea8fe548af1ac09e1942,False,hhem-2.1-open@6a30c896;weights-cffb0b41;metrics-3;bands=0.80/0.50;lead=0.30,2026-08-25T11:45:32Z,7025,0.0,0.006493506493506494,,,
2026-08-25,2026-08-25-3,ai-9946762753,ai,qwen3-8b-q4-k-m,1,0.9829913377761841,0.9829913377761841,0.0,False,0.2857142857142857,0.14354644149577805,0.008620689655172414,0.03361344537815126,0,False,False,medium,821,821,119,969b1917d38f4b44344dc818559122547bcbaf1aa37c836fbfc2eec6d1d2b945,65bde679c7432837a5bf6f6f0542a92c5f4a41f878736b23ff0c1ef736c72776,False,hhem-2.1-open@6a30c896;weights-cffb0b41;metrics-3;bands=0.80/0.50;lead=0.30,2026-08-25T11:41:58Z,2994,0.0,0.0048250904704463205,,,
2026-08-25,2026-08-25-3,ai-6389189998,ai,qwen3-8b-q4-k-m,1,0.4112240672111511,0.4112240672111511,0.0,False,0.6,0.09781790820165538,0.007874015748031496,0.03076923076923077,0,False,False,low,1329,1329,130,969b1917d38f4b44344dc818559122547bcbaf1aa37c836fbfc2eec6d1d2b945,094a7fe5ba0cc43d207645495afee60fb6cf110708791738236a8b37d85f9cee,False,hhem-2.1-open@6a30c896;weights-cffb0b41;metrics-3;bands=0.80/0.50;lead=0.30,2026-08-25T11:50:30Z,12018,0.0015048908954100827,0.004514672686230248,,,
2026-08-25,2026-08-25-3,ai-0117940740,ai,qwen3-8b-q4-k-m,1,0.8953677415847778,0.8953677415847778,0.0,False,0.0,0.07880434782608696,0.12389380530973451,0.07758620689655173,0,False,False,medium,1469,1469,116,969b1917d38f4b44344dc818559122547bcbaf1aa37c836fbfc2eec6d1d2b945,1e7d9914ceb4722a056bddd7647e30ee475f5dc5605b1463118242e971b4cc14,False,hhem-2.1-open@6a30c896;weights-cffb0b41;metrics-3;bands=0.80/0.50;lead=0.30,2026-08-25T11:41:49Z,9409,0.001358695652173913,0.007472826086956522,,,
2026-08-25,2026-08-25-3,ai-3365380654,ai,qwen3-8b-q4-k-m,1,0.8464149832725525,0.8464149832725525,0.0,False,0.14285714285714285,0.12844036697247707,0.15328467153284672,0.06428571428571428,0,False,False,medium,1088,1088,140,969b1917d38f4b44344dc818559122547bcbaf1aa37c836fbfc2eec6d1d2b945,dc4b52e75304abbb293ad740ea2ec12e001f0cf906488448e655b768d2810e65,False,hhem-2.1-open@6a30c896;weights-cffb0b41;metrics-3;bands=0.80/0.50;lead=0.30,2026-08-25T11:48:58Z,9409,0.0,0.003669724770642202,,,
2026-08-25,2026-08-25-3,ai-7264448057,ai,qwen3-8b-q4-k-m,1,0.958283543586731,0.958283543586731,0.0,False,0.25,0.1409090909090909,0.03333333333333333,0.06451612903225806,0,False,False,medium,664,664,93,969b1917d38f4b44344dc818559122547bcbaf1aa37c836fbfc2eec6d1d2b945,95eb6ff3714b3af799e24b2665d83bb7f6faf3e8e871d24d98df7759fce7491b,False,hhem-2.1-open@6a30c896;weights-cffb0b41;metrics-3;bands=0.80/0.50;lead=0.30,2026-08-25T11:03:21Z,2379,0.0,0.012121212121212121,,,
2026-08-25,2026-08-25-3,ai-9247994499,ai,qwen3-8b-q4-k-m,1,0.13185299932956696,0.13185299932956696,0.0,False,0.375,0.11389521640091116,0.006802721088435374,0.02666666666666667,0,True,False,low,1318,1318,150,969b1917d38f4b44344dc818559122547bcbaf1aa37c836fbfc2eec6d1d2b945,4aca66bb706b10b8ed9adcbaef9052c6d55ae83ab8212059331b3377cfd1a1d7,False,hhem-2.1-open@6a30c896;weights-cffb0b41;metrics-3;bands=0.80/0.50;lead=0.30,2026-08-25T11:54:37Z,10539,0.0,0.005315110098709187,,,
2026-08-25,2026-08-25-3,ai-3121056900,ai,qwen3-8b-q4-k-m,1,0.48335710167884827,0.48335710167884827,0.0,False,0.6666666666666666,0.1414364640883978,0.136,0.0625,0,False,False,low,920,920,128,969b1917d38f4b44344dc818559122547bcbaf1aa37c836fbfc2eec6d1d2b945,7dc6984c5abce604a0f7a06ee3dd97af3b6cb9ca460a91b264a1e49ab52b5b85,False,hhem-2.1-open@6a30c896;weights-cffb0b41;metrics-3;bands=0.80/0.50;lead=0.30,2026-08-25T11:45:11Z,9318,0.0,0.0011049723756906078,,,
2026-08-25,2026-08-25-3,ai-5879228422,ai,qwen3-8b-q4-k-m,1,0.9747836589813232,0.9747836589813232,0.0,False,0.7777777777777778,0.2350230414746544,0.25252525252525254,0.08823529411764706,0,False,False,high,428,428,102,969b1917d38f4b44344dc818559122547bcbaf1aa37c836fbfc2eec6d1d2b945,d2c2965a0bd3d85e9193ea0338a35e5720d0dcef5d06b2cb64ff567a034698db,False,hhem-2.1-open@6a30c896;weights-cffb0b41;metrics-3;bands=0.80/0.50;lead=0.30,2026-08-25T11:05:43Z,2486,0.0,0.0,,,
2026-08-25,2026-08-25-3,ai-0349633831,ai,qwen3-8b-q4-k-m,1,0.17757190763950348,0.17757190763950348,0.0,False,1.0,0.09555741827326068,0.018018018018018018,0.03508771929824561,0,False,False,low,1194,1194,114,969b1917d38f4b44344dc818559122547bcbaf1aa37c836fbfc2eec6d1d2b945,29567cd76d70ad7be6890a25f90561a15b00df33fd72e97b32c4835440789bdb,False,hhem-2.1-open@6a30c896;weights-cffb0b41;metrics-3;bands=0.80/0.50;lead=0.30,2026-08-25T11:44:05Z,4878,0.0008382229673093043,0.0016764459346186086,,,
2026-08-25,2026-08-25-3,ai-9415314096,ai,qwen3-8b-q4-k-m,1,0.9600446224212646,0.9600446224212646,0.0,False,0.6666666666666666,0.15040650406504066,0.11267605633802817,0.10810810810810811,0,True,False,medium,494,494,74,969b1917d38f4b44344dc818559122547bcbaf1aa37c836fbfc2eec6d1d2b945,24aaae06233de3129d751bb5bae6e0c19f56b125970261a78e5ba3d48a951d4e,False,hhem-2.1-open@6a30c896;weights-cffb0b41;metrics-3;bands=0.80/0.50;lead=0.30,2026-08-25T11:04:14Z,2865,0.0,0.0020325203252032522,,,
2026-08-25,2026-08-25-3,ai-4859991201,ai,qwen3-8b-q4-k-m,1,0.9644423723220825,0.9644423723220825,0.0,False,0.6666666666666666,0.1507823613086771,0.04854368932038835,0.05660377358490566,0,False,False,high,706,706,106,969b1917d38f4b44344dc818559122547bcbaf1aa37c836fbfc2eec6d1d2b945,b75e60c1eca34839d2fd71a50c5ce9dfda9365b7e89aef847bf2c4cad5332851,False,hhem-2.1-open@6a30c896;weights-cffb0b41;metrics-3;bands=0.80/0.50;lead=0.30,2026-08-25T11:47:24Z,4572,0.0,0.0,,,
2026-08-25,2026-08-25-3,ai-4082262136,ai,qwen3-8b-q4-k-m,1,0.8787683844566345,0.8787683844566345,0.0,False,1.0,0.1487964989059081,0.07518796992481203,0.058823529411764705,0,False,False,high,904,904,136,969b1917d38f4b44344dc818559122547bcbaf1aa37c836fbfc2eec6d1d2b945,f7bbd64e23686d2b0ff41c2a297c6ca178fe90c5e50499430fd2503564ab8624,False,hhem-2.1-open@6a30c896;weights-cffb0b41;metrics-3;bands=0.80/0.50;lead=0.30,2026-08-25T11:52:07Z,10551,0.0010940919037199124,0.0,,,
2026-08-25,2026-08-25-3,ai-2956308517,ai,qwen3-8b-q4-k-m,1,0.07345084846019745,0.07345084846019745,0.0,False,0.4166666666666667,0.1263573543928924,0.096,0.046875,0,False,False,low,1008,1008,128,969b1917d38f4b44344dc818559122547bcbaf1aa37c836fbfc2eec6d1d2b945,ef95231599f0e57b744dd4171c06eafeced6c2d4cdbf45fa99729887bcef0b7c,False,hhem-2.1-open@6a30c896;weights-cffb0b41;metrics-3;bands=0.80/0.50;lead=0.30,2026-08-25T11:46:18Z,4198,0.0,0.02073050345508391,,,
2026-08-25,2026-08-25-3,ai-3780844481,ai,qwen3-8b-q4-k-m,1,0.9273721575737,0.9273721575737,0.0,False,0.5,0.07889546351084813,0.06837606837606838,0.05,0,False,False,high,1509,1509,120,969b1917d38f4b44344dc818559122547bcbaf1aa37c836fbfc2eec6d1d2b945,14c969cd438da8eb031b09bf783ae32b49ce356be556fee087d8df3a4e246401,False,hhem-2.1-open@6a30c896;weights-cffb0b41;metrics-3;bands=0.80/0.50;lead=0.30,2026-08-25T11:58:46Z,11088,0.0,0.0046022353714661405,,,
2026-08-25,2026-08-25-3,ai-3665433144,ai,qwen3-8b-q4-k-m,1,0.952495276927948,0.952495276927948,0.0,False,1.0,0.10865384615384616,0.00909090909090909,0.035398230088495575,0,False,False,high,1045,1045,113,969b1917d38f4b44344dc818559122547bcbaf1aa37c836fbfc2eec6d1d2b945,3718ca27bb1d7b51603ce11849082d9c280556094e5e74d0c754b7a934bdb081,False,hhem-2.1-open@6a30c896;weights-cffb0b41;metrics-3;bands=0.80/0.50;lead=0.30,2026-08-25T11:50:27Z,8820,0.0,0.0009615384615384616,,,
2026-08-25,2026-08-25-3,ai-4223965800,ai,qwen3-8b-q4-k-m,1,0.28172942996025085,0.28172942996025085,0.0,False,0.5,0.3105590062111801,0.02127659574468085,0.08,0,False,False,low,162,162,50,969b1917d38f4b44344dc818559122547bcbaf1aa37c836fbfc2eec6d1d2b945,34b49435f7e23ccfcf14ba690eaf4d3aa5c63f0b24d3505340a9614228cf4338,False,hhem-2.1-open@6a30c896;weights-cffb0b41;metrics-3;bands=0.80/0.50;lead=0.30,2026-08-25T11:04:09Z,369,0.0,0.006211180124223602,,,
2026-08-25,2026-08-25-3,ai-8004896729,ai,qwen3-8b-q4-k-m,1,0.9759356379508972,0.9759356379508972,0.0,False,0.6,0.2026315789473684,0.02702702702702703,0.05194805194805195,0,False,False,high,381,381,77,969b1917d38f4b44344dc818559122547bcbaf1aa37c836fbfc2eec6d1d2b945,1c3d49baec47e02e588331f8433ad7c589caf71bbe67378c9eb7064535b81122,False,hhem-2.1-open@6a30c896;weights-cffb0b41;metrics-3;bands=0.80/0.50;lead=0.30,2026-08-25T11:05:53Z,1964,0.002631578947368421,0.010526315789473684,,,
2026-08-25,2026-08-25-3,ai-5606897139,ai,qwen3-8b-q4-k-m,1,0.07263193279504776,0.07263193279504776,0.0,False,0.5555555555555556,0.08715832903558535,0.07228915662650602,0.03550295857988166,0,False,False,low,,1923,169,969b1917d38f4b44344dc818559122547bcbaf1aa37c836fbfc2eec6d1d2b945,69e1c3aeaf6ef259a98f7fa6d10712d24d6ef04534333b9e585811f311f4c54d,False,hhem-2.1-open@6a30c896;weights-cffb0b41;metrics-3;bands=0.80/0.50;lead=0.30,2026-08-25T11:57:55Z,18366,0.0005157297576070139,0.0010314595152140279,,,
2026-08-25,2026-08-25-3,ai-8396678170,ai,qwen3-8b-q4-k-m,1,0.7598718404769897,0.7598718404769897,0.0,False,0.8333333333333334,0.15894039735099338,0.07801418439716312,0.041666666666666664,0,False,False,medium,884,884,144,969b1917d38f4b44344dc818559122547bcbaf1aa37c836fbfc2eec6d1d2b945,84d513a56ccc75f268c81d146ef6848d94bc071edd7d9d17073f4cf3a3abb225,False,hhem-2.1-open@6a30c896;weights-cffb0b41;metrics-3;bands=0.80/0.50;lead=0.30,2026-08-25T11:48:33Z,3894,0.0033112582781456954,0.0033112582781456954,,,
2026-08-25,2026-08-25-3,ai-0931607616,ai,qwen3-8b-q4-k-m,1,0.9600661993026733,0.9600661993026733,0.0,False,0.8,0.1413237924865832,0.013157894736842105,0.05063291139240506,0,False,False,high,551,551,79,969b1917d38f4b44344dc818559122547bcbaf1aa37c836fbfc2eec6d1d2b945,9222a633ca0f02bd8d126f1f69a3edf5025486c6b8937025c659f6dbfa5fb9e7,False,hhem-2.1-open@6a30c896;weights-cffb0b41;metrics-3;bands=0.80/0.50;lead=0.30,2026-08-25T11:07:26Z,3263,0.0,0.008944543828264758,,,
2026-08-25,2026-08-25-3,ai-4494960704,ai,qwen3-8b-q4-k-m,1,0.8820546865463257,0.8820546865463257,0.0,False,0.2857142857142857,0.121765601217656,0.07792207792207792,0.075,0,False,False,medium,650,650,80,969b1917d38f4b44344dc818559122547bcbaf1aa37c836fbfc2eec6d1d2b945,d6928c37b5fe36d42e06c481620b3e1321af8e5ad1567da5f9da578998481115,False,hhem-2.1-open@6a30c896;weights-cffb0b41;metrics-3;bands=0.80/0.50;lead=0.30,2026-08-25T11:05:42Z,2019,0.0,0.0060882800608828,,,
2026-08-25,2026-08-25-3,ai-1015151781,ai,qwen3-8b-q4-k-m,1,0.959749698638916,0.959749698638916,0.0,False,0.6666666666666666,0.2926829268292683,0.014492753623188406,0.05555555555555555,0,True,False,medium,247,247,72,969b1917d38f4b44344dc818559122547bcbaf1aa37c836fbfc2eec6d1d2b945,6bf1716e73c0a798c3dd4adf415cfddb8b1b97b6d67ee52e461db645060bf4c4,False,hhem-2.1-open@6a30c896;weights-cffb0b41;metrics-3;bands=0.80/0.50;lead=0.30,2026-08-25T11:07:06Z,1327,0.0,0.012195121951219513,,,
