version,date,run_id,item_id,url_key,canonical_url,vertical,source_id,stage,outcome,code,http_status,source_chars,source_words,summary_words,detail,fetch_ms,extract_ms,summarize_ms,prefill_ms,decode_ms,input_tokens,output_tokens,cached_tokens,source_words_before_cap,shard,span_integrity,elements_found,element_class,model_calls,label_kind,label_prefill_ms,label_decode_ms,label_input_tokens,label_output_tokens,label_cached_tokens,summary_kind,summary_prefill_ms,summary_decode_ms,summary_input_tokens,summary_output_tokens,summary_cached_tokens,truncation_cap_tokens,selection_score,authority_score,tier_score,feed_weight,feed_reliability,lens_bonus,recency_bonus,carriage_step,watchlist_bonus,carried_by,watchlist_hit,on_front_page,tier,source_form,published_at,time_source,item_started_at,item_ended_at,item_index,shard_item_count,queue_wait_ms,fetch_connect_ms,fetch_ttfb_ms,robots_ms,retry_count,retry_total_ms,label_ms,summary_ms,visual_plan_ms,visual_plan_ms_is_estimate,faithfulness_ms,model_wait_ms,item_total_ms,stage_gap_ms,visual_plan_tokens_written,label_cache_pct,summary_cache_pct,slot_id,kv_tokens_at_start,prefix_shared_with_previous,label_prefill_tokens_per_s,label_decode_tokens_per_s,summary_prefill_tokens_per_s,summary_decode_tokens_per_s,label_finish_reason,summary_finish_reason,recovered,cpu_model,runner_name,cpu_busy_pct,cpu_busy_max,cpu_busy_min,load_1m,llama_rss_bytes,llama_rss_peak_bytes,python_rss_bytes,cgroup_peak_bytes,model_id,model_quantisation,n_ctx_configured,n_parallel,n_threads,n_batch,max_output_tokens,label_budget_tokens,summary_budget_tokens,run_visual_decision,temperature,failed_field,failed_rule
2026-09-16T12:30,2026-09-16,2026-09-16-35091687880,business-economy-36p3rehmr599rfqv,19ac3c3a34c1529c3efb3fb4ffaf6efc6cd307989079c152448ad5ec71f5ff29,https://theguardian.com/world/2026/sep/16/von-der-leyen-mark-carney-canada-eu-first-associate-member,business-economy,guardian-business,publish,ok,,,4531,744,112,,247,54,371999,118196,253662,7974,1351,6324,744,2,True,7,unclassified,2,label,113224,208252,3404,1110,1811,summarize_and_plan,4972,45410,4570,241,4513,,1.194754,0.6,0.6,1.0,1.0,0.0,0.5947538673166606,0.0,0.0,1,False,False,2,article,2026-09-16T11:28:23Z,feed,2026-09-16T11:48:11Z,2026-09-16T13:45:24Z,6,20,6658476,25,185,0,0,0,321586,50392,,,2280,141,374668,88,,53.2,98.75,0,4513,True,14.07,5.33,11.46,5.31,stop,stop,False,AMD EPYC 9V74 80-Core Processor,GitHub Actions 1000031899,99.38,99.98,98.91,5.24,13318115328,13551013888,1243631616,,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,512,900,6491,4735,False,0.0,,
2026-09-16T12:30,2026-09-16,2026-09-16-35091687880,world-tfxe1msc6hrpbctf,d3fae0d32c347165b34f5ef452124fb513237d04e22b6fc823ab6d2a0793c9e5,https://newsus.cgtn.com/news/2026-09-16/Anthropic-co-founder-AI-could-spiral-out-of-control-1Qtjdf6JuMg/p.html?Sci=,world,cgtn-tech,publish,ok,,,633,107,65,,1232,56,105346,40068,65251,4921,385,4356,107,2,True,0,narrative,2,label,35709,37898,2320,226,1811,summarize_and_plan,4359,27353,2601,159,2545,,1.825045,1.0,1.0,1.0,1.0,0.0,0.3250454620941437,0.0,0.5,1,True,False,1,article,2026-09-15T19:47:00Z,feed,2026-09-16T11:48:11Z,2026-09-16T12:07:53Z,7,20,1075076,140,123,747,0,0,73614,31719,,,275,27,106913,4,,78.06,97.85,0,2545,True,14.25,5.96,12.85,5.81,stop,stop,False,AMD EPYC 9V74 80-Core Processor,GitHub Actions 1000031899,99.58,99.96,99.18,5.71,11796795392,11796795392,1361285120,,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,512,900,6491,4735,False,0.0,,
2026-09-16T12:30,2026-09-16,2026-09-16-35091687880,world-0tr5jy6pkqw3h234,06b05978d69df8388864e07f9b05917aa01637fcf7e4c93217e8832b510c48c8,https://news.cgtn.com/news/2026-09-16/How-hard-is-it-to-cross-a-4-000-meter-snow-mountain--1QszkpTDkys/p.html,world,cgtn-china,publish,ok,,,1186,208,80,,694,55,237572,60393,177145,5686,1019,4840,208,2,True,4,chartable,2,label,56009,72913,2606,424,1811,summarize_and_plan,4384,104232,3080,595,3029,,1.404412,1.0,1.0,1.0,1.0,0.0,0.40441224996000646,0.0,0.0,1,False,False,1,article,2026-09-16T01:27:24Z,feed,2026-09-16T11:48:13Z,2026-09-16T12:11:51Z,8,20,1179952,45,21,602,0,0,128929,108624,54656,True,440,34,238766,5,312,69.49,98.34,0,3029,True,14.19,5.82,11.63,5.71,stop,stop,False,AMD EPYC 9V74 80-Core Processor,GitHub Actions 1000031899,99.57,99.98,99.38,4.75,11785461760,11837362176,1375940608,,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,512,900,6491,4735,True,0.0,,value_error
2026-09-16T12:30,2026-09-16,2026-09-16-35091687880,world-9rmndrdv79c7v568,4e2956e1bb3a587d94c8257ed05f6807a096d5269467e7fcbc051e87d1c8cacb,https://abc.net.au/news/2026-09-16/former-kosovo-president-sentenced-for-war-crimes/107161848,world,abc-au-world,publish,ok,,,436,70,60,,1048,54,145503,44658,100819,5209,591,4583,70,2,True,4,unclassified,2,label,40264,66243,2381,392,1811,summarize_and_plan,4394,34576,2828,199,2772,,1.197873,0.6,0.6,1.0,1.0,0.0,0.5978729932878799,0.0,0.0,1,False,False,2,article,2026-09-16T11:36:32Z,feed,2026-09-16T11:48:13Z,2026-09-16T12:14:17Z,9,20,1416867,83,206,695,0,0,106513,38977,,,237,26,146845,3,,76.06,98.02,0,2772,True,14.16,5.92,12.74,5.76,stop,stop,False,AMD EPYC 9V74 80-Core Processor,GitHub Actions 1000031899,99.69,99.98,99.21,5.78,11785465856,11837362176,1375944704,,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,512,900,6491,4735,False,0.0,,
2026-09-16T12:30,2026-09-16,2026-09-16-35091687880,world-hy24a8bhh4cw01tm,8f844521718919c00754b734de06c32ed184231f196dd1521878c2b35af920be,https://abc.net.au/news/2026-09-16/perth-city-landmark-sign-badly-damaged-by-fire-at-yagan-square/107161832,world,abc-au-world,publish,ok,,,1750,284,85,,229,57,309367,70222,239116,6686,1356,5697,284,2,True,6,unclassified,2,label,65509,201107,2744,1143,1811,summarize_and_plan,4713,38009,3942,213,3886,,1.192779,0.6,0.6,1.0,1.0,0.0,0.5927785997170265,0.0,0.0,1,False,False,2,article,2026-09-16T11:23:12Z,feed,2026-09-16T11:48:14Z,2026-09-16T12:19:27Z,10,20,1562324,110,51,0,0,0,266623,42730,,,613,29,310271,5,,66.0,98.58,0,3886,True,14.24,5.68,11.88,5.6,stop,stop,False,AMD EPYC 9V74 80-Core Processor,GitHub Actions 1000031899,99.7,99.98,99.22,5.76,11839598592,11839598592,1350160384,,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,512,900,6491,4735,False,0.0,,
2026-09-16T12:30,2026-09-16,2026-09-16-35091687880,world-h3wwh4ssmxg1ejnj,88f9c89339a760174ab2f8274b1387a357ba6bf4d9cc35702236dc9784c0309c,https://npr.org/2026/09/16/g-s1-143569/up-first-newsletter-fed-reserve-interest-rates-iran-war-kennedy-center-contraception,world,npr-world,publish,ok,,,8233,1365,102,,1001,40,336139,210097,125861,9475,652,6543,1365,2,True,15,chartable,2,label,205604,7735,4691,42,1811,summarize_and_plan,4493,118126,4784,610,4732,,1.186117,0.5946428571428571,0.6,1.0,0.9910714285714286,0.0,0.5914738362416229,0.0,0.0,1,False,False,2,article,2026-09-16T11:19:46Z,feed,2026-09-16T11:48:15Z,2026-09-16T13:51:06Z,11,20,7028371,169,182,636,0,0,213475,122631,49187,True,6233,181,343420,7,254,38.61,98.91,0,4732,True,14.01,5.43,11.57,5.16,stop,stop,False,AMD EPYC 9V74 80-Core Processor,GitHub Actions 1000031899,98.41,99.86,98.41,4.81,13326286848,13634715648,1193443328,,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,512,900,6491,4735,True,0.0,,value_error
2026-09-16T12:30,2026-09-16,2026-09-16-35091687880,india-qanacxkqsnm3ch2e,baaaa67677cd6836444edbbb1d8e2e11ae7a56803b8d7cbddd550d47134067ed,https://deccanchronicle.com/technology/openais-rogue-agents-probed-hugging-face-for-weaknesses-2-months-before-major-hack-1987898,india,deccan-chronicle,publish,ok,,,4217,650,76,,5639,39,506948,103058,403749,7814,2258,6358,650,2,True,5,chartable,2,label,98469,235071,3216,1332,1811,summarize_and_plan,4589,168678,4598,926,4547,,1.686716,0.6,0.6,1.0,1.0,0.0,0.5867163182436183,0.0,0.5,1,True,False,2,article,2026-09-16T11:07:11Z,feed,2026-09-16T11:48:16Z,2026-09-16T12:27:56Z,12,20,1865587,704,512,4254,0,0,333649,173276,105287,True,1798,141,514429,5,578,56.31,98.89,0,4547,True,14.27,5.67,11.11,5.49,stop,stop,False,AMD EPYC 9V74 80-Core Processor,GitHub Actions 1000031899,99.58,99.98,98.94,4.83,12187783168,12188053504,1354997760,,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,512,900,6491,4735,True,0.0,,value_error
2026-09-16T12:30,2026-09-16,2026-09-16-35091687880,india-f12hk5a3wmvf2mjt,7845199543e536f1525a6be575c1abb70fa84e2cb4bff4466363b0ec1e30e2cd,https://freepressjournal.in/tech/tiktok-billionaire-zhang-yiming-overtakes-indias-gautam-adani-to-become-asias-richest-person,india,free-press-journal,publish,ok,,,1758,276,105,,410,15,267154,74024,192821,6189,1106,5141,276,2,True,7,unclassified,2,label,69732,89964,2808,523,1811,summarize_and_plan,4292,102857,3381,583,3330,,1.642163,0.6,0.6,1.0,1.0,0.0,0.5421634784810636,0.0,0.5,1,True,False,2,article,2026-09-16T09:04:08Z,feed,2026-09-16T11:48:21Z,2026-09-16T12:32:24Z,13,20,2373913,49,39,297,0,0,159973,107159,44636,True,696,309,268279,4,253,64.49,98.49,0,3330,True,14.3,5.81,11.88,5.67,stop,stop,False,AMD EPYC 9V74 80-Core Processor,GitHub Actions 1000031899,99.41,99.97,98.61,5.12,12535975936,12578820096,1347870720,,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,512,900,6491,4735,True,0.0,,value_error
2026-09-16T12:30,2026-09-16,2026-09-16-35091687880,india-qjv0ysf000sftmh8,bcb60f65e00032fd52287eaf4318c658e844ed47d577153ae0eda5523b26db51,https://thehindubusinessline.com/money-and-banking/rbi-absorbs-290-lakh-crore-via-two-vrrr-auctions-amid-huge-surplus-liquidity/article71471573.ece,india,thehindu-business,publish,ok,,,1655,273,74,,503,29,289290,96420,192833,6951,1097,5585,273,2,True,18,chartable,2,label,91946,112849,3126,649,1811,summarize_and_plan,4474,79984,3825,448,3774,,1.630053,0.6,0.6,1.0,1.0,0.0,0.5300525290830006,0.0,0.5,1,True,False,2,article,2026-09-16T08:28:56Z,feed,2026-09-16T11:48:22Z,2026-09-16T12:37:13Z,14,20,2641235,47,67,369,0,0,204802,84466,38028,True,587,37,290415,6,213,57.93,98.67,0,3774,True,14.3,5.75,11.4,5.6,stop,stop,False,AMD EPYC 9V74 80-Core Processor,GitHub Actions 1000031899,99.55,99.97,98.95,5.7,12535980032,12578820096,1342382080,,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,512,900,6491,4735,True,0.0,,value_error
2026-09-16T12:30,2026-09-16,2026-09-16-35091687880,india-y4d1yhsk2bcqnas4,f11a1f473312d97aab24e8668cc6c89293b7b725ace69a883055398bf91c3074,https://thehindu.com/business/npci-introduces-04-percent-mdr-charge-on-upi-payments-above-rs-2000-exempts-small-merchants-person-to-person-transfers/article71468913.ece,india,thehindu-all,publish,ok,,,3439,530,66,,1336,130,494303,141896,352309,8880,1843,6872,530,2,True,24,chartable,2,label,137222,238741,3768,1294,1811,summarize_and_plan,4674,113568,5112,549,5061,,1.4474,0.6,0.6,1.0,1.0,0.0,0.5973999300085531,0.25,0.0,2,False,False,2,article,2026-09-16T11:35:18Z,feed,2026-09-16T11:48:22Z,2026-09-16T12:45:29Z,15,20,2929651,52,700,563,0,0,376025,118252,58335,True,1304,98,497079,6,282,48.06,99.0,0,5061,True,14.26,5.42,10.91,4.83,stop,stop,False,AMD EPYC 9V74 80-Core Processor,GitHub Actions 1000031899,99.52,99.98,99.03,5.05,12929560576,12929560576,1350688768,,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,512,900,6491,4735,True,0.0,,value_error
2026-09-16T12:30,2026-09-16,2026-09-16-35091687880,india-7hh70hvhd9d09a9z,3c627047716a5a04a93fecf578092870f737801ed05e46bca58df07f4adf174c,https://timesofindia.indiatimes.com/india/centre-declares-pak-based-shahzad-bhatti-network-a-terrorist-organisation-under-uapa/articleshow/134285979.cms,india,toi-india,publish,ok,,,3841,576,86,,597,172,266489,120215,146182,7416,822,5730,576,2,True,14,chartable,2,label,115814,84035,3446,474,1811,summarize_and_plan,4401,62147,3970,348,3919,,1.438162,0.6,0.6,1.0,1.0,0.0,0.5881615610068139,0.25,0.0,2,False,False,2,article,2026-09-16T11:11:01Z,feed,2026-09-16T11:48:24Z,2026-09-16T12:49:58Z,16,20,3424494,10,25,553,0,0,199910,66557,20358,True,2093,92,269356,5,114,52.55,98.72,0,3919,True,14.12,5.64,11.59,5.6,stop,stop,False,AMD EPYC 9V74 80-Core Processor,GitHub Actions 1000031899,99.2,99.98,98.97,5.0,13177151488,13325713408,1354960896,,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,512,900,6491,4735,True,0.0,,
2026-09-16T12:30,2026-09-16,2026-09-16-35091687880,india-shtr6e408ac7f1n8,cc7583388042987786a87f1b15c1969d6ff0ee60bd03922f12fa67e2d43f4a12,https://india.mongabay.com/2026/09/people-and-the-politics-of-contest-construction-and-compensation,india,mongabay-india,publish,ok,,,9390,1461,91,,491,29,1242826,473932,768447,14146,3572,7683,1461,2,True,44,chartable,2,label,292001,483475,5876,2344,1811,summarize_and_plan,181931,284972,8270,1228,5872,,1.2,0.6,0.6,1.0,1.0,0.0,0.6,0.0,0.0,1,False,False,2,article,2026-09-16T16:34:20Z,feed,2026-09-16T11:48:25Z,2026-09-16T14:11:56Z,17,20,7361353,60,258,152,0,0,775883,466916,159427,True,6914,447,1250267,7,687,30.82,71.0,0,8219,True,13.92,4.85,13.18,4.31,stop,stop,False,AMD EPYC 9V74 80-Core Processor,GitHub Actions 1000031899,99.31,99.97,97.87,5.54,13203628032,13667549184,1191395328,,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,512,900,6491,4735,True,0.0,,value_error
2026-09-16T12:30,2026-09-16,2026-09-16-35091687880,india-zpdza2fqf422twe0,fd9bf509f779042d71c0b753177078e140e1e4e4f9ceb1bf448290a0779f332b,https://thehindu.com/food/features/best-non-vegetarian-food-in-madurai-8-iconic-messes-and-what-to-order/article71468013.ece,india,thehindu-all,publish,ok,,,3292,552,76,,236,45,470878,119881,350807,7759,1946,6071,552,2,True,10,chartable,2,label,115448,143116,3448,813,1811,summarize_and_plan,4433,207691,4311,1133,4260,,1.194379,0.6,0.6,1.0,1.0,0.0,0.5943786328650027,0.0,0.0,1,False,False,2,article,2026-09-16T11:27:24Z,feed,2026-09-16T11:48:25Z,2026-09-16T12:57:51Z,18,20,3692278,47,167,0,0,0,258722,212133,132534,True,2050,190,473214,5,723,52.52,98.82,0,4260,True,14.18,5.68,11.5,5.46,stop,stop,False,AMD EPYC 9V74 80-Core Processor,GitHub Actions 1000031899,99.31,99.98,97.66,5.66,13199372288,13529448448,1357934592,,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,512,900,6491,4735,True,0.0,,value_error
2026-09-16T12:30,2026-09-16,2026-09-16-35091687880,india-b93fdhnx8h9ya4z0,5a46f6c6bd4453e513e05c8969e6ade3805831c369e0a85d839a5b55e0936705,https://thehindu.com/business/government-asks-cab-aggregators-to-stop-advance-tipping-option-consumer-affairs-secy-khare/article71472043.ece,india,thehindu-biz,publish,ok,,,3856,615,67,,235,35,537871,125212,412483,8373,2262,6603,615,2,True,14,chartable,2,label,120684,224585,3530,1263,1811,summarize_and_plan,4528,187898,4843,999,4792,,1.184011,0.6,0.6,1.0,1.0,0.0,0.5840113677411433,0.0,0.0,1,False,False,2,article,2026-09-16T10:59:59Z,feed,2026-09-16T11:48:25Z,2026-09-16T13:06:50Z,19,20,4164941,52,159,0,0,0,345411,192435,125453,True,1666,176,539813,6,667,51.3,98.95,0,4792,True,14.24,5.62,11.26,5.32,stop,stop,False,AMD EPYC 9V74 80-Core Processor,GitHub Actions 1000031899,99.55,99.98,98.78,5.6,13223092224,13532078080,1352572928,,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,512,900,6491,4735,True,0.0,,value_error
2026-09-16T12:30,2026-09-16,2026-09-16-35091687880,ai-7f0y7mr2hfy26zef,3bc1e3d3028bfc237dcf1804d9531a943fcab1ca37870f60d8f253c4fff66570,https://straitstimes.com/opinion/parents-are-more-involved-than-ever-so-why-is-parenting-preschoolers-getting-harder,ai,straitstimes-opinion,extract,failed,paywalled,,0,0,,publisher declared a paywall,1142,0,,,,,,,,3,,,,,,,,,,,,,,,,,,1.540727,1.0,1.0,1.0,1.0,0.0,0.540727141053429,0.0,0.0,1,False,False,1,article,2026-09-16T09:00:00Z,feed,2026-09-16T11:47:34Z,2026-09-16T11:47:35Z,0,20,,116,455,487,0,0,,,,,,,1144,2,,,,,,,,,,,,,,AMD EPYC 7763 64-Core Processor,GitHub Actions 1000031897,,,,,,,,,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,512,900,6491,4735,,0.0,,
2026-09-16T12:30,2026-09-16,2026-09-16-35091687880,ai-vzhffw30e3zvrr92,dfe2f7f06070ffbc61225b84e3f2b4412af71548f838585d1e2e1039faf175a9,https://blog.google/innovation-and-ai/technology/ai/ai-for-societal-impact,ai,google-ai-blog,publish,ok,,,897,129,81,,421,52,306048,244489,61476,4897,346,2499,129,3,True,0,narrative,2,label,238331,28126,2342,158,0,summarize_and_plan,6158,33350,2555,188,2499,,1.280978,1.0,1.0,1.0,1.0,0.0,0.280977835052799,0.0,0.0,1,False,False,1,article,2026-09-15T16:00:00Z,feed,2026-09-16T11:47:35Z,2026-09-16T11:53:03Z,1,20,21539,104,98,156,0,0,266514,39515,,,389,83,306915,5,,0.0,97.81,0,2499,False,9.83,5.62,9.09,5.64,stop,stop,False,AMD EPYC 7763 64-Core Processor,GitHub Actions 1000031897,97.56,99.96,96.52,5.88,11330072576,11382394880,1329868800,,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,512,900,6491,4735,False,0.0,,
2026-09-16T12:30,2026-09-16,2026-09-16-35091687880,energy-v719n9pzcceqr6f4,d9c29aa6df631d7c19e42cd24da6be347d799ada8483686bc1854dd9efcd0cae,https://oilprice.com/Latest-Energy-News/World-News/Japans-Oil-Import-Bill-Soars-59-as-Trade-Deficit-Deepens.html,energy,oilprice,publish,ok,,,1895,316,66,,820,51,400651,110083,290517,6711,1566,5655,316,3,True,7,chartable,2,label,103860,181857,2835,991,1830,summarize_and_plan,6223,108660,3876,575,3825,,1.425334,0.6,0.6,1.0,1.0,0.3,0.5253336889820774,0.0,0.0,1,False,False,2,article,2026-09-16T08:15:00Z,feed,2026-09-16T11:47:35Z,2026-09-16T11:59:45Z,2,20,327110,238,67,378,0,0,285725,114894,60661,True,740,51,402268,6,321,64.55,98.68,0,3825,True,9.68,5.45,8.2,5.29,stop,stop,False,AMD EPYC 7763 64-Core Processor,GitHub Actions 1000031897,98.93,99.96,96.83,5.64,11436822528,11436822528,1320308736,,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,512,900,6491,4735,True,0.0,,value_error
2026-09-16T12:30,2026-09-16,2026-09-16-35091687880,business-economy-wqs9ae4wy8dj8pq0,e5f295389cf21b245ae05c036a0a4bc74cf44e75f8a66c4c8fc21b26c6ff30a7,https://semafor.com/article/09/16/2026/the-us-federal-reserve-is-expected-to-raise-rates-today,business-economy,semafor,publish,ok,,,735,120,83,,554,24,143158,58304,84755,5008,470,4444,120,3,True,1,unclassified,2,label,52119,49341,2338,277,1830,summarize_and_plan,6185,35414,2670,193,2614,,1.68209,0.6,0.6,1.0,1.0,0.0,0.5820904566770589,0.0,0.5,1,True,False,2,article,2026-09-16T10:54:51Z,feed,2026-09-16T11:47:36Z,2026-09-16T12:02:08Z,3,20,727928,103,53,330,0,0,101535,41607,,,376,99,144118,6,,78.27,97.9,0,2614,True,9.75,5.61,9.05,5.45,stop,stop,False,AMD EPYC 7763 64-Core Processor,GitHub Actions 1000031897,98.68,99.97,96.65,5.77,11793670144,11793670144,1330081792,,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,512,900,6491,4735,False,0.0,,
2026-09-16T12:30,2026-09-16,2026-09-16-35091687880,business-economy-ggm6gf6b9webcae7,8428683ccb4f1cb629c7f10c1528d07c4a52d18928892ee4e35bdb8eca5cbb36,https://channelnewsasia.com/business/exclusive-openais-rogue-agents-probed-hugging-face-weaknesses-two-months-major-hack-6388891,business-economy,cna-business,publish,ok,,,4052,623,63,,1259,104,521736,148598,373085,7495,1959,6066,623,3,True,6,chartable,2,label,142437,193146,3208,1029,1830,summarize_and_plan,6161,179939,4287,930,4236,,1.662683,0.6,0.6,1.0,1.0,0.0,0.5626834816963051,0.0,0.5,1,True,False,2,article,2026-09-16T10:02:01Z,feed,2026-09-16T11:47:37Z,2026-09-16T12:10:52Z,4,20,870104,160,369,530,0,0,335594,186112,115703,True,1610,53,524716,7,598,57.04,98.81,0,4236,True,9.67,5.33,8.28,5.17,stop,stop,False,AMD EPYC 7763 64-Core Processor,GitHub Actions 1000031897,98.92,99.97,96.75,5.29,11796242432,11796242432,1326768128,,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,512,900,6491,4735,True,0.0,,value_error
2026-09-16T12:30,2026-09-16,2026-09-16-35091687880,business-economy-d3yb7qb2z0ha3mav,68fcb3dd62f822a1d15b60c7744b55ca39ffe0d7df247bd17ecfc167be714f34,https://voxdev.org/topic/migration-urbanisation/proximity-over-pay-why-small-towns-attract-migrants,business-economy,voxdev,publish,ok,,,11085,1708,108,,605,37,1124303,726729,397347,16093,1699,9280,1708,3,True,77,chartable,2,label,594885,257871,7454,1135,1830,summarize_and_plan,131844,139476,8639,564,7450,,1.6,1.0,1.0,1.0,1.0,0.0,0.6,0.0,0.0,1,False,False,1,article,2026-09-16T12:00:00Z,feed,2026-09-16T11:47:38Z,2026-09-16T13:20:24Z,5,20,4429555,32,444,104,0,0,852927,271337,54900,True,11613,227,1136570,12,222,24.55,86.24,0,8588,True,9.45,4.4,9.02,4.04,stop,stop,False,AMD EPYC 7763 64-Core Processor,GitHub Actions 1000031897,97.59,99.96,96.55,4.96,13274492928,13316648960,1339076608,,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,512,900,6491,4735,True,0.0,,value_error
2026-09-16T12:30,2026-09-16,2026-09-16-35091687880,business-economy-0zh90ezyz3rtfd48,07e2903bfef8f1a7b4888a348764c7ce0a1dad5cd6c9f90945fae43d2cb59c68,https://channelnewsasia.com/business/us-court-dismisses-4chans-case-against-britains-media-regulator-6389071,business-economy,cna-business,publish,ok,,,2102,348,95,,901,104,468653,136007,332507,7010,1769,5701,348,3,True,13,unclassified,2,label,129775,145994,3088,784,1830,summarize_and_plan,6232,186513,3922,985,3871,,1.190639,0.6,0.6,1.0,1.0,0.0,0.5906392843300048,0.0,0.0,1,False,False,2,article,2026-09-16T11:17:34Z,feed,2026-09-16T11:47:39Z,2026-09-16T12:18:41Z,6,20,1391806,219,567,0,0,0,275866,192755,108878,True,840,139,470504,6,575,59.26,98.7,0,3871,True,9.69,5.37,8.18,5.28,stop,stop,False,AMD EPYC 7763 64-Core Processor,GitHub Actions 1000031897,98.94,99.96,96.64,5.62,12157792256,12177817600,1326465024,,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,512,900,6491,4735,True,0.0,,value_error
2026-09-16T12:30,2026-09-16,2026-09-16-35091687880,world-tefnnsa3fd06zwz0,d39f5ae5437b406ff3e0537cc4c6c8714e7b043239a3a9902caded932923661f,https://news.cgtn.com/news/2026-09-15/WTO-Strengthening-multilateral-trade-could-raise-global-GDP-by-2-9--1QsLBx8mERq/p.html,world,cgtn-business,publish,ok,,,1532,224,72,,1154,73,332188,93093,238701,6090,1293,5199,224,3,True,6,chartable,2,label,87134,127411,2670,700,1830,summarize_and_plan,5959,111290,3420,593,3369,,1.549169,1.0,1.0,1.0,1.0,0.3,0.24916872467053738,0.0,0.0,1,False,False,1,article,2026-09-15T12:52:48Z,feed,2026-09-16T11:47:40Z,2026-09-16T12:24:14Z,7,20,1860077,103,51,927,0,0,214904,117259,59492,True,578,394,333998,5,317,68.54,98.51,0,3369,True,9.64,5.49,8.56,5.33,stop,stop,False,AMD EPYC 7763 64-Core Processor,GitHub Actions 1000031897,98.9,99.97,96.74,5.88,12484841472,12545028096,1355952128,,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,512,900,6491,4735,True,0.0,,value_error
2026-09-16T12:30,2026-09-16,2026-09-16-35091687880,world-s3x5rybycpmz7pcm,c8fa5c797e65a9f3d99420d3dc761234072efefbefac5aa89d825a0203664b70,https://news.cgtn.com/news/2026-09-16/Chinese-VP-addresses-welcome-banquet-of-Beijing-Xiangshan-Forum-1QtA8FdjKlq/p.html,world,cgtn-china,publish,ok,,,1916,279,76,,226,71,242533,95932,146563,5999,807,5075,279,3,True,5,unclassified,2,label,89458,99220,2698,548,1830,summarize_and_plan,6474,47343,3301,259,3245,,1.399519,1.0,1.0,1.0,1.0,0.0,0.3995192366477267,0.0,0.0,1,False,False,1,article,2026-09-16T01:08:26Z,feed,2026-09-16T11:47:41Z,2026-09-16T12:28:17Z,8,20,2192549,102,50,0,0,0,188685,53826,,,667,38,243503,6,,67.83,98.3,0,3245,True,9.7,5.52,8.65,5.47,stop,stop,False,AMD EPYC 7763 64-Core Processor,GitHub Actions 1000031897,98.73,99.97,97.13,5.06,12545986560,12545986560,1319399424,,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,512,900,6491,4735,False,0.0,,
2026-09-16T12:30,2026-09-16,2026-09-16-35091687880,world-009ksx4ec0jhde97,00133cf48e602516b9274a7345051a92b8d362af6aa0144165855afa3817ca8c,https://theguardian.com/world/2026/sep/16/building-gaza-city-damaged-israeli-strikes-collapses-killed,world,guardian-world,publish,ok,,,5023,786,128,,656,65,608682,212623,395739,9448,2056,7406,786,3,True,16,unclassified,2,label,205496,338592,3815,1762,1830,summarize_and_plan,7127,57147,5633,294,5576,,1.1971,0.6,0.6,1.0,1.0,0.0,0.5970996652829883,0.0,0.0,1,False,False,2,article,2026-09-16T11:34:31Z,feed,2026-09-16T11:47:41Z,2026-09-16T13:30:35Z,9,20,5562225,52,362,192,0,0,544374,64285,,,2611,320,612021,7,,47.97,98.99,0,5576,True,9.66,5.2,8.0,5.14,stop,stop,False,AMD EPYC 7763 64-Core Processor,GitHub Actions 1000031897,98.72,99.94,96.3,5.66,13774655488,13828907008,1098194944,,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,512,900,6491,4735,False,0.0,,
