date,run_id,item_id,vertical,source_id,stage,outcome,code,source_words,summary_words,source_words_before_cap,fetch_ms,extract_ms,summarize_ms,prefill_ms,decode_ms,input_tokens,output_tokens,cached_tokens,model_calls,call_1_kind,call_1_prefill_ms,call_1_decode_ms,call_1_input_tokens,call_1_output_tokens,call_1_cached_tokens
2026-09-10,2026-09-10-34529323798,business-economy-7831895133,business-economy,semafor,summarize,failed,copied_source,116,,116,500,20,63600,,,,,,,,,,,,
2026-09-10,2026-09-10-34529323798,business-economy-4808047244,business-economy,marginal-revolution,publish,ok,,96,62,96,842,11,49461,5455,43864,1091,173,922,,,,,,,
2026-09-10,2026-09-10-34529323798,world-6976267303,world,elpais-en,publish,ok,,1274,90,1274,1347,47,116254,44952,71192,2661,269,923,,,,,,,
2026-09-10,2026-09-10-34529323798,world-8342475877,world,bbc-world,publish,ok,,186,68,186,784,36,57023,7575,49440,1201,191,922,,,,,,,
2026-09-10,2026-09-10-34529323798,world-0842926151,world,anadolu-world,publish,ok,,628,70,628,4870,207,73326,22148,51168,1781,196,922,,,,,,,
2026-09-10,2026-09-10-34529323798,world-9919831574,world,guardian-world,publish,ok,,416,92,416,671,36,92669,15343,77219,1509,299,922,,,,,,,
2026-09-10,2026-09-10-34529323798,world-7940644152,world,thehindu-intl,publish,ok,,403,79,403,725,32,63071,15730,47332,1523,184,922,,,,,,,
2026-09-10,2026-09-10-34529323798,world-3590342025,world,mongabay,publish,ok,,446,66,446,412,21,71829,16716,55104,1588,212,922,,,,,,,
2026-09-10,2026-09-10-34529323798,india-8315518120,india,toi-india,publish,ok,,133,47,133,918,69,48993,6543,42442,1156,169,922,,,,,,,
2026-09-10,2026-09-10-34529323798,india-9761894999,india,thehindu-all,publish,ok,,457,72,457,309,31,63705,16184,47511,1569,187,922,,,,,,,
2026-09-10,2026-09-10-34529323798,india-9493749240,india,economic-times,publish,ok,,644,73,644,583,59,90598,28211,62376,2047,239,922,,,,,,,
2026-09-10,2026-09-10-34529323798,india-0496832356,india,livemint,publish,ok,,1005,88,1005,647,32,108688,36235,72284,2375,274,923,,,,,,,
2026-09-10,2026-09-10-34529323798,india-2482672772,india,thehindu-biz,publish,ok,,439,81,439,256,31,90318,17076,73011,1610,284,922,,,,,,,
2026-09-10,2026-09-10-34529323798,india-6550189437,india,hindustan-times,publish,ok,,600,89,600,662,46,79793,22125,57561,1788,223,922,,,,,,,
2026-09-10,2026-09-10-34529323798,ai-5005292425,ai,openai-news,fetch,failed,http_client_error,,,,,,,,,,,,,,,,,,
2026-09-10,2026-09-10-34529323798,ai-8728198544,ai,techpolicy-ai,publish,ok,,1529,73,1529,723,50,336849,294696,42058,2874,218,0,,,,,,,
2026-09-10,2026-09-10-34529323798,ai-6548727330,ai,openai-news,fetch,failed,http_client_error,,,,,,,,,,,,,,,,,,
2026-09-10,2026-09-10-34529323798,energy-4976539938,energy,electrek,publish,ok,,1143,117,1143,507,37,218826,165601,53148,2522,279,923,,,,,,,
2026-09-10,2026-09-10-34529323798,energy-8347276053,energy,oilprice,publish,ok,,545,52,545,947,46,222258,186428,35786,1829,196,0,,,,,,,
2026-09-10,2026-09-10-34529323798,business-economy-6483744580,business-economy,cna-business,summarize,failed,bad_shape,555,,555,353,116,238440,,,,,,,,,,,,
2026-09-10,2026-09-10-34529323798,business-economy-0439020653,business-economy,quartz,publish,ok,not_prose,42,25,42,155,53,122636,104706,17916,1024,102,0,,,,,,,
2026-09-10,2026-09-10-34529323798,business-economy-2037184020,business-economy,semafor,publish,ok,,100,41,100,528,24,38352,17202,21060,1090,120,922,,,,,,,
2026-09-10,2026-09-10-34529323798,world-9842771968,world,independent-world,publish,ok,,432,96,432,237,47,111735,60887,50837,1513,272,922,,,,,,,
2026-09-10,2026-09-10-34529323798,world-5432563339,world,abc-au-world,publish,ok,,500,87,500,412,83,107941,71396,36533,1616,201,922,,,,,,,
2026-09-10,2026-09-10-34529323798,world-8860112512,world,guardian-world,publish,ok,,450,100,450,466,45,99994,61570,38412,1522,212,922,,,,,,,
2026-09-10,2026-09-10-34529323798,world-1614743280,world,bbc-world,publish,ok,,380,71,380,664,58,88146,54431,33704,1452,185,922,,,,,,,
2026-09-10,2026-09-10-34529323798,world-7740949471,world,euronews,publish,ok,,530,72,530,993,74,120861,78048,42801,1698,229,940,,,,,,,
2026-09-10,2026-09-10-34529323798,world-9441670399,world,anadolu-world,publish,ok,,286,87,286,5128,235,77113,42727,34303,1336,188,922,,,,,,,
2026-09-10,2026-09-10-34529323798,india-4323880209,india,thehindu-all,publish,ok,,267,92,267,582,54,87307,43556,43741,1345,242,922,,,,,,,
2026-09-10,2026-09-10-34529323798,india-7279007236,india,the-hindu-national,publish,ok,,574,77,574,116,48,138233,84271,53950,1742,289,922,,,,,,,
2026-09-10,2026-09-10-34529323798,india-1267421792,india,livemint,publish,ok,,638,83,638,248,43,142330,99930,42328,1891,228,922,,,,,,,
2026-09-10,2026-09-10-34529323798,india-4732356852,india,toi-top,publish,ok,,224,86,224,731,92,71833,34886,36879,1260,205,922,,,,,,,
2026-09-10,2026-09-10-34529323798,india-2134726660,india,toi-top,publish,ok,,1293,106,1293,1085,87,227104,171616,55339,2585,288,923,,,,,,,
2026-09-10,2026-09-10-34529323798,india-8947728477,india,india-today,publish,ok,,518,78,518,385,73,165544,68969,96561,1596,531,922,,,,,,,
2026-09-10,2026-09-10-34529323798,ai-4022163640,ai,ars-technica-ai,publish,ok,,314,91,314,1120,46,173575,137600,35932,1360,202,0,,,,,,,
2026-09-10,2026-09-10-34529323798,ai-6850078183,ai,straitstimes-business,publish,ok,,1651,119,1651,1519,53,374436,325195,49180,3178,269,0,,,,,,,
2026-09-10,2026-09-10-34529323798,energy-4206247098,energy,electrek,publish,ok,,514,89,514,830,32,117074,76811,40248,1671,226,922,,,,,,,
2026-09-10,2026-09-10-34529323798,energy-1574933168,energy,inside-climate-news,publish,ok,,1723,99,1723,768,44,283810,237278,46469,3230,254,923,,,,,,,
2026-09-10,2026-09-10-34529323798,business-economy-9349918209,business-economy,cna-business,publish,ok,,402,97,402,1727,103,132431,64188,68191,1550,389,922,,,,,,,
2026-09-10,2026-09-10-34529323798,business-economy-7709828488,business-economy,fed-press,publish,ok,,236,84,236,446,26,71882,37566,34206,1290,199,922,,,,,,,
2026-09-10,2026-09-10-34529323798,business-economy-5587038849,business-economy,aljazeera-economy,fetch,failed,robots_denied,,,,,,,,,,,,,,,,,,
2026-09-10,2026-09-10-34529323798,world-3733645070,world,independent-world,publish,ok,,373,56,373,679,45,86734,54139,32582,1451,186,922,,,,,,,
2026-09-10,2026-09-10-34529323798,world-6649862240,world,cgtn-opnion,publish,ok,,1520,113,1520,844,81,251602,200553,50973,2873,277,923,,,,,,,
2026-09-10,2026-09-10-34529323798,world-4956494067,world,mongabay,publish,ok,,487,104,487,265,29,110012,68509,41491,1608,236,939,,,,,,,
2026-09-10,2026-09-10-34529323798,world-8416928355,world,france24,publish,ok,,1618,104,1618,326,71,272510,221602,50804,3080,280,923,,,,,,,
2026-09-10,2026-09-10-34529323798,world-7940919526,world,africanews,publish,ok,,122,55,122,1364,31,56684,29208,27467,1134,160,848,,,,,,,
2026-09-10,2026-09-10-34529323798,world-1482838552,world,dw-world,publish,ok,,909,110,909,2867,40,169760,123511,46109,2129,258,923,,,,,,,
2026-09-10,2026-09-10-34529323798,world-9240944015,world,dw-world,publish,ok,,991,94,991,40889,43,198863,147441,51090,2360,284,923,,,,,,,
2026-09-10,2026-09-10-34529323798,india-6139415387,india,toi-india,publish,ok,,436,92,436,405,228,105704,62075,43618,1532,252,922,,,,,,,
2026-09-10,2026-09-10-34529323798,india-7494962546,india,thehindu-business,publish,ok,not_prose,469,34,469,766,52,131352,106348,24926,1963,141,922,,,,,,,
2026-09-10,2026-09-10-34529323798,india-3306122158,india,deccan-chronicle,publish,ok,,364,89,364,2260,43,108216,53024,55128,1440,312,922,,,,,,,
2026-09-10,2026-09-10-34529323798,india-8849055476,india,free-press-journal,publish,ok,,179,59,179,537,19,71135,32486,38637,1246,223,928,,,,,,,
2026-09-10,2026-09-10-34529323798,india-5856035383,india,india-today,publish,ok,,602,83,602,353,70,119853,83435,36406,1746,207,928,,,,,,,
2026-09-10,2026-09-10-34529323798,india-8393212263,india,scroll-in,publish,ok,not_prose,39,28,39,481,48,131242,107238,23993,1053,138,0,,,,,,,
2026-09-10,2026-09-10-34529323798,ai-3000031650,ai,techcrunch-ai,publish,ok,,945,96,945,441,50,276976,232331,44591,2318,244,0,,,,,,,
2026-09-10,2026-09-10-34529323798,ai-9860627551,ai,straitstimes-business,publish,ok,,281,76,281,977,35,168509,133493,34974,1336,196,0,,,,,,,
2026-09-10,2026-09-10-34529323798,ai-5509644790,ai,wired-ai,publish,ok,,5111,157,5111,553,169,865136,784029,80947,7527,362,0,,,,,,,
2026-09-10,2026-09-10-34529323798,energy-9145925154,energy,oilprice,publish,ok,,532,71,532,513,44,116258,80667,35577,1720,197,922,,,,,,,
2026-09-10,2026-09-10-34529323798,energy-2521079826,energy,heatmap,publish,ok,,5905,146,5905,242,91,873765,790540,83024,8411,349,924,,,,,,,
2026-09-10,2026-09-10-34529323798,business-economy-8164057500,business-economy,business-today-in,publish,ok,,114,72,114,347,85,50711,20101,30561,1120,174,922,,,,,,,
2026-09-10,2026-09-10-34529323798,business-economy-9369046874,business-economy,aljazeera-economy,fetch,failed,robots_denied,,,,,,,,,,,,,,,,,,
2026-09-10,2026-09-10-34529323798,business-economy-8000856116,business-economy,guardian-business,publish,ok,,715,124,715,815,68,157364,100883,56432,1922,303,923,,,,,,,
2026-09-10,2026-09-10-34529323798,world-1255445412,world,cgtn-opnion,publish,ok,,947,137,947,1344,76,189510,135463,53975,2258,295,923,,,,,,,
2026-09-10,2026-09-10-34529323798,world-6492262568,world,abc-au-world,publish,ok,,1067,103,1067,820,86,195335,141837,53436,2324,254,923,,,,,,,
2026-09-10,2026-09-10-34529323798,world-6954950858,world,france24,publish,ok,not_prose,52,33,52,664,52,121990,103850,18129,1035,101,0,,,,,,,
2026-09-10,2026-09-10-34529323798,world-7479005442,world,euronews,publish,ok,,271,73,271,823,70,76537,39033,37490,1307,198,922,,,,,,,
2026-09-10,2026-09-10-34529323798,world-2149942324,world,elpais-en,publish,ok,,1674,150,1674,1108,71,291832,226839,64887,3146,342,923,,,,,,,
2026-09-10,2026-09-10-34529323798,world-8193765586,world,africanews,publish,ok,,146,51,146,1141,33,57058,23523,33524,1153,176,922,,,,,,,
2026-09-10,2026-09-10-34529323798,india-1925534076,india,the-hindu-national,publish,ok,,558,77,558,432,44,132271,91277,40977,1825,228,922,,,,,,,
2026-09-10,2026-09-10-34529323798,india-3078323704,india,thehindu-business,publish,ok,,465,62,465,334,38,113527,74471,38967,1661,215,922,,,,,,,
2026-09-10,2026-09-10-34529323798,india-7680346002,india,deccan-chronicle,publish,ok,,376,80,376,1842,47,99558,57020,42526,1487,239,922,,,,,,,
2026-09-10,2026-09-10-34529323798,india-7598018080,india,free-press-journal,publish,ok,not_prose,477,53,477,594,20,111482,83113,28271,1747,156,922,,,,,,,
2026-09-10,2026-09-10-34529323798,india-3924659475,india,economic-times,publish,ok,,323,95,323,432,63,82280,45300,36911,1371,207,922,,,,,,,
2026-09-10,2026-09-10-34529323798,india-5390307067,india,dna-india,publish,ok,,554,70,554,1849,93,128484,83636,44834,1750,246,922,,,,,,,
2026-09-11,2026-09-11-34573851795,ai-0144827763,ai,straitstimes-opinion,extract,failed,paywalled,,,,,,,,,,,,,,,,,,
2026-09-11,2026-09-11-34573851795,ai-5886684639,ai,guardian-ai,publish,ok,,743,121,743,666,42,112324,43928,67739,1929,264,0,,,,,,,
2026-09-11,2026-09-11-34573851795,ai-4451425149,ai,google-research-blog,publish,ok,,812,104,812,576,47,101468,28786,72600,2141,280,923,,,,,,,
2026-09-11,2026-09-11-34573851795,energy-0293432151,energy,solar-quarter,publish,ok,,402,72,402,6547,74,90740,35864,54863,1565,216,0,,,,,,,
2026-09-11,2026-09-11-34573851795,business-economy-6866966442,business-economy,business-today-in,publish,ok,not_prose,651,44,651,551,40,95478,54566,40800,2366,158,0,,,,,,,
2026-09-11,2026-09-11-34573851795,business-economy-4078629614,business-economy,cna-business,publish,ok,,237,90,237,1480,82,57736,8024,49599,1258,196,922,,,,,,,
2026-09-11,2026-09-11-34573851795,business-economy-7460324288,business-economy,guardian-business,publish,ok,,1644,101,1644,387,173,124409,54812,69509,3235,260,923,,,,,,,
2026-09-11,2026-09-11-34573851795,world-3739459093,world,anadolu-world,publish,ok,,192,87,192,4391,69,66035,8031,57992,1228,228,922,,,,,,,
2026-09-11,2026-09-11-34573851795,world-9335103349,world,euronews,publish,ok,,932,153,932,1298,58,117715,30075,87479,2177,337,923,,,,,,,
2026-09-11,2026-09-11-34573851795,world-0403409955,world,independent-world,publish,ok,,646,80,646,462,35,66688,19798,46879,1779,181,922,,,,,,,
2026-09-11,2026-09-11-34573851795,world-9837439588,world,thehindu-intl,publish,ok,,491,98,491,764,35,85318,17042,68150,1640,264,922,,,,,,,
2026-09-11,2026-09-11-34573851795,world-9759603795,world,france24,publish,ok,,809,129,809,1038,43,103389,27002,76251,2058,295,923,,,,,,,
2026-09-11,2026-09-11-34573851795,world-3131247816,world,dw-world,publish,ok,,999,110,999,3484,36,110729,33609,76974,2316,295,923,,,,,,,
2026-09-11,2026-09-11-34573851795,india-4648986052,india,the-hindu-national,publish,ok,,1235,100,1235,190,38,123898,46028,77715,2897,295,923,,,,,,,
2026-09-11,2026-09-11-34573851795,india-8423427956,india,thehindu-all,publish,ok,,114,40,114,175,31,46234,6229,39863,1159,157,922,,,,,,,
2026-09-11,2026-09-11-34573851795,india-7944443897,india,free-press-journal,publish,ok,,342,69,342,610,13,61406,11876,49521,1410,194,922,,,,,,,
2026-09-11,2026-09-11-34573851795,india-9737883675,india,livemint,publish,ok,,1042,92,1042,700,31,96214,36023,60073,2453,231,923,,,,,,,
2026-09-11,2026-09-11-34573851795,india-1404198180,india,deccan-chronicle,publish,ok,,312,76,312,2185,34,63995,10542,53445,1387,209,922,,,,,,,
2026-09-11,2026-09-11-34573851795,india-9757483022,india,dna-india,publish,ok,,448,65,448,3038,68,61997,15119,46868,1550,183,922,,,,,,,
2026-09-11,2026-09-11-34573851795,india-7658036585,india,et-default,publish,ok,,821,108,821,441,69,106311,28644,77545,2126,299,923,,,,,,,
2026-09-11,2026-09-11-34573851795,ai-3140336412,ai,marktechpost,extract,failed,no_text,,,,,,,,,,,,,,,,,,
2026-09-11,2026-09-11-34573851795,ai-2785775610,ai,guardian-ai,publish,ok,,585,75,585,1365,51,211011,176571,34394,1735,193,0,,,,,,,
2026-09-11,2026-09-11-34573851795,ai-1747096259,ai,straitstimes-business,publish,ok,,178,92,178,1104,30,84429,34153,50230,1255,285,922,,,,,,,
2026-09-11,2026-09-11-34573851795,ai-3314592227,ai,openai-news,fetch,failed,http_client_error,,,,,,,,,,,,,,,,,,
2026-09-11,2026-09-11-34573851795,energy-8362570013,energy,oilprice,publish,ok,,317,92,317,373,53,87256,44786,42457,1360,239,922,,,,,,,
2026-09-11,2026-09-11-34573851795,business-economy-2747834752,business-economy,aljazeera-economy,fetch,failed,robots_denied,,,,,,,,,,,,,,,,,,
2026-09-11,2026-09-11-34573851795,business-economy-7714912651,business-economy,bank-of-england,fetch,failed,robots_unreachable,,,,,,,,,,,,,,,,,,
2026-09-11,2026-09-11-34573851795,world-0421849983,world,cgtn-business,publish,ok,,295,55,295,1072,76,74537,42688,31835,1338,179,922,,,,,,,
2026-09-11,2026-09-11-34573851795,world-1002876530,world,euronews,publish,ok,,899,124,899,680,76,261446,213928,47419,2102,260,0,,,,,,,
2026-09-11,2026-09-11-34573851795,world-1166769640,world,japan-times,publish,ok,,111,89,111,1258,49,57210,19137,38063,1109,218,922,,,,,,,
2026-09-11,2026-09-11-34573851795,world-6557992950,world,thehindu-intl,publish,ok,,398,78,398,301,42,96621,62158,34451,1530,193,922,,,,,,,
2026-09-11,2026-09-11-34573851795,world-3018914380,world,abc-au-world,publish,ok,,567,69,567,468,70,118732,83766,34955,1740,197,922,,,,,,,
2026-09-11,2026-09-11-34573851795,world-1047485808,world,lemonde-en,publish,ok,too_short,35,24,35,1254,6,120304,103485,16809,1019,94,0,,,,,,,
2026-09-11,2026-09-11-34573851795,world-7037086908,world,africanews,publish,ok,,186,73,186,812,33,73495,32207,41236,1237,234,922,,,,,,,
2026-09-11,2026-09-11-34573851795,india-7702770513,india,thehindu-all,publish,ok,,1305,127,1305,75,48,247709,181289,66366,2688,352,923,,,,,,,
2026-09-11,2026-09-11-34573851795,india-7344233886,india,toi-india,publish,ok,,157,70,157,498,105,65904,28350,37543,1199,216,922,,,,,,,
2026-09-11,2026-09-11-34573851795,india-2097303326,india,toi-top,publish,ok,,716,141,716,45,33,145975,94701,51198,1851,284,923,,,,,,,
2026-09-11,2026-09-11-34573851795,india-5803851328,india,livemint,publish,ok,,959,116,959,204,45,194164,141436,52648,2303,280,923,,,,,,,
2026-09-11,2026-09-11-34573851795,india-7587755904,india,deccan-chronicle,publish,ok,,408,64,408,2447,47,91314,59049,32251,1496,183,922,,,,,,,
2026-09-11,2026-09-11-34573851795,india-6910725616,india,hindustan-times,publish,ok,,486,88,486,305,62,126850,80847,45990,1713,254,922,,,,,,,
2026-09-11,2026-09-11-34573851795,ai-4337022923,ai,openai-news,fetch,failed,http_client_error,,,,,,,,,,,,,,,,,,
2026-09-11,2026-09-11-34573851795,ai-0277482754,ai,wired-ai,publish,ok,,651,104,651,1109,121,250295,150279,99943,1776,393,0,,,,,,,
2026-09-11,2026-09-11-34573851795,ai-4290369515,ai,techcrunch-ai,publish,ok,,305,74,305,309,38,87447,38296,49069,1368,196,922,,,,,,,
2026-09-11,2026-09-11-34573851795,ai-5605063901,ai,straitstimes-opinion,extract,failed,paywalled,,,,,,,,,,,,,,,,,,
2026-09-11,2026-09-11-34573851795,energy-9398927859,energy,carbon-brief,publish,ok,,1904,116,1904,1161,34,380328,299923,80292,3510,300,0,,,,,,,
2026-09-11,2026-09-11-34573851795,business-economy-9230905553,business-economy,business-today-in,publish,ok,,597,67,597,575,216,130694,75971,54709,1805,214,922,,,,,,,
2026-09-11,2026-09-11-34573851795,business-economy-3009732778,business-economy,npr-business,publish,ok,,842,111,842,1285,40,171798,100866,70828,2094,274,923,,,,,,,
2026-09-11,2026-09-11-34573851795,business-economy-3359850051,business-economy,marginal-revolution,publish,ok,not_prose,7,20,7,597,15,106574,82760,23804,980,96,0,,,,,,,
2026-09-11,2026-09-11-34573851795,world-5954973331,world,japan-times,publish,ok,not_prose,89,34,89,1890,47,45731,14481,31138,1088,126,922,,,,,,,
2026-09-11,2026-09-11-34573851795,world-2052912312,world,lemonde-en,publish,ok,too_short,35,25,35,1759,5,31259,8845,22406,1021,90,922,,,,,,,
2026-09-11,2026-09-11-34573851795,world-4461801278,world,cgtn-china,publish,ok,,191,61,191,937,69,77341,28957,48297,1257,192,922,,,,,,,
2026-09-11,2026-09-11-34573851795,world-1502529089,world,bbc-world,publish,ok,,351,85,351,550,51,112030,46594,65427,1457,260,922,,,,,,,
2026-09-11,2026-09-11-34573851795,world-2812734993,world,guardian-world,publish,ok,,1770,97,1770,730,150,280760,207113,73538,3344,275,923,,,,,,,
2026-09-11,2026-09-11-34573851795,world-4167109170,world,npr-world,publish,ok,,992,130,992,611,37,188795,111544,77144,2217,298,923,,,,,,,
2026-09-11,2026-09-11-34573851795,india-8876541578,india,the-hindu-national,publish,ok,,441,93,441,825,43,156319,57754,98553,1599,390,922,,,,,,,
2026-09-11,2026-09-11-34573851795,india-9553788063,india,economic-times,publish,ok,not_prose,293,39,293,387,85,90225,52173,37933,1535,150,922,,,,,,,
2026-09-11,2026-09-11-34573851795,india-8977499514,india,thehindu-business,publish,ok,,432,101,432,777,36,109989,50080,59792,1515,239,922,,,,,,,
2026-09-11,2026-09-11-34573851795,india-9935833140,india,thehindu-business,publish,ok,,926,97,926,250,43,165499,103866,61536,2131,236,923,,,,,,,
2026-09-11,2026-09-11-34573851795,india-2298953680,india,india-today,publish,ok,,645,77,645,629,66,124292,74570,49709,1802,195,922,,,,,,,
2026-09-11,2026-09-11-34573851795,india-9374484931,india,hindustan-times,publish,ok,,896,115,896,797,61,177916,106520,71267,2146,277,923,,,,,,,
2026-09-11,2026-09-11-34573851795,ai-1422182700,ai,straitstimes-business,publish,ok,,378,101,378,1280,38,234414,137676,96724,1495,403,0,,,,,,,
2026-09-11,2026-09-11-34573851795,ai-0645553130,ai,techcrunch-ai,publish,ok,,725,92,725,547,40,237935,178248,59604,1942,244,0,,,,,,,
2026-09-11,2026-09-11-34573851795,ai-6698740450,ai,marktechpost,extract,failed,no_text,,,,,,,,,,,,,,,,,,
2026-09-11,2026-09-11-34573851795,energy-0097889860,energy,solar-quarter,publish,ok,,439,51,439,815,99,102739,60406,42252,1574,178,922,,,,,,,
2026-09-11,2026-09-11-34573851795,energy-7604530402,energy,pv-magazine,publish,ok,,284,98,284,1321,50,90141,39862,50269,1358,212,922,,,,,,,
2026-09-11,2026-09-11-34573851795,business-economy-4175138306,business-economy,cna-business,publish,ok,,252,70,252,1343,102,75302,33130,42162,1277,177,922,,,,,,,
2026-09-11,2026-09-11-34573851795,business-economy-7130644537,business-economy,bbc-business,publish,ok,,487,90,487,397,53,113167,60640,52515,1579,220,922,,,,,,,
2026-09-11,2026-09-11-34573851795,world-3838310925,world,cgtn-business,publish,ok,,766,89,766,1178,81,171891,105405,66393,2069,276,923,,,,,,,
2026-09-11,2026-09-11-34573851795,world-8566922004,world,cna-world,publish,ok,,981,112,981,793,130,188209,123419,64691,2265,267,923,,,,,,,
2026-09-11,2026-09-11-34573851795,world-2752268636,world,cgtn-china,publish,ok,,113,62,113,165,75,59495,16844,42643,1103,178,922,,,,,,,
2026-09-11,2026-09-11-34573851795,world-3423227291,world,independent-world,publish,ok,,227,56,227,626,38,72965,31481,41475,1261,172,922,,,,,,,
2026-09-11,2026-09-11-34573851795,world-9051505003,world,cna-world,publish,ok,,615,42,615,973,72,111913,77624,34278,1762,143,922,,,,,,,
2026-09-11,2026-09-11-34573851795,world-7991616877,world,abc-au-world,publish,ok,,433,88,433,1211,70,111080,54599,56388,1514,232,922,,,,,,,
2026-09-11,2026-09-11-34573851795,world-1401867562,world,guardian-world,publish,ok,,721,96,721,414,60,143869,84741,59022,1844,246,923,,,,,,,
2026-09-11,2026-09-11-34573851795,india-9503677506,india,economic-times,publish,ok,,719,97,719,710,79,181712,106500,75059,2077,304,923,,,,,,,
2026-09-11,2026-09-11-34573851795,india-6361715954,india,toi-india,publish,ok,,893,107,893,928,103,215347,140474,74709,2450,304,923,,,,,,,
2026-09-11,2026-09-11-34573851795,india-3568737112,india,free-press-journal,publish,ok,,551,103,551,577,20,136895,70928,65954,1690,267,922,,,,,,,
2026-09-11,2026-09-11-34573851795,india-2444600870,india,toi-top,publish,ok,,696,74,696,214,72,134723,84403,50182,1829,204,922,,,,,,,
2026-09-11,2026-09-11-34573851795,india-1117934002,india,india-today,publish,ok,,299,64,299,541,67,85465,41455,43909,1369,181,922,,,,,,,
2026-09-11,2026-09-11-34573851795,india-8353284649,india,frontline,publish,ok,,3214,140,3214,394,54,591519,493826,97574,5270,364,0,,,,,,,
2026-09-11,2026-09-11-34594066771,ai-7294334167,ai,fastcompany-tech,publish,ok,,270,89,270,763,68,171882,134323,37515,1328,215,0,,,,,,,
2026-09-11,2026-09-11-34594066771,ai-8041168289,ai,straitstimes-opinion,extract,failed,paywalled,,,,,,,,,,,,,,,,,,
2026-09-11,2026-09-11-34594066771,energy-1275413443,energy,solar-quarter,publish,ok,,353,89,353,1952,93,86096,47316,38767,1385,223,922,,,,,,,
2026-09-11,2026-09-11-34594066771,energy-5750343828,energy,climate-home,publish,ok,not_prose,51,23,51,3550,37,121392,105406,15976,1038,92,0,,,,,,,
2026-09-11,2026-09-11-34594066771,business-economy-1946991901,business-economy,cna-business,publish,ok,,500,97,500,282,110,121773,76715,45046,1672,253,922,,,,,,,
2026-09-11,2026-09-11-34594066771,business-economy-5133891183,business-economy,quartz,publish,ok,,430,67,430,132,54,91647,60728,30867,1515,174,922,,,,,,,
2026-09-11,2026-09-11-34594066771,business-economy-5160904581,business-economy,yahoo-finance,publish,ok,,568,61,568,387,70,131610,94187,37411,1839,204,922,,,,,,,
2026-09-11,2026-09-11-34594066771,business-economy-0852198461,business-economy,bbc-business,publish,ok,,650,91,650,112,65,155598,98337,57163,1877,295,922,,,,,,,
2026-09-11,2026-09-11-34594066771,world-3404205995,world,euronews,publish,ok,,467,72,467,911,67,108030,64356,43587,1549,229,922,,,,,,,
2026-09-11,2026-09-11-34594066771,world-3966483697,world,cgtn-tech,publish,ok,,930,98,930,1717,79,287296,233898,53340,2285,280,0,,,,,,,
2026-09-11,2026-09-11-34594066771,world-0373197540,world,cgtn-business,publish,ok,,312,95,312,12,70,86597,47714,38871,1385,213,922,,,,,,,
2026-09-11,2026-09-11-34594066771,world-6669006848,world,guardian-world,publish,ok,,1533,97,1533,426,247,250163,202885,47214,2885,253,923,,,,,,,
2026-09-11,2026-09-11-34594066771,world-2649993669,world,elpais-en,publish,ok,,616,57,616,609,71,115968,83381,32575,1732,172,922,,,,,,,
2026-09-11,2026-09-11-34594066771,india-3318716440,india,the-hindu-national,publish,ok,,207,66,207,539,41,71746,34990,36678,1263,200,922,,,,,,,
2026-09-11,2026-09-11-34594066771,india-3663089555,india,economic-times,publish,ok,,637,70,637,282,85,138724,99026,39686,1883,213,922,,,,,,,
2026-09-11,2026-09-11-34594066771,india-8237179957,india,free-press-journal,publish,ok,not_prose,75,36,75,235,16,43103,18562,24473,1103,136,922,,,,,,,
2026-09-11,2026-09-11-34594066771,india-5898453160,india,thehindu-business,publish,ok,,371,47,371,458,35,96107,64525,31528,1551,171,922,,,,,,,
2026-09-11,2026-09-11-34594066771,india-4918740784,india,hindustan-times,publish,ok,,622,65,622,267,68,131392,96423,34956,1859,187,922,,,,,,,
2026-09-11,2026-09-11-34594066771,india-5159006014,india,india-today,publish,ok,,601,66,601,352,85,113947,81939,31951,1716,174,922,,,,,,,
2026-09-11,2026-09-11-34594066771,india-5877649672,india,thehindu-all,publish,ok,,139,52,139,214,49,61956,25928,35970,1175,196,922,,,,,,,
2026-09-11,2026-09-11-34594066771,ai-3134897636,ai,straitstimes-business,publish,ok,,836,122,836,1733,35,196363,146455,49848,2112,297,0,,,,,,,
2026-09-11,2026-09-11-34594066771,ai-2205126038,ai,fastcompany-tech,publish,ok,,586,48,586,989,57,142476,120038,22426,1738,134,0,,,,,,,
2026-09-11,2026-09-11-34594066771,energy-6937738142,energy,modern-power,publish,ok,,290,87,290,2543,26,74946,32162,42775,1383,253,922,,,,,,,
2026-09-11,2026-09-11-34594066771,business-economy-6542486614,business-economy,business-today-in,publish,ok,,99,53,99,1610,69,40580,13124,27447,1108,162,922,,,,,,,
2026-09-11,2026-09-11-34594066771,business-economy-3081379068,business-economy,cna-business,publish,ok,,253,101,253,1449,82,70770,28390,42368,1323,255,922,,,,,,,
2026-09-11,2026-09-11-34594066771,business-economy-1749411581,business-economy,voxdev,publish,ok,,1388,106,1388,339,26,189113,142589,46474,2960,266,923,,,,,,,
2026-09-11,2026-09-11-34594066771,business-economy-5391809711,business-economy,aljazeera-economy,fetch,failed,robots_denied,,,,,,,,,,,,,,,,,,
2026-09-11,2026-09-11-34594066771,world-8149317785,world,cgtn-tech,publish,ok,,151,43,151,2658,59,44017,17071,26934,1167,159,922,,,,,,,
2026-09-11,2026-09-11-34594066771,world-6460134534,world,france24,publish,ok,,514,73,514,1439,40,84377,50668,33695,1647,194,922,,,,,,,
