version,date,run_id,item_id,url_key,canonical_url,vertical,source_id,stage,outcome,code,http_status,source_chars,source_words,summary_words,detail,fetch_ms,extract_ms,summarize_ms,prefill_ms,decode_ms,input_tokens,output_tokens,cached_tokens,source_words_before_cap,shard,span_integrity,elements_found,element_class,model_calls,label_kind,label_prefill_ms,label_decode_ms,label_input_tokens,label_output_tokens,label_cached_tokens,summary_kind,summary_prefill_ms,summary_decode_ms,summary_input_tokens,summary_output_tokens,summary_cached_tokens,truncation_cap_tokens,selection_score,authority_score,tier_score,feed_weight,feed_reliability,lens_bonus,recency_bonus,carriage_step,watchlist_bonus,carried_by,watchlist_hit,on_front_page,tier,source_form,published_at,time_source,item_started_at,item_ended_at,item_index,shard_item_count,queue_wait_ms,fetch_connect_ms,fetch_ttfb_ms,robots_ms,retry_count,retry_total_ms,label_ms,summary_ms,visual_plan_ms,visual_plan_ms_is_estimate,faithfulness_ms,model_wait_ms,item_total_ms,stage_gap_ms,visual_plan_tokens_written,label_cache_pct,summary_cache_pct,slot_id,kv_tokens_at_start,prefix_shared_with_previous,label_prefill_tokens_per_s,label_decode_tokens_per_s,summary_prefill_tokens_per_s,summary_decode_tokens_per_s,label_finish_reason,summary_finish_reason,recovered,cpu_model,runner_name,cpu_busy_pct,cpu_busy_max,cpu_busy_min,load_1m,llama_rss_bytes,llama_rss_peak_bytes,python_rss_bytes,cgroup_peak_bytes,model_id,model_quantisation,n_ctx_configured,n_parallel,n_threads,n_batch,max_output_tokens,label_budget_tokens,summary_budget_tokens,run_visual_decision,temperature,failed_field,failed_rule
2026-08-30,2026-09-07,2026-09-07-34095143140,world-3609505708,a827b4b0bb140bac031fa902890fb9259eadb76bd4129d20ac8e4c33ac465510,https://independent.co.uk/news/world/europe/alex-gibney-donald-trump-abu-ghraib-scientology-italy-b3045691.html,world,independent-world,publish,ok,,,5547,1016,138,,85,43,189902,134788,55060,2241,286,923,1016,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34095143140,world-2458212517,869a3245b48020a5245e85050a30d7fc8fde44114d4245fe1c49d5875f66dd27,https://theguardian.com/world/2026/sep/07/afd-thanks-elon-musk-german-state-elections-2026-win,world,guardian-world,publish,ok,,,3380,554,81,,311,42,121341,81108,40174,1713,218,922,554,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34095143140,world-4301797785,4d1a234d15e6519968b02f214581293f1c6017e60da470a5706645247971dd0d,https://thehindu.com/news/international/many-dead-after-amazon-cargo-plane-barreled-off-runway-at-miami-airport/article71436633.ece,world,thehindu-intl,publish,ok,,,1639,260,63,,476,39,71563,41942,29569,1333,165,922,260,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34095143140,world-0806538599,2f9a5814649b396761f23c1f362dd9656706101d1f928bbc07ef5bc9a967472c,https://abc.net.au/news/2026-09-07/australians-stranded-as-volcanic-ash-closes-jakarta-airport/107125502,world,abc-au-world,publish,ok,,,4408,718,146,,686,76,164816,100859,63896,1908,348,923,718,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34095143140,world-5716436802,dca63937aa033742f9602fc9132ea878a4f5ec35521ac9c4459cdd41a28a0d94,https://channelnewsasia.com/world/iran-gulf-new-restricted-zone-hormuz-6366526,world,cna-world,publish,ok,,,5458,905,112,,680,101,175730,123177,52470,2131,280,923,905,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34095143140,world-5935500650,d31f05a1242b116ae6fadf585554f9649c0a653774dbf181ecbbfee106bb9707,https://theguardian.com/australia-news/live/2026/sep/07/anthony-albanese-labor-lobbying-rules-greens-social-media-fines-ntwnfb,world,guardian-world,publish,ok,,,15093,2486,152,,49,328,504649,427634,76866,4162,385,0,2486,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34095143140,world-8010880477,ea0af87c71c915dd3b0d77301115babc06d6afd9a118862df4303c43a12c897b,http://euronews.com/video/2026/09/07/400000-dahlias-and-giant-floats-netherlands-hosts-spectacular-flower-parade,world,euronews,publish,ok,,,852,135,62,,528,74,59236,24316,34910,1159,194,922,135,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34095143140,india-4124783575,6f0d17d6c64f93d7c5fc2afbe99ffa0bc3e14637122c7811529f29bb8b7b3a33,https://thehindu.com/business/bengaluru-firm-pixxel-raises-100-million-to-build-infrastructure-for-a-changing-planet/article71437547.ece,india,thehindu-all,publish,ok,,,3269,472,81,,156,43,110212,70229,39971,1610,215,922,472,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34095143140,india-2777551480,f9bc2147abfd327867851ca4cca1246b748b906983a192a42969f480084b1545,https://thehindubusinessline.com/companies/va-tech-wabag-bags-medium-sized-etp-order-from-reliance-industries/article71437694.ece,india,thehindu-business,publish,ok,,,898,126,68,,246,33,65928,26373,39544,1179,219,922,126,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34095143140,india-7420602990,92830083c44bf66eedb022deb0a4d9067e751361e5b95ec2e1b62e0430dfbc8d,https://timesofindia.indiatimes.com/technology/tech-news/the-iphone-fold-unboxing-going-viral-ahead-of-apple-surprise-and-shine-event-on-september-9/articleshow/133863770.cms,india,toi-top,publish,ok,,,3880,633,58,,459,85,116115,85466,30635,1757,166,922,633,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34095143140,india-3768767494,6c56556210b4b4065dba7bd53fb691f68d88d77008f39c7c472d935ba9e3a036,https://deccanchronicle.com/world/americas/5-dead-after-amazon-cargo-plane-barreled-off-runway-at-miami-airport-1985413,india,deccan-chronicle,publish,ok,,,4660,781,115,,1926,47,156569,107108,49401,1971,264,923,781,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34095143140,india-9359461028,dad0abcc4beac2a4341eaed9463ce9cad9b9bb72e4db2cc04baf06546aa28b0c,https://timesofindia.indiatimes.com/technology/tech-news/father-of-ai-geoffrey-hinton-bets-on-canada-in-tariff-war-with-us-says-unlike-america-canada-welcomes-immigration-lead-engineer-lost-h1-b-visa/articleshow/133859056.cms,india,toi-top,publish,ok,,,4218,658,84,,79,100,130232,92654,37520,1828,199,922,658,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34095143140,india-4399655146,0c33001a1b9ac0eaf705cad35433887599fa5e786ae9f163923d33cacaac56ac,https://deccanchronicle.com/entertainment/bollywood/ranveer-singhs-stunning-new-look-in-pralay-leaks-online-1985470,india,deccan-chronicle,publish,ok,,,877,140,75,,775,42,66996,26594,40339,1181,225,922,140,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34095143140,india-3263721666,49f367bc776000c26f8d49e3788807a0a85be1810844afafafa6329afa793050,https://livemint.com/market/mark-to-market/united-breweries-share-price-alcohol-market-india-ubl-stock-heineken-kingfisher-11788762180918.html,india,livemint-markets,extract,failed,paywalled,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34095143140,ai-6167665356,904ea86174aa4acc4bec58d1d6f122149151cb9143caf39f4e9305a476b4c4e4,https://simonwillison.net/2026/Sep/6/research-acceleration-the-view-inside-openai,ai,simon-willison,publish,ok,,,1039,174,70,,319,13,154196,122987,31165,1216,177,0,174,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34095143140,energy-3904581038,7e463b3b8126d5aebea202deca2bf9a1d9b053e5d6aed9cb28e613cdee2bd600,https://solarquarter.com/2026/09/07/kajaria-ceramics-to-invest-up-to-inr-12-15-crore-in-sunsure-solar-project-for-captive-power,energy,solar-quarter,publish,ok,,,2398,351,114,,527,93,105165,53440,51715,1443,284,922,351,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34095143140,energy-7969248634,4bdb47f91af9fd7ab8f89661fbc664f34d1d817d7589d3f040b63e81777a7d4d,https://energy-storage.news/macquarie-backed-blueleaf-energy-and-universal-peak-close-financing-on-malaysia-tender-winning-bess-project,energy,energy-storage,publish,ok,,,3593,526,76,,804,47,124050,83782,40257,1750,221,931,526,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34095143140,business-economy-5297615063,3c3b78c31cbb90d7efd8bb93929c0c224cbdd70408a058dc997e9e5fd8b53c13,https://theguardian.com/us-news/video/2026/sep/07/amazon-cargo-plane-crash-at-miami-airport-kills-at-least-five-video,business-economy,guardian-business,publish,ok,,,596,99,58,,878,39,67042,39348,27649,1089,156,704,99,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34095143140,business-economy-3498914087,13cd695ef4a99d278e83dc729fdd1d3ec6be6aafe8a50c22ecf34aef1e508431,https://semafor.com/article/09/06/2026/openai-implicated-in-another-hack,business-economy,semafor,publish,ok,,,809,123,68,,405,24,52537,20484,32044,1122,178,922,123,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34095143140,business-economy-6276604766,974a412795cef35eca0c6cf7548857d58fca071a1a27f1bece5df6c2329fe007,https://theguardian.com/business/live/2026/sep/07/uk-house-prices-fall-subdued-market-jlr-job-cuts-shares-oil-latest-news-updates,business-economy,guardian-business,publish,ok,,,9484,1552,126,,249,214,377313,315082,62091,3075,318,0,1552,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34095143140,world-5483562594,9f19546b1d9fee62620361184e756b3c4299291700c92f8fe08d48d3c8e24531,http://euronews.com/next/2026/09/07/could-nvidias-purchase-of-hugging-face-boost-the-eus-ai-sovereignty,world,euronews,publish,ok,,,4282,715,148,,745,65,152008,95637,56278,1855,292,923,715,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34095143140,world-6159514633,20921c70b1de8409523920323868bcd385ab595c0c3aa76a1ba44851fc417d5b,https://lemonde.fr/en/international/article/2026/09/07/five-dead-five-injured-after-amazon-cargo-plane-overshoots-miami-runway_6757229_4.html,world,lemonde-en,publish,ok,too_short,,209,35,37,,2021,6,120452,104035,16406,1020,93,0,35,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34095143140,world-4746900794,ccff57d73cb9a53a5404c510a3bafee38975b58dc4d45a0fd82e7f093ef25083,https://bbc.co.uk/news/videos/c62k8dz8r4lo?at_campaign=rss&at_medium=RSS,world,bbc-world,publish,ok,,,629,110,61,,760,45,51791,19510,32271,1109,179,922,110,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34095143140,world-0153641174,448b2717f2d4c0d60e73647ccfa343e80357e689c162c349877c0736bbbd6c1b,https://independent.co.uk/news/world/europe/ukraine-russia-war-live-trump-putin-zelensky-peace-talks-news-b3045696.html,world,independent-world,publish,ok,,,7315,1195,110,,151,84,223535,166356,57112,2540,299,923,1195,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34095143140,world-6571170356,9f893a003efe5e34374eab4e89d1170215f7b98104f9961f8c7d3ecd7d56b591,https://thehindu.com/news/international/germany-fights-gaza-genocide-claims-at-the-uns-top-court/article71437625.ece,world,thehindu-intl,publish,ok,,,4241,684,100,,284,48,142628,97513,45102,1872,236,922,684,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34095143140,world-2832729930,d61a4e3bef1cbb4ae6d9dabab83d01ec9b7b54c94b9dba3ebbfb1f671350be29,https://france24.com/en/sport/20260907-two-far-right-activists-go-on-trial-in-paris-over-2022-killing-of-argentine-rugby-star-aramburu,world,france24,publish,ok,,,2472,425,180,,1436,48,135116,67468,67590,1579,368,922,425,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34095143140,india-6713332885,dcbfefd046a4f495e5b039400b75837ba803ed6979dbe3ac3c5802e5c8491d13,https://economictimes.indiatimes.com/markets/stocks/news/infosys-hcltech-tcs-other-it-stocks-drop-up-to-3-as-fed-rate-hike-worries-return-heres-why/articleshow/133866433.cms,india,economic-times,publish,ok,,,4929,772,126,,365,80,177280,119697,57488,2087,305,923,772,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34095143140,india-3081508011,6835d8cbb1b434abfbd4fd92be0556f2d55943b0187b8899d5527a85185a0403,https://economictimes.indiatimes.com/markets/stocks/news/did-heg-shares-really-crash-64-in-one-day-heres-how-the-demerger-math-works/articleshow/133866176.cms,india,economic-times,publish,ok,,,4528,720,108,,275,85,164792,109639,55083,1988,295,923,720,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34095143140,india-1449908464,e49ad1eefdb4acf009c6ffb059ebbb9470603b635435b76490241a3e50a60513,https://freepressjournal.in/tech/sam-altman-apologises-for-messy-chatgpt-6-astra-rollout-but-paying-users-still-get-no-date,india,free-press-journal,publish,ok,,,2554,405,72,,234,20,96349,60697,35525,1512,193,922,405,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34095143140,india-5506931809,bc23a035a0cea0611e77461df7a8bf424c69bb2cfaf1e5a1970193392a7fa942,https://livemint.com/companies/tim-cook-apple-india-iphone-manufacturing-india-smartphone-market-iphone-sales-apple-stores-11788716539633.html,india,livemint-companies,extract,failed,paywalled,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34095143140,india-7495467984,1750e1167019dbd0bc7a302884167ffd0a630c12f4764fb2bf4bc7fb9dd49a80,https://thefederal.com/category/international/amazon-cargo-plane-barrels-off-runway-at-miami-airport-5-dead-255878,india,the-federal,publish,ok,,,2610,435,84,,3032,78,95634,62068,33556,1528,185,922,435,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34095143140,india-7137890129,38054e46d520c751b74efd87a6dd2b7261d06a27abf34e233c66bd3749193777,https://india.mongabay.com/2026/09/community-based-warning-saves-lives-during-nepal-floods,india,mongabay-india,publish,ok,,,12447,1963,147,,320,37,347555,282473,64926,3655,331,923,1963,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34095143140,india-5937522760,d0f46d93d6c8ec48ac273baac5674efbccb60f5a0a28c10fec3e70581a20c206,https://livemint.com/news/india/bhupendra-patel-meets-mukesh-anant-ambani-ahead-of-vibrant-gujarat-global-summit-welcomes-rils-contributions-11788765036049.html,india,livemint,publish,ok,,,5431,795,147,,109,35,190891,117192,73606,2065,393,923,795,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34095143140,india-6800555379,0bb63818352551739e7068b07a6c864d051da7920434f3647cf711ca88d73dc7,https://livemint.com/market/stock-market-news/hdfc-bank-retail-shareholders-jagdishan-stock-performance-11788757670408.html,india,livemint-markets,extract,failed,paywalled,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,ai-4855213690,94da5c50d9aa4e7a234148c1dce913cfba9f2b6060af2f51f68369d31f160f38,https://bbc.co.uk/news/articles/c1wxppnrqlqo?at_campaign=rss&at_medium=RSS,ai,bbc-tech,publish,ok,,,3629,631,135,,361,67,235627,184722,50887,1803,272,0,631,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,energy-4021592396,822c5bb8ff52454c2753e80476ce11f3440f0003e7e8f2a695d145422cb2c631,https://pv-magazine.com/2026/09/07/latvia-expands-residential-solar-and-battery-rebate-scheme,energy,pv-magazine,publish,ok,,,1907,305,78,,1298,49,91579,49425,42109,1401,229,922,305,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,energy-2211663932,1ce48fec28ce243cf58b242e74bcc7a52dbc048b9e0700d4420468e4a10783e1,https://pv-magazine.com/2026/09/07/vietnam-lays-early-policy-groundwork-to-aggregate-rooftop-pv-storage-and-evs-into-vpps,energy,pv-magazine,publish,ok,,,1861,274,88,,532,48,82159,43492,38657,1345,209,922,274,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,business-economy-2317303761,ff7f2af4bb56fbd1ec5e714586543d9892d98000e5ab1a0fcdf7d3b05abaa349,https://finance.yahoo.com/markets/stocks/articles/asml-holding-n-v-asml-122438281.html,business-economy,yahoo-finance,publish,ok,,,3065,435,74,,516,124,113973,74953,39009,1649,208,922,435,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,business-economy-2517435554,65f1b315966d88a204d8dd9d19ae3120b7ea9d7d7f1e73b4df200f0f687a6f94,https://channelnewsasia.com/business/openai-has-sent-eu-incident-report-hijacked-german-website-commission-says-6367346,business-economy,cna-business,publish,ok,,,685,110,72,,1144,95,53754,19481,34265,1111,190,922,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,business-economy-3932126244,2fab1a34947f482478c57478eb74e3158d968ebb12de74cd891676a153c5bb11,https://aljazeera.com/news/2026/9/7/could-trumps-iran-trade-war-threaten-spains-saffron-infused-paella?traffic_source=rss,business-economy,aljazeera-economy,fetch,failed,robots_denied,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,business-economy-8049353560,f7c422d8f69e875830ebea9b0bcf3b029a39b25e16e4d2e64fa8af53eeb1db31,https://bbc.co.uk/news/articles/c36lx560jjko?at_campaign=rss&at_medium=RSS,business-economy,bbc-business,publish,ok,,,4378,725,125,,38,65,249818,194481,55235,1904,300,0,725,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,world-3613824940,5bbd2c5a1e1fa3ac2d1ec8a8b66317dc8825525943e184bce07ef67e6a72ad19,https://abc.net.au/news/2026-09-07/burglary-canberra-home-french-nationals-luxury-goods/107125540,world,abc-au-world,publish,ok,,,502,84,51,,372,67,43242,15618,27613,1074,156,922,84,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,world-2063995913,a8f84da948e63c0960a59ef5e7927b1b4d0b1cfa4147ba6f0435a7759900e462,https://independent.co.uk/news/world/americas/tesla-cybercab-austin-texas-musk-b3045768.html,world,independent-world,publish,ok,,,3986,601,53,,549,42,118913,86527,32364,1763,173,922,601,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,world-3448884850,f4b920f2df727e727dff4e6ac6a02bc476b3255a9c90c65b1cd539cadcb0e251,https://japantimes.co.jp/commentary/2026/09/07/world/small-businesses-despise-trumps-tariffs,world,japan-times,publish,ok,,,1213,186,68,,1164,48,57892,28991,28848,1204,161,922,186,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,world-9832130952,a3f5ee124c3b2588801f2f5300c76af57c2df8741e44c86293bf5887f1432ad9,https://news18.com/world/5-reasons-behind-afds-meteoric-rise-in-germany-10314807.html,world,news18-world,fetch,failed,http_client_error,403,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,india-8666392798,44a01dd201fb5cde9df35eef2e75399d067e43aea7943b851cda0a2f16f5aecf,https://deccanchronicle.com/technology/malaysia-eyes-huawei-chips-for-ai-project-despite-us-warning-1985500,india,deccan-chronicle,publish,ok,,,7570,1154,121,,2427,51,202254,149642,52531,2382,283,923,1154,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,india-4418760406,10fee47d0c3d92d69d418e8deae7a9ff0b6849e19743f3808eebb22d449c501b,https://timesofindia.indiatimes.com/india/delhi-building-collapse-rahul-demands-accountability-accuses-pm-modi-bjp-of-grandstanding/articleshow/133879559.cms,india,toi-india,publish,ok,,,2449,383,59,,381,224,88731,56423,32297,1472,176,922,383,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,india-1799296355,f19bb365355f6163a03984581429c79f2d32f0d8f8f5d4a87b8da74567d45062,https://thehindubusinessline.com/news/former-rbi-governor-calls-for-incentives-to-create-more-small-finance-banks/article71437987.ece,india,thehindu-business,publish,ok,,,2624,441,74,,178,36,105144,68835,36299,1591,199,922,441,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30,2026-09-07,2026-09-07-34123084462,india-2215495618,a68cbf7662858fc2cea696aaa0728c021274b1cfc988468846e9eef224a84ce4,https://deccanchronicle.com/technology/huawei-launches-new-foldable-smartphone-as-competition-with-xiaomi-apple-heats-up-1985484,india,deccan-chronicle,publish,ok,,,2398,378,72,,1382,44,99328,59976,39339,1504,217,922,378,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
