version,date,run_id,item_id,url_key,canonical_url,vertical,source_id,stage,outcome,code,http_status,source_chars,source_words,summary_words,detail,fetch_ms,extract_ms,summarize_ms,prefill_ms,decode_ms,input_tokens,output_tokens,cached_tokens,source_words_before_cap,shard,span_integrity,elements_found,element_class,model_calls,call_1_kind,call_1_prefill_ms,call_1_decode_ms,call_1_input_tokens,call_1_output_tokens,call_1_cached_tokens,call_2_kind,call_2_prefill_ms,call_2_decode_ms,call_2_input_tokens,call_2_output_tokens,call_2_cached_tokens
2026-08-30,2026-09-08,2026-09-08-34198561963,world-8387221031,08ede386738756276794f62b6708f3564eff9577e59e435ed34e0ceb854d11a8,https://abc.net.au/news/2026-09-08/solomon-islands-australia-china-pacific-contest/107127740,world,abc-au-world,publish,ok,,,6517,1075,124,,1219,77,197348,146708,50501,2373,275,923,1075,1,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34198561963,world-3521716922,341083d362fd1eba2e79a7ce44ceb0802f759b5f51927416c83f1cb888c950c0,https://lemonde.fr/en/international/article/2026/09/08/in-germany-afd-s-performance-in-saxony-anhalt-weakens-friedrich-merz_6757274_4.html,world,lemonde-en,publish,ok,too_short,,209,35,27,,1353,6,26350,10242,16099,1022,93,922,35,1,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34198561963,world-9769711795,44740941b9a5d0b3415e5a363022faacde3d081306ee01d020d26c4f7f9bb2a8,https://theguardian.com/world/2026/sep/07/why-indias-economic-data-faces-a-trust-deficit,world,guardian-world,publish,ok,,,8938,1434,119,,164,56,255837,199231,56515,2888,301,923,1434,1,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34198561963,india-6615412712,4987d7c7116bb3e85f74814049e77df567e89cb30f318d693d29cd013c0cc3ac,https://thehindu.com/sci-tech/technology/why-teslas-steering-less-cybercab-is-under-investigation-explained/article71437468.ece,india,thehindu-all,publish,ok,,,5620,870,117,,785,49,171106,122073,48956,2130,267,923,870,1,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34198561963,india-2543852591,d56df1be62cde42fa845fe9f9abd940137698a791889f715e4523d01e51bafe1,https://timesofindia.indiatimes.com/india/dmk-mlas-evicted-from-tn-assembly-after-ruckus-over-cms-remarks/articleshow/133910513.cms,india,toi-india,summarize,failed,length_out_of_range,,1735,265,,,4155,100,141694,,,,,,265,1,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34198561963,india-1155962388,7aff1acd6524ee14b189a0479002e11254f9252df1878206b25c719add0627c3,https://freepressjournal.in/india/fpj-quick-take-at-12-pm-pm-modi-in-mumbai-today-samsung-india-lays-off-8-september-2026,india,free-press-journal,publish,ok,,,3657,548,51,,679,27,120385,89424,30914,1804,172,922,548,1,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34198561963,india-5690646188,6d7e1e2aa41f0eac240f8212395903ff2b98a9db70ea0188c9cfe4bb28886ed3,https://livemint.com/companies/news/samsung-india-begins-layoffs-80-100-executives-in-tv-and-home-appliance-businesses-asked-to-leave-11788840247866.html,india,livemint-companies,publish,ok,,,2673,424,74,,5878,33,98058,61618,36335,1529,206,922,424,1,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34198561963,india-8636692582,d46db753b443c46647db9954459b6058b6395bf2299be56266b39639e4c892e2,https://thehindu.com/business/tata-sons-to-focus-on-ai-semiconductors-aviation-and-advanced-manufacturing-fy26-annual-report/article71275453.ece,india,thehindu-biz,publish,ok,,,4785,679,86,,880,43,159427,110554,48859,2016,267,922,679,1,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34198561963,india-4146879186,59dbf0703e442ed2060001413ec085f6a4fc3607d3f1658892ee5126febaf180,https://deccanchronicle.com/sports/us-open-2026-zverev-romps-into-quarterfinals-as-darderi-downed-1985744,india,deccan-chronicle,publish,ok,,,2138,388,92,,2475,44,112950,62617,50272,1541,281,922,388,1,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34198561963,india-8779340817,a8f7bc522ee23011422825ff34ef16b567fc33aef541aac13eaf9ee722a9514d,https://indiatoday.in/india/video/punjab-drug-menace-resident-suicide-over-questioning-minister-and-opposition-resignation-demand-ytvd-2989627-2026-09-08,india,india-today,publish,ok,,,4311,629,83,,542,71,118117,82678,35424,1742,198,922,629,1,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34198561963,india-0242706678,704c6f69b2f6ccf6819101bfcf68ee499e134c32b5a461b81b159f7117b7ed42,https://hindustantimes.com/india-news/ed-writes-to-kerala-dgp-seeking-fir-against-ex-cm-vijayan-daughter-son-in-law-in-cmrl-case-101788849827137.html,india,hindustan-times,publish,ok,,,2149,355,88,,617,64,98323,53192,45062,1446,254,922,355,1,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34198561963,india-3607626348,b168e5fc30fe066ce260683660707de7ea50d03c9576efc1c2f0016f4d36ea6d,https://thefederal.com/category/states/north/uttar-pradesh/orwellian-dystopia-allahabad-high-court-nsa-256032,india,the-federal,publish,ok,,,2774,435,91,,609,84,110677,66103,44563,1590,250,934,435,1,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,ai-0822359260,695d0d8e1bf938dc9f1992128e319458f4eb19f924e482039fcbc0f0a1eedd07,https://fastcompany.com/91602750/why-ai-wants-to-take-over-your-desktop?partner=rss,ai,fastcompany-tech,publish,ok,,,1606,284,44,,743,59,74454,35639,38738,1341,141,0,284,1,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,energy-2605845532,eae1b4269f16881c223bebb9d27d74a0c9afe0f74009b3d505a17a6e3edb7cf5,https://pv-magazine.com/2026/09/08/north-macedonias-bess-market-begins-to-develop,energy,pv-magazine,publish,ok,,,3772,562,70,,2014,45,72219,22089,50120,1708,180,922,562,1,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,energy-3369111057,fbc841e5a127fa11ec8b33d256e3c8bd6c5a7bdfb2440b88479be86eefd4035f,https://electrek.co/2026/09/08/engwes-new-e26-3-0-packs-dual-motors-full-suspension-and-tons-of-torque,energy,electrek,publish,ok,,,3328,571,69,,560,42,91454,24991,66336,1812,237,922,571,1,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,business-economy-6623869405,31bdb95cc966c9ddcf08827ddac09dad9f731b5b7c67e04f11dbd96b2ada41b6,https://channelnewsasia.com/business/exclusive-google-warns-lower-quality-it-revamps-europe-search-results-avoid-eu-fines-6369791,business-economy,cna-business,publish,ok,,,2685,445,90,,1102,93,73797,17824,55785,1533,200,922,445,1,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,business-economy-8030923959,ecb4445db5c1a0b7a4db758fe84e4e896530832a66785f5eb03b82937b14df3f,https://voxdev.org/topic/institutions-political-economy/how-decision-fatigue-undermines-diversity-grant-making,business-economy,voxdev,publish,ok,,,10611,1618,136,,1270,33,164842,90627,74073,3286,257,0,1618,1,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,business-economy-9949048695,ac7c329351c31b77bbd8747c7f4469262eb3387a761b79eac8caefd8f599e055,https://marginalrevolution.com/marginalrevolution/2026/09/no-doing-no-learning.html,business-economy,marginal-revolution,publish,ok,,,3642,573,99,,268,15,90124,22701,67410,1732,242,922,573,1,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,business-economy-6725515062,aabcd21d9e909f365cf200aa25bd2561581aa548c1a25cf4d997982586b390ed,https://aljazeera.com/features/2026/9/8/limit-overshoot-peak-decline-a-new-global-goal-for-climate-change?traffic_source=rss,business-economy,aljazeera-economy,fetch,failed,robots_denied,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,world-6894015453,fe06b7b81db1c7dde60644750a267620eb11fae9edeb43109b0479626e58c882,http://euronews.com/business/2026/09/08/mistral-ai-raises-record-3-billion-in-samsung-led-funding-round,world,euronews,publish,ok,,,3129,510,72,,798,61,74993,20199,54675,1640,197,922,510,1,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,world-0006680876,7d566f05002e952c7a978e0eb737dd995b98773467051b4a73be46db49b23823,https://france24.com/en/tv-shows/business/20260908-trump-threatens-ban-on-bombardier-as-canada-s-retaliatory-tariffs-kick-in,world,france24,publish,ok,,,811,136,45,,1573,51,49212,6602,42602,1148,156,922,136,1,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,world-9354800859,94f333c09f629adbd40cd09346a83232481d19a3e0d42bba9844902075107850,https://thehindu.com/news/international/russia-will-welcome-indias-efforts-toward-peaceful-resolution-of-ukraine-conflict-peskov/article71442448.ece,world,thehindu-intl,publish,ok,,,1141,194,58,,1179,37,62075,8636,53429,1245,194,922,194,1,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,world-4417875330,8b11ced8557249821679efccf7267c7259ce8d9abef2ebc5196bd6c83de63d32,https://news18.com/world/pakistan-needs-to-end-persecution-of-ahmadiyya-muslims-un-experts-concerned-over-attacks-exclusive-ws-l-10316715.html,world,news18-world,fetch,failed,http_client_error,403,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,world-3036123135,3d85f0e6f98e5fff56574b214a1b8e805f43806100e5495b131bf19929d46b98,https://channelnewsasia.com/singapore/scam-attempts-disrupted-police-bank-joint-operation-6369636,world,cna-world,publish,ok,,,2400,383,90,,881,94,87890,17793,70087,1545,252,922,383,1,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,india-1537923041,1ab9c5a5caa8a3e15a305d182637caea88abe0c7909dff7969abe43d1e364594,https://hindustantimes.com/india-news/samsung-india-lays-off-100-executives-as-electronics-business-under-pressure-job-cuts-economy-101788860223583.html,india,hindustan-times,publish,ok,,,4995,735,116,,483,55,104102,27247,76723,1899,275,923,735,1,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,india-8471761581,796bb0a3c19cdead4b2c0db3923ba9f123721be92c6932644507c8a5d99a25bf,https://timesofindia.indiatimes.com/india/why-bring-bjp-into-this-rijiju-slams-rahul-for-targeting-shah-over-manipuri-musicians-murder/articleshow/133918520.cms,india,toi-india,publish,ok,,,3368,551,66,,1357,201,75121,21371,53739,1676,194,922,551,1,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,india-0601485203,5b546ac781a89f93073453fd159129e5587f1e85c718490e4a7440aef08217de,https://freepressjournal.in/fpj-shorts/iphone-18-pro-series-iphone-ultra-to-launch-in-india-tomorrow-how-to-watch-apple-keynote-what-to-expect,india,free-press-journal,publish,ok,,,4233,719,106,,508,23,104036,28648,75216,1929,269,923,719,1,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,india-0161013815,5da9ebb2e4758c376b68da1be62b77aa96cb38942d7b053aa5003cc1a213fbbe,https://timesofindia.indiatimes.com/technology/tech-news/how-whatsapp-messages-and-calls-led-investigators-to-former-uscis-official-in-alleged-960000-american-citizenship-bribery-scam/articleshow/133912303.cms,india,toi-top,publish,ok,,,3390,493,76,,273,71,89722,21316,68396,1669,246,922,493,1,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,india-6127536911,fbac79bb97d87b0fdd99d4618f6521b80022bce3545ca15aa80cfde80853ed9a,https://scroll.in/latest/1095596/degrading-demand-french-leaders-on-removal-of-eiffel-tower-women-staffers-for-hindu-groups-visit,india,scroll-in,publish,ok,,,4446,714,110,,421,36,91642,27205,64310,1890,231,923,714,1,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,india-7955118260,754876fa4066d4b4aa92640861972062c7fa945c022c6c146f12d8b5fb7f58dd,https://thehindu.com/news/cities/Tiruchirapalli/water-level-in-mettur-dam-stands-at-9192-feet/article71442319.ece,india,thehindu-all,publish,ok,too_short,,259,47,31,,142,42,77720,29764,47945,1079,172,0,47,1,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,india-2513718184,58c1ae17aaac5ba8a83d23675e98a4a50abda131d4a0bff8bb8c41d4a57ea5ce,https://livemint.com/companies/news/mixed-reactions-emerge-as-president-william-ruto-asks-tata-chemicals-to-pack-up-and-leave-kenya-11788864921041.html,india,livemint-companies,publish,ok,,,6117,885,155,,245,33,126760,34495,92126,2154,327,923,885,1,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,india-5928788633,8f31acc0ef2b0299bac0e5023d910d9f93b90b4bb13eb3f6230f2dc16a84091e,https://economictimes.indiatimes.com/industry/healthcare/biotech/pharmaceuticals/sun-pharma-gets-ratings-boost-from-moodys-sp-over-usd-11-75-bn-organon-co-acquisition-bid/articleshow/133920411.cms,india,economic-times,publish,ok,,,2014,314,75,,407,61,79213,15087,64037,1456,231,922,314,1,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,ai-8808643852,d85d5781844e410c348d827765b543085b370778d5b756573b13f8517e4995b2,https://theguardian.com/commentisfree/2026/sep/08/openai-rogue-models-hugging-face-investigation,ai,guardian-ai,publish,ok,,,6333,1006,124,,142,52,279049,224011,54969,2229,284,0,1006,0,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,energy-1910165926,19c5254a2f3769a68c689074fbf9ee503068a39a2dca933c7ea823663b163404,https://solarquarter.com/2026/09/08/indian-markets-fall-as-renewable-energy-stocks-show-mixed-performance-08-september-2026,energy,solar-quarter,summarize,failed,length_out_of_range,,1959,304,,,2081,97,291452,,,,,,304,0,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,energy-2898012956,166a19821797d31c975ed4d8c55a11c9f3b650ae76b9893433d0ca7044518820,https://oilprice.com/Latest-Energy-News/World-News/Vitol-CEO-Global-Fuel-Markets-Are-Pretty-Tight-and-Inflexible.html,energy,oilprice,publish,ok,,,2327,373,65,,495,56,88690,56697,31947,1478,178,922,373,0,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,business-economy-8363683451,9c7ed5f112ed667bb466ff606c596cec03fd9dc44ddd1dd7828f7d20cc10fe11,https://barrons.com/articles/stock-movers-3b5dab07?siteid=yhoof2&yptr=yahoo,business-economy,yahoo-finance,fetch,failed,robots_denied,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,business-economy-5527257106,d4066bcd5444ec12aefc8688bd87c9769eaf353121096e105f92ef6688e6dfd1,https://channelnewsasia.com/business/slovenia-clears-teslas-fsd-driver-assistance-ahead-eu-vote-6369186,business-economy,cna-business,publish,ok,,,1298,208,69,,1047,99,65911,32691,33209,1246,185,922,208,0,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,business-economy-6208200001,d6dc0ec92d8aa941d10cbfd5c16956a1e23467af4dcc4018bf8236233d8ad2d0,https://semafor.com/article/09/08/2026/argentina-to-sue-israeli-oil-firm-in-falklands-row,business-economy,semafor,publish,ok,,,734,114,54,,490,24,45277,19255,26011,1110,148,922,114,0,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,business-economy-7646849605,a186e6a60153ba45eebb06483480918e7bae1da3637dcf5f5c8ce3564c70e5f7,https://theguardian.com/business/2026/sep/08/jaguar-land-rover-suppliers-job-cuts,business-economy,guardian-business,publish,ok,,,6852,1119,135,,57,49,211617,157222,54320,2476,300,923,1119,0,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,world-7902691340,cb45527c87f3340ca6ee6350b940608376df20146caed5bd359047abb44638fb,https://lemonde.fr/en/economy/article/2026/09/08/mistral-ai-raises-3-billion-in-response-to-doubts-over-its-strategic-direction_6757278_19.html,world,lemonde-en,summarize,failed,length_out_of_range,,209,35,,,1163,124,119904,,,,,,35,0,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,world-8872218721,050f3e54d2a0a86132698ba3a02d0e35047057f0ea4fbf9c8cc3cf5da2d6f661,https://dw.com/en/us-canada-tariff-dispute-weighs-on-cross-border-ties/a-78815803?maca=en-rss-en-world-4025-rdf,world,dw-world,publish,ok,,,5796,918,103,,2003,46,179421,131025,48307,2214,248,923,918,0,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,world-3358536495,bc4cb60a732a372f5e5e3bc8b5201efb8e4e732e67c5e8a384bc3ae25654cde9,https://thehindu.com/news/international/muizzu-invites-burnham-for-talks-over-chagos/article71442239.ece,world,thehindu-intl,publish,ok,,,2042,308,70,,350,42,88504,50026,38466,1416,201,922,308,0,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,world-8744585997,a063d5b4364bb70d7c00a87311165492ebab8d638ea8ff43293a1084463947d8,https://independent.co.uk/travel/news-and-advice/lockerbie-911-tsa-airport-security-b3046525.html,world,independent-world,publish,ok,,,5896,874,109,,293,49,174607,123687,50763,2144,281,923,874,0,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,world-2054056744,5e042f2b32c6cb286a7edde413ed0b6f53eac076c5c3db17dc0275617a74598b,https://bbc.co.uk/news/articles/clyenxp540vo?at_campaign=rss&at_medium=RSS,world,bbc-world,publish,ok,,,3418,545,90,,413,60,117583,79842,37729,1710,203,922,545,0,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,world-2763591186,3a2a8f74455122128a9ee6648c1876c82fa06938cfc67fcc7a22b90b05964d57,https://news18.com/world/message-to-trump-india-to-debate-de-dollarisation-with-allies-at-brics-summit-2026-10316592.html,world,news18-world,fetch,failed,http_client_error,403,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,india-9238906380,0fddfc385192a20ca8914365618d457037e975cd9b7f9e7ac1217d12ab9afa2a,https://timesofindia.indiatimes.com/india/rare-cong-bjp-unity-in-bengal-over-bageshwar-babas-durga-puja-meat-diktat/articleshow/133919023.cms,india,toi-india,publish,ok,,,2345,371,74,,392,112,101793,60799,40942,1520,229,922,371,0,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,india-8363580147,2a614b89fd2526f308fe22ef68158da5b8200f572d04b84b31d03ec5da253d9e,https://thehindubusinessline.com/info-tech/tcs-wins-122-crore-bid-to-build-workflow-automation-for-odisha-government/article71441491.ece,india,thehindu-business,publish,ok,,,1890,263,100,,196,41,96759,47721,49027,1394,267,922,263,0,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,india-0992325959,b3dd15da8946c547db660d0fad5ef42a99fa147e98f662a97e4eb2b486e6297b,https://thefederal.com/category/business/samsung-india-layoffs-80-100-executives-asked-to-leave-says-report-256037,india,the-federal,publish,ok,,,2765,416,90,,693,80,98786,59697,39077,1510,222,922,416,0,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,india-4181678771,b4e259b00a119ab33edf88b9013223e351a9be78c3e8119e97cd9666e921cd0f,https://indiatoday.in/india/video/pm-modi-mumbai-event-man-with-fake-pmo-id-armed-bodyguard-detained-at-nmacc-ytvd-2989901-2026-09-08,india,india-today,publish,ok,,,3868,573,79,,1324,70,122240,79979,42248,1712,219,922,573,0,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,india-7286093477,69270f7147e582a54c50d9adec9ab83dd19b56c76a4668baceb7cba1c49a28c2,https://thehindu.com/news/cities/Delhi/chargesheet-in-manipuri-musicians-murder-case-within-8-9-days-kiren-rijiju/article71442169.ece,india,thehindu-all,publish,ok,,,3430,554,88,,856,45,123587,82683,40825,1737,231,922,554,0,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,india-8061135112,1bbacee76d712508ca9d23e0c21a08cb06bb4f04804dab2a26816a5174520814,https://hindustantimes.com/india-news/doors-open-for-maratha-quota-talks-but-won-t-dilute-share-of-others-fadnavis-101788865538825.html,india,hindustan-times,publish,ok,,,4281,656,73,,358,61,137724,95042,42609,1861,218,922,656,0,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,india-7434564348,1f563e69d4bd92fc7cb05fec605b66d6589b3973be491c6614c08ccb6b327d3d,https://dnaindia.com/india/report-kerala-ex-cm-pinarayi-vijayan-daughter-veena-and-son-in-law-riyas-under-ed-fire-what-is-cmrl-money-laundering-case-3220104,india,dna-india,publish,ok,,,2633,405,137,,2134,85,125070,66517,58490,1576,329,922,405,0,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,ai-1125801338,40805b9e5a63c97a6f00a0f7316f28ddfd85d8389d29b13f6b7bb16927e26398,https://technologyreview.com/2026/09/08/1142088/danijar-hafner-developing-plan-ahead-agents,ai,mit-tech-review-ai,publish,ok,,,4936,814,126,,154,67,260568,206309,54204,2028,294,0,814,2,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,energy-1672058347,1e984a5ada8d39ebb3d02d37b17de90f50d66cc4d1ec06a370265533e3768e33,https://world-nuclear-news.org/articles/key-commissioning-tests-completed-at-changjiang-4,energy,world-nuclear-news,publish,ok,,,2891,464,74,,1149,19,204949,164983,39919,1621,224,0,464,2,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,business-economy-9424982852,e35f645cde35af44c5cc4b79a6c428eb94edd691aac3edbf895baef166c1be66,https://semafor.com/article/09/08/2026/openai-and-anthropic-eye-credit-ratings-ahead-of-ipos,business-economy,semafor,publish,ok,,,721,118,60,,556,23,50913,20005,30899,1118,177,922,118,2,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,business-economy-6417393398,402bb29539e912f625a129fa9d48ec57e10b0a7b67379b020dad173bb69da788,https://businesstoday.in/latest/trends/photo/how-does-a-rs147900-iphone-17-pro-max-become-rs79800-the-full-effective-price-calculation-explained-553979-2026-09-08,business-economy,business-today-in,publish,ok,,,1764,269,74,,251,98,96595,52303,44281,1433,253,922,269,2,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,business-economy-9578164349,7257f0f0a0cc2c7d1a9f034950d44e564ca36fb62ac4f592b6fc6408016c8beb,https://voxdev.org/topic/social-protection/how-brac-partners-governments-fight-poverty-scale,business-economy,voxdev,publish,ok,,,10908,1704,112,,871,35,275855,221757,54044,3072,294,923,1704,2,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,business-economy-3303151343,44af8dce711082ef9d9b915732c73bca2d70a78b593f2290fb70cde44b30d7cc,https://aljazeera.com/video/newsfeed/2026/9/8/saudi-political-analyst-says-no-prolonged-war-with-the?traffic_source=rss,business-economy,aljazeera-economy,fetch,failed,robots_denied,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,business-economy-3328058493,24ad05ed5af9d07dc893c649b46bba2ae57fb33eb38dbeba8b09ccdb24136ae4,https://npr.org/sections/planet-money/2026/09/08/g-s1-142029/has-the-economy-gone-c-shaped,business-economy,npr-business,publish,ok,,,6675,1190,131,,630,46,211907,156764,55062,2450,301,923,1190,2,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,world-6075866462,49bd6bb8a060315e6f40150e79878d4f1ccd4f2c7a2aceae3f3bd98bf8d93ed9,https://france24.com/en/europe/20260908-french-ai-startup-mistral-raises-3-billion-euros-after-latest-funding,world,france24,publish,ok,,,3327,542,102,,260,50,117976,76792,41172,1672,233,922,542,2,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,world-6118518259,7ebb10c4a0a385f31c2a222c2e3eb568f28a74ac5946c485bf0fb97ed0ff1099,https://apnews.com/article/trump-canada-carney-trade-bombardier-aircraft-e65b6eeaaa7ffbd06a67a57fb474b2e9,world,apnews-world,publish,ok,,,3306,523,71,,107,198,115307,80174,35081,1703,199,922,523,2,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,world-8357559360,cf4cff4ee2bb70408fce53b92ba4357fb75f6570d22fc8c692790f9c3cff2c39,https://theguardian.com/stage/2026/sep/08/richard-alston-pioneering-choreographer-dies,world,guardian-world,publish,ok,,,4017,676,74,,460,45,135491,98121,37317,1878,210,922,676,2,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,world-8742782736,a0ea998c5c5c3b104aca95f22844f2a182fbc0a32d00e0efe0281f6b2014a049,https://bbc.co.uk/news/articles/c8jd14glvneo?at_campaign=rss&at_medium=RSS,world,bbc-world,publish,ok,,,3014,476,75,,405,63,103506,70424,32986,1611,185,922,476,2,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,world-4619978365,4ca7c82895298e7ddaf7ce40512635987d2e1aad8654bec10b7a506f8e4217eb,https://lemonde.fr/en/france/article/2026/09/08/pisa-2025-unprecedented-drop-in-french-students-performance-echoes-worldwide-decline_6757286_7.html,world,lemonde-en,summarize,failed,length_out_of_range,,209,35,,,1170,135,122348,,,,,,35,2,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,india-4256286504,a92be9aa590f9b28f2046217117bf5e2c6056c83707dece61b5e7139cd968c5b,https://thehindu.com/news/national/telangana/student-from-telanganas-jagtial-district-bags-ou-gold-medal/article71439961.ece,india,the-hindu-national,publish,ok,,,952,145,66,,279,41,67144,28360,38772,1196,221,922,145,2,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,india-9259916290,6d4034578c0a6002afbebe5ff3aaa984c55edd685ea52967df78e59e3b8f30f6,https://deccanchronicle.com/technology/iphone-18-pro-iphone-ultra-launch-tomorrow-all-leaked-features-1985815,india,deccan-chronicle,publish,ok,,,3607,624,89,,5827,49,146743,100489,46243,1901,262,922,624,2,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,india-3620224419,265907a0cf28b9a35d1d2e93b1f5143b6876d92764b7151653764e153f3eb8bb,https://thehindubusinessline.com/info-tech/tcs-bags-1226-crore-contract-to-build-ai-enabled-governance-platform-for-odisha-govt/article71441924.ece,india,thehindu-business,publish,ok,,,2017,276,111,,186,35,103130,48436,54632,1394,300,922,276,2,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,india-4123291119,8baefa688a4a15ef2653a5c617cd3a8a98b9611afc6ec9b685a10760d9f06217,https://india.mongabay.com/2026/09/snow-leopards-and-their-survival-in-changing-times-book-review,india,mongabay-india,publish,ok,,,11652,1950,102,,290,37,328099,275789,52245,3588,276,923,1950,2,,,,,,,,,,,,,,,,
2026-08-30,2026-09-08,2026-09-08-34220472258,india-4778159096,19708b368eaf97f88c378b476f926f16a515ec9e372abc8d2810c267f746c8e2,https://indiatoday.in/india/story/uttar-pradesh-wedding-firing-video-bulandshahr-groom-shadab-police-case-2989880-2026-09-08,india,india-today,publish,ok,,,2086,354,78,,1257,70,92311,53420,38881,1443,218,922,354,2,,,,,,,,,,,,,,,,
