version,date,run_id,item_id,url_key,source_url,title,vertical,model_id,attempt,hhem,hhem_full,hhem_delta,truncation_flagged,coverage,compression,extractiveness,verbatim_run,unsupported_numbers,hedge_dropped,extraction_suspect,band,source_word_count,source_seen_word_count,summary_word_count,pipeline_fingerprint,output_digest,determinism_violation,scorer_version,scored_at,score_ms,evidential_density,speculative_density,self_repetition,source_digest,new_fact_rate
2026-09-13T22:00,2026-09-15,2026-09-15-34943695821,india-na2bzhaq9h7gknyn,aa84bfc5574c4f09d7d5359ac7ee02a1ca79f903eb46c0a6cc37022ab6b0a08b,https://thehindubusinessline.com/info-tech/samsungs-india-public-policy-chief-rajiv-aggarwal-resigns-sources-say/article71466989.ece,"Samsung's India public policy chief Rajiv Aggarwal resigns, sources say",india,qwen3-5-9b-q4-k-m,1,0.942341148853302,0.942341148853302,0.0,False,0.6666666666666666,0.5166666666666667,0.2111111111111111,0.07526881720430108,0,False,False,high,180,180,93,,b79514a4eb401d6823679be54eecb723fa6932f2d12b7a21fe50f4874c953d70,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-3;window=900/150/anchored;bands=0.80/0.50;lead=0.30,2026-09-15T08:59:51Z,644,0.0,0.0,0.0,98e5f1f5e7945c0f63bc2565f55cbb7244b45d67fd04eeff9283379870d1ee2f,1.0
2026-09-13T22:00,2026-09-15,2026-09-15-34943695821,india-k6ttva8vawjrywdc,99b5ada91b57258f71ac4204efdb437ab3bc3ac14e9ade6e808f930b70571a2e,https://hindustantimes.com/india-news/delhi-hc-declines-to-immediately-restrain-openai-from-scraping-ani-content-101789453038494.html,Delhi HC declines to immediately restrain OpenAI from scraping ANI content,india,qwen3-5-9b-q4-k-m,1,0.9674401879310608,0.9674401879310608,0.0,False,0.625,0.30666666666666664,0.15730337078651685,0.09782608695652174,0,False,False,high,287,287,92,,c4ec29d1ab8733a91bd911fcd5006448b17e5eb1b0883f1a125df71ffbd45119,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-3;window=900/150/anchored;bands=0.80/0.50;lead=0.30,2026-09-15T09:03:12Z,767,0.0033333333333333335,0.0033333333333333335,0.0,938f5cad185886b0bfd940f2b0235498f8299a5cd3f4058a85e2af91d53ab1aa,1.0
2026-09-13T22:00,2026-09-15,2026-09-15-34943695821,india-0sjt76vhncdkwb9s,0665a39b71ab1b3e2d3905e31765ab5254b194ab67e1b92082dd678aa77834af,https://thehindu.com/business/Industry/rbi-likely-intervenes-to-shield-rupee-as-oil-prices-climb-traders-say/article71466699.ece,"RBI likely intervenes to shield rupee as oil prices climb, traders say",india,qwen3-5-9b-q4-k-m,1,0.9334532022476196,0.9334532022476196,0.0,False,0.7777777777777778,0.8189655172413793,0.6086956521739131,0.28421052631578947,0,False,False,high,116,116,95,,4044a693c7ad714d60e14c04532e2b682d3406bfe0652bcdd775269b80c02835,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-3;window=900/150/anchored;bands=0.80/0.50;lead=0.30,2026-09-15T09:07:19Z,411,0.0,0.0,0.0,17d253a52f849915f185bd9bee840ae96b0d56480d5709b36f0ef15efec7c24f,1.0
2026-09-13T22:00,2026-09-15,2026-09-15-34943695821,india-2h3bm3j7j2gsg8rq,1446ba0e4790a1982317fef7840bfeb6aa25e8bbdb26a1c46611e0885f9b1fae,https://thehindu.com/news/national/bihar/bihar-cm-transfers-579-crore-in-relief-to-flood-affected-people/article71467155.ece,Bihar CM transfers ₹579 crore in relief to flood-affected people,india,qwen3-5-9b-q4-k-m,1,0.9614102244377136,0.9614102244377136,0.0,False,0.875,0.5117647058823529,0.8214285714285714,0.39080459770114945,0,False,False,high,170,170,87,,3b4ae687a5a78927dee889a021fc470db421a05cfddf6b73d6cae93d6e09533e,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-3;window=900/150/anchored;bands=0.80/0.50;lead=0.30,2026-09-15T09:11:38Z,494,0.0058823529411764705,0.0,0.0,9d8325b5cf03d13986cfe93a370ef42df722f6f62f41a60bda47e86cc51c5719,1.0
2026-09-13T22:00,2026-09-15,2026-09-15-34943695821,india-ymy8rtmwzxg4a3a9,f53c8c6a9cff60450d49c65c6e432b3f58f138dddafe6770e5e4d30509461d50,https://thehindu.com/business/Industry/passenger-vehicle-sales-soar-365-in-august-2026-reports-siam/article71466888.ece,"Passenger vehicle sales soar 36.5% in August 2026, reports SIAM",india,qwen3-5-9b-q4-k-m,1,0.9514337778091431,0.9514337778091431,0.0,False,0.9090909090909091,0.375,0.1388888888888889,0.12,0,False,False,high,199,199,75,,36399f0634b9eabfa98ec70e9a2b1d9ebfaf9004309eb66866bcf277df05f8f7,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-3;window=900/150/anchored;bands=0.80/0.50;lead=0.30,2026-09-15T09:17:38Z,618,0.0,0.005,0.0,d5c850a25a8cda270de9bc185e6337073dbe9a476f6af0094284c7522a45acd7,1.0
2026-09-13T22:00,2026-09-15,2026-09-15-34943695821,india-aghj5y5sa0cbaxxv,542322f8b95018b577bb624daaf97b6de76e9baf9cd248d8d565398a2a453f97,https://thefederal.com/category/news/us-russia-sanctions-bill-amendment-seeks-to-name-india-for-100-per-cent-tariffs-256619,US' Russia sanctions bill: Amendment seeks to name India for 100 pc tariffs,india,qwen3-5-9b-q4-k-m,1,0.9597981572151184,0.9597981572151184,0.0,False,0.3157894736842105,0.18226600985221675,0.3380281690140845,0.1891891891891892,0,False,False,high,408,408,74,,47ff27b37ea51240b5527c9e3589949b2921a4390f0ed6f42e98e65a0c79c786,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-3;window=900/150/anchored;bands=0.80/0.50;lead=0.30,2026-09-15T09:39:53Z,903,0.0,0.0,0.0,431ca23908c594c8b1b801bb0eff43a1438b488db0fec1b0d395b2036fcfc5fa,0.0
2026-09-13T22:00,2026-09-15,2026-09-15-34943695821,india-7nb328f245447dq7,3d563121e2214843b6e7234ec5557eb3987884c0e629976930d6cbbebefa2b7f,https://indiatoday.in/india/story/assams-iron-lady-sanjukta-parashar-becomes-first-woman-to-lead-crpfs-elite-cobra-jungle-warfare-force-2994900-2026-09-15,Assam's 'Iron Lady' becomes first woman to lead CRPF's elite jungle warfare force,india,qwen3-5-9b-q4-k-m,1,0.9554645419120789,0.9554645419120789,0.0,False,0.6666666666666666,0.1306715063520871,0.2028985507246377,0.16666666666666666,0,False,False,high,544,544,72,,e21d3856c4e1211e94c8876b1dec8eb7acda218a8e963588ecb1d4bb70dd02c1,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-3;window=900/150/anchored;bands=0.80/0.50;lead=0.30,2026-09-15T09:45:08Z,1961,0.0,0.0,0.0,c26f19c9b2aa0285e478e5874fe03454b076cafa0d27dc6b1bef1110f79bf6db,1.0
2026-09-13T22:00,2026-09-15,2026-09-15-34943695821,ai-eqnzrkt0rqh8q8yz,75ebfc4f40c5e28ba3dfdf08c6c5bd1b6a2f89ebc64c2f334ce4631d8aad3af3,https://developer.nvidia.com/blog/accelerating-dropless-moe-training-in-jax-with-nvidia-transformer-engine,Accelerating Dropless MoE Training in JAX with NVIDIA Transformer Engine,ai,qwen3-5-9b-q4-k-m,1,0.4951091706752777,0.4951091706752777,0.0,False,0.25,0.024313372354795137,0.0196078431372549,0.07407407407407407,0,False,False,low,2053,2053,54,,6a770bada324edbc554ff3b04c3f8fb423f97cb9d0a83beaadf97316285d10fd,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-3;window=900/150/anchored;bands=0.80/0.50;lead=0.30,2026-09-15T10:43:05Z,14653,0.0,0.0013507429085997298,0.0,ef0561e8dab106eb9537586fb7847802392449d91d2fb205938f8d4853e0a603,1.0
2026-09-13T22:00,2026-09-15,2026-09-15-34943695821,ai-1edcbjcm7b2z71ph,0b9ac5c9943ac5f386d1bc4fe13abe4811a9db7a45eb1254755f8938f79392ff,https://theguardian.com/technology/2026/sep/14/microsoft-ai-code-of-conduct,Microsoft proposes limits on its AI with code of conduct amid safety debate,ai,qwen3-5-9b-q4-k-m,1,0.9400050640106201,0.9400050640106201,0.0,False,0.75,0.13713405238828968,0.023255813953488372,0.056179775280898875,0,True,False,medium,638,638,89,,c5514209ce070849ac41ed95ecb3b5ce3e4e3d7c6edf5d4d4d5b04a3b8029428,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-3;window=900/150/anchored;bands=0.80/0.50;lead=0.30,2026-09-15T08:16:39Z,1895,0.0,0.012326656394453005,0.0,9af576f628f56af75529d0cf97c43c515fbe3ad84584f210f46b90bbd88ad803,1.0
2026-09-13T22:00,2026-09-15,2026-09-15-34943695821,ai-zmdtxg4326tgan1x,fd1baec08311b505543d5a8c71d0a693c44e2ce54fd7ece1e317669825fe6f4e,https://blog.google/innovation-and-ai/technology/developers-tools/devfest2026,DevFest is back,ai,qwen3-5-9b-q4-k-m,1,0.9536740183830261,0.9536740183830261,0.0,False,0.875,0.16666666666666666,0.12,0.11320754716981132,0,False,False,high,320,320,53,,de497284141c270f1184ff15f494c82766563ae1f07a240ed3be7c69db372aed,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-3;window=900/150/anchored;bands=0.80/0.50;lead=0.30,2026-09-15T08:39:58Z,873,0.0,0.0,0.0,b8ec61542c5c64ece7e136759fd3b7eeffed9c949bd88b48beb162d45cce1f81,1.0
