version,date,run_id,item_id,url_key,canonical_url,vertical,source_id,stage,outcome,code,http_status,source_chars,source_words,summary_words,detail,fetch_ms,extract_ms,summarize_ms,prefill_ms,decode_ms,input_tokens,output_tokens,cached_tokens,source_words_before_cap,shard,span_integrity,elements_found,element_class,model_calls,call_1_kind,call_1_prefill_ms,call_1_decode_ms,call_1_input_tokens,call_1_output_tokens,call_1_cached_tokens,call_2_kind,call_2_prefill_ms,call_2_decode_ms,call_2_input_tokens,call_2_output_tokens,call_2_cached_tokens
2026-08-30,2026-08-30,2026-08-30-1,india-7489956229,06bee8003afded852e6dea95bec77593e39c0977c169dc4b2e0b60e9dbdebc96,https://thehindu.com/news/international/india-emerges-as-key-petrol-supplier-to-russia-as-refinery-attacks-disrupt-fuel-supplies/article71407088.ece,india,the-hindu-national,publish,ok,,,3113,490,71,,792,42,118519,76543,41964,1672,237,925,490,1,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-1,india-2197345128,0b19f90ccc4ab368df04edd30c8aeffd4f8a54f4750ae73136e1a43c6b28de68,https://economictimes.indiatimes.com/markets/stocks/news/corporate-actions-this-week-ntpc-coal-india-among-nearly-90-stocks-with-record-dates-for-bonus-issues-stock-splits-and-dividend-payouts-check-full-list/articleshow/133623707.cms,india,economic-times,publish,ok,,,6654,1127,131,,565,84,252544,192310,60143,2791,322,923,1127,1,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-1,india-7233303936,cdc65f76da119d804d6910fdedebdf9add02330d86c46d3ff1704f51a9ba3964,https://livemint.com/companies/news/setback-for-anthropic-sony-warner-chappell-file-lawsuit-against-ai-firm-accusing-it-of-intellectual-property-theft-11788058021889.html,india,livemint-companies,publish,ok,,,4661,698,83,,637,32,158675,112586,46042,1916,257,814,698,1,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-1,india-0691504931,00225e42e9cc7323c30985544f9c1028e11bf7e4a8bf861440b329aa2b32770e,https://livemint.com/news/india/neetpg-2026-rescheduled-jaipur-centre-exam-moved-to-sept-5-over-power-outage-11788075358600.html,india,livemint,publish,ok,,,4094,608,78,,236,31,135157,89674,45409,1802,259,922,608,1,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-1,india-1777267579,fcad69cdf1f3937b24d93fe0bdedb5305a7279394510172b8170fee74c52b4cd,https://livemint.com/market/stock-market-news/mcap-of-7-of-top-10-most-valued-firms-falls-by-1-13-lakh-crore-bharti-airtel-ril-biggest-laggards-11788075534827.html,india,livemint-markets,publish,ok,,,2603,387,69,,339,31,130279,86080,44138,1765,250,922,387,1,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-1,india-3804196783,ca71a511c72a0fafa014895181d3a356300ae0e215ad1a408e6c68579b417e4f,https://hindustantimes.com/india-news/4-of-family-found-dead-in-visakhapatnam-police-suspect-suicide-101788076416611.html,india,hindustan-times,publish,ok,,,1917,299,59,,629,58,85651,47450,38118,1386,219,922,299,1,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-1,india-6111833660,4a9229c16b49923c302ac7b5c5fdaa82841e3a7336a42a7dec08e2bc107be430,https://hindustantimes.com/india-news/tamil-nadu-pilgrims-rescue-story-saree-turns-into-rope-on-muddy-slope-amid-nepal-flash-floods-101788072983663.html,india,hindustan-times,publish,ok,,,5799,946,104,,322,62,193149,138681,54354,2274,292,923,946,1,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-1,india-8964475354,2d82e8420724b9da3a711f98a45ce6c78e3eefb78710709f25edfa2bcf442fd4,https://hindustantimes.com/business/checks-and-balance-newsletter-silicon-valley-s-simulation-idea-is-old-and-dull-101788059471500.html,india,ht-business,extract,failed,paywalled,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-1,india-9950054792,e528da4fc83421880f559b39fa6817e9c488bda52a6ebdd7ceee3b2c399944ae,https://scroll.in/latest/1095356/bengal-fir-filed-against-mamata-banerjee-for-violating-hc-order-during-tmc-student-wing-event,india,scroll-in,publish,ok,,,2509,386,80,,558,31,108502,60190,48300,1511,275,922,386,1,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-1,india-9270912648,c3db9b613f409a88e3cc190582729d321b1402a07dfe17d62ae136853608668e,https://economictimes.indiatimes.com/markets/stocks/news/fpis-turn-buyers-for-second-straight-month-invest-rs-30919-cr-in-august/articleshow/133624069.cms,india,et-default,publish,ok,,,3283,510,89,,415,63,128172,84271,43890,1748,248,922,510,1,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-1,india-4732018428,5b49056348c3e2fc63440078c46765ad57858241c6b21fd53150f5f6942b89ba,https://frontline.thehindu.com/columns/kanwar-yatra-violence-2026/article71395233.ece,india,frontline,publish,ok,,,5094,861,125,,538,32,194120,123534,70479,2129,375,923,861,1,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-1,ai-3329676455,19d2c531b47e38a760bffae2dd22c52a8fb2335ce04af841181237754a453e59,https://simonwillison.net/2026/Aug/29/hy4,ai,simon-willison,publish,ok,,,1908,307,48,,149,18,187303,151057,36204,1489,203,0,307,2,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-1,energy-2687626736,17e819b5024d8df01cbbfeea9ec00d5b19e4be9ca825d8eb9ca96dc0a8df8a2c,https://oilprice.com/Energy/Energy-General/Iran-War-Adds-330-Billion-to-Global-Energy-Import-Bill.html,energy,oilprice,publish,ok,,,5208,894,135,,402,42,273711,212001,61663,2090,338,0,894,2,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-1,energy-5095075148,a08ae53d7c430d4c710ad1de119f69b776d2853f6807bcab1a7fab13c373a3a0,https://cleantechnica.com/2026/08/30/poland-coal-capacity-transition,energy,cleantechnica,publish,ok,,,4944,777,98,,516,26,170310,114180,56078,2043,311,923,777,2,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-1,business-economy-4910939563,eb563db2c3effdabbbf434392d6d33645d68a320e3943244b65eb4de72d2af36,https://bazaar.businesstoday.in/technology/story/should-you-buy-iphone-17-in-india-now-or-wait-as-apple-may-delay-the-regular-iphone-18-until-2027-1444461-2026-08-30,business-economy,business-today-in,publish,ok,not_prose,,5804,1162,44,,204,57,299147,259435,39587,3450,210,922,1162,2,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-1,business-economy-1779195495,6add6af5cb0736670a4b41988eed20e32fea91f685b80e40bfc644bbcbb93a8e,https://theguardian.com/lifeandstyle/2026/aug/30/pet-owners-private-equity-firms-vet-ownership-rules-change,business-economy,guardian-business,publish,ok,,,4333,726,124,,458,61,146275,93594,52605,1841,284,923,726,2,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-1,business-economy-6500253767,c4a094cd23f82c4795ac19cb7a5ac67989443a9535ebad60a72410aa37127aab,https://marginalrevolution.com/marginalrevolution/2026/08/finding-emily.html,business-economy,marginal-revolution,publish,ok,,,503,82,59,,845,13,48849,15793,33047,1076,189,922,82,2,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-1,business-economy-9469143877,a5845d568b468f4519ff8ce30da6b7d47a539ebd6e027ffe6be4ccf4b173d98a,https://qz.com/best-suvs-towing-2026,business-economy,quartz,publish,ok,,,21545,3385,182,,132,86,661185,559007,101994,5397,487,0,3385,2,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-1,world-8432829920,046cef4d2ff8fde09083283a1404c34f40c1eb2ea03c2185ae91e49b2c1843d4,https://bbc.co.uk/news/articles/cgk57lg7566o?at_campaign=rss&at_medium=RSS,world,bbc-world,publish,ok,,,6379,1025,156,,197,58,219137,144067,75011,2332,394,923,1025,2,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-1,world-3817040125,0b49e7b0b2cbb4fde965062bedcc26d7a542bcd94cc7fbbe4be144388173919a,https://channelnewsasia.com/singapore/man-charged-suspected-murder-crime-tuas-police-6350256,world,cna-world,publish,ok,,,699,112,65,,539,89,63071,23249,39811,1150,229,922,112,2,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-1,world-5595026305,c6416bfa4258a7810b72e4fb8636eba21de051527807a5d0961543237f8cf5cb,https://independent.co.uk/news/world/europe/switzerland-rave-shooting-victims-latest-aarau-b3041675.html,world,independent-world,publish,ok,,,3017,499,66,,724,46,109697,72664,37023,1634,209,922,499,2,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-1,world-1650249550,b66ee44f50cd7b4e71371823b8426b918387fcdbb38dbd73efb6bbc1d4faf289,https://abc.net.au/news/2026-08-30/nsw-overseas-trade-commissioners-may-return-under-one-nation/107095056,world,abc-au-world,publish,ok,,,3285,562,74,,597,71,126119,82355,43754,1730,247,922,562,2,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-1,world-4038686882,a5fa30c2e3c1bca24681f67600330c320523c7820f588ee2fb67e68697e5749f,https://apnews.com/article/iran-economy-stocks-trump-airlines-energy-oil-dd9861bbb882b04e1680f6b2847b3495,world,apnews-world,publish,ok,,,7800,1277,138,,150,234,239982,182774,57123,2710,303,923,1277,2,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-1,world-3782785464,db388cb7bd2d5db888aad38dc6a0ea622f3ee0f55e0503933767b2a4546de74d,https://japantimes.co.jp/sports/2026/08/30/more-sports/nfl-eyes-japan-global-expansion,world,japan-times,publish,ok,,,726,123,69,,1266,43,55341,21042,34248,1127,196,922,123,2,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-1,world-3436890456,b0798e2c389e015858e3aacfe15782c6173a001707679282a5b78f3a6058aa4c,https://independent.co.uk/news/world/europe/ukraine-russia-war-live-putin-cia-chief-kyiv-strikes-b3041688.html,world,independent-world,publish,ok,,,8206,1299,100,,270,73,231105,180266,50775,2679,265,923,1299,2,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-1,world-6979979133,cea4e42300ac3f7d07f08af440e52c7d484629ee94a2d526f373001e31eac4de,https://aa.com.tr/en/world/morning-briefing-aug-30-2026/4041269,world,anadolu-world,publish,ok,,,8120,1231,85,,6483,87,215092,166481,48510,2548,251,923,1231,2,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-1,world-9566594461,db3dfbde2e79819d73cb93796eab84802afe784b9f9ee0d34addf2ff7109846a,https://lemonde.fr/en/m-le-mag/article/2026/08/30/uniqlo-u-s-christophe-lemaire-and-sarah-linh-tran-leave-the-helm-the-line-was-designed-so-it-would-not-end-with-us_6756977_117.html,world,lemonde-en,publish,ok,too_short,,209,35,34,,939,113,130537,105410,25120,1037,142,0,35,2,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-1,india-8542325354,c2deba1e8ba39a6a449cecbfbf94e09f1c9e5d899113959d3fc2524beaf8df0c,https://economictimes.indiatimes.com/markets/us-stocks/wall-street-guide/warren-buffett-turns-96-top-10-investing-lessons-from-the-oracle-of-omaha/articleshow/133624955.cms,india,economic-times,publish,ok,,,9122,1406,119,,108,103,263428,206868,56442,2933,294,923,1406,2,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-1,india-6053778909,a28dc7d0eff9cddd5bce78bf5a4870a125fc554eeb4e13d822cec6a601a4035a,https://freepressjournal.in/entertainment/nikki-tamboli-arbaz-patel-unfollow-each-other-on-instagram-amid-cheating-posts-fuel-breakup-rumours-after-2-years-of-dating,india,free-press-journal,publish,ok,,,2163,343,62,,421,24,93642,53551,40082,1446,226,922,343,2,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-1,india-8421715574,948ab1d8a3fcde76eb80161b51ddcad2f3a4aaec26a0396561c6aaa52bd02048,https://livemint.com/news/us-news/trump-tariff-costs-now-reaching-consumers-ai-factors-equally-driving-up-inflation-what-fed-analysis-reveals-11788057097867.html,india,livemint,publish,ok,,,5301,813,116,,282,35,182382,125872,56400,2151,302,923,813,2,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-1,india-3975865427,b70ab62f88639853f6a5e2e523f864689e10a5a3ad26480c776c2eb3e94e80e1,https://livemint.com/market/ipo/country-delight-ipo-200-300-million-india-listing-11788068529581.html,india,livemint-markets,extract,failed,paywalled,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-1,india-7969277210,725fbd9459b7151abe0416762c737a9174879ecac3f4ba26e68a06862cdf3285,https://deccanchronicle.com/southern-states/karnataka/karnataka-governor-accepts-b-nagendras-resignation-as-minister-1983456,india,deccan-chronicle,publish,ok,,,2742,426,79,,1811,44,112999,63882,49106,1563,277,934,426,2,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-1,india-3425164668,8a45d80441f5757c40191db803e6075041bc8d2e2a9789000637711e5c1b7bd0,https://dnaindia.com/india/report-greater-noida-horror-6-year-old-minor-girl-murdered-after-alleged-rape-accused-killed-in-police-encounter-3219493,india,dna-india,publish,ok,,,2964,487,69,,1990,83,113083,69425,43649,1603,244,922,487,2,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-1,india-6614514195,18ab5c72eddd2a139693550a30dd135b0464e11013ca0a77b9c87ff5ef86955a,https://thefederal.com/category/international/shooting-at-swiss-rave-kills-one-injures-five-in-aargau-255170,india,the-federal,publish,ok,,,669,121,55,,456,75,53345,22165,31173,1140,179,922,121,2,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-1,india-4906004400,558efafac71b33b058b3a8bf9c3a639fc8047d2c2f35c5e3ba82cd1230da4699,https://thefederal.com/category/states/south/karnataka/hanur-shootout-were-they-farmers-or-hunters-retired-forest-officials-weigh-in-255169,india,the-federal,publish,ok,,,6200,989,143,,30,83,198883,130990,67798,2202,360,923,989,2,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-1,india-2630745382,d0fb2d8aaa6321269fefb3285a20a3d01ba5896c4fab7a41af88cb9390ad6caa,https://scroll.in/article/1095355/at-new-york-event-bhagwat-preaches-oneness-in-diversity-amid-a-storm-of-protests,india,scroll-in,publish,ok,,,8546,1383,95,,420,40,262198,204980,57117,2914,297,923,1383,2,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-1,india-0893121417,bb2601716dd4c389e1eca0234cbdbde436195ba42166b0e32c9c5616fab24adb,https://dnaindia.com/india/report-who-was-gurpreet-gopi-aap-leader-chased-before-being-shot-dead-in-punjab-3219487,india,dna-india,publish,ok,,,1685,264,77,,955,62,80790,39855,40925,1314,234,922,264,2,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-2,ai-1141060853,ec72b27639c454f55be6a0285a646e041c4a8d086a8ba517776ab63c01055312,https://the-decoder.com/sony-and-warner-sue-anthropic-over-one-of-the-largest-and-most-blatant-ongoing-thefts-of-intellectual-property-in-history,ai,the-decoder,publish,ok,,,3961,591,83,,3509,33,221567,175947,45607,1753,253,0,591,1,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-2,ai-6458337264,19861ad42f6ab3f0557c4319b7954cd45fafe62f67d5ea93f878499d6b399dc0,https://fastcompany.com/91576188/web-based-video-editor-imovie-alternative-openreel?partner=rss,ai,fastcompany-tech,publish,ok,,,1469,249,51,,561,63,64809,35991,28776,1280,162,922,249,1,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-2,energy-0290381182,4b42ff1f1647f17e87eac3d46ec05195058917ad9a259ad4df5465ac97c23be6,https://cleantechnica.com/2026/08/29/mediaed-insights-food-as-ecomedia-literacy,energy,cleantechnica,publish,ok,,,5781,905,112,,570,27,265740,214494,51173,2141,279,0,905,1,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-2,business-economy-7902939109,82484a41604f4fe5fe98b5433fe717d80c3e52abf26b7d6e90fda6f319092b18,https://finance.yahoo.com/markets/stocks/articles/dear-apple-stock-fans-mark-133002349.html,business-economy,yahoo-finance,publish,ok,,,2772,445,71,,424,121,100498,63733,36754,1553,202,922,445,1,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-2,business-economy-1176700043,6d3c4bd850c2148b625e664c0e62c9d676b44f8bf30ba2926b9618e29c803ac6,https://channelnewsasia.com/business/nasa-launches-powerful-new-roman-space-telescope-florida-6350406,business-economy,cna-business,publish,ok,,,4421,718,109,,1044,102,148233,96656,51531,1880,285,923,718,1,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-2,business-economy-8367900072,f3383eac0004d9a8e9b09e35280ca12515a5772e6b2f72d46f32b2d6142bf32e,https://theguardian.com/books/2026/aug/30/could-this-one-policy-fix-the-care-system-and-slash-student-debt-at-the-same-time,business-economy,guardian-business,publish,ok,,,6107,1050,125,,563,46,186297,138315,47918,2292,260,923,1050,1,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-2,business-economy-4805591803,ac78d1e0b736e6fb627ce37fb67cfe9dc7b92e2b33ccf7affca77cb5bd69611d,https://nakedcapitalism.com/2026/08/the-sunday-morning-movie-proudly-presents-alice-1988-run-time-1h-33m-plus-bonuses.html,business-economy,naked-capitalism,publish,ok,not_prose,,9273,1500,46,,1034,32,393658,356064,37534,3522,197,0,1500,1,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-2,world-1697374251,0f63bf43eb761c2bc0fcb368f3cf240b192af2ea2bd188da372cfabe771df230,https://news18.com/world/nepal-floods-live-updates-glacial-collapse-nepal-tibet-border-flash-floods-death-toll-rescue-operation-liveblog-ws-l-10300100.html,world,news18-world,fetch,failed,http_client_error,403,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-2,world-3322618443,37d2e0ea1dd31e4b90e3100291a9bfaa4c3391adfde0efcf18f58dd62a06ce61,https://abc.net.au/news/2026-08-30/iceland-eu-referendum-result/107095748,world,abc-au-world,publish,ok,,,3901,640,66,,348,70,133733,92826,40895,1841,228,922,640,1,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-2,world-7420267314,d11c74b12302f73245f685ed1fa34e4b4817b7ff914c0b967ddd245082b32142,https://theguardian.com/business/2026/aug/30/treasury-city-real-life-proof-blocking-dirty-money,world,guardian-world,publish,ok,,,3467,547,102,,154,44,123616,74974,48593,1664,271,922,547,1,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-2,world-3528316191,2dc7b1c7beb4f51f11822a34e43ef04899824782def1400de00a40f76cf1f100,https://apnews.com/article/iceland-european-union-election-referendum-accession-fish-d29f8d4e140894fe22db17005e9c2a2e,world,apnews-world,publish,ok,,,3911,645,88,,239,224,139161,89840,49271,1811,273,922,645,1,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-2,world-4863725812,da63d0e7502bf4f4de23ababa3299165f83f5735b0174907972a731757637391,https://france24.com/en/argentines-march-on-peter-thiel-s-mansion,world,france24,publish,ok,,,598,90,43,,341,184,43329,16597,26645,1084,152,922,90,1,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-2,world-0288298286,338a806676c8fd2eb8107c3d2c89de4bf6018b663e0552bd01e715665edb98ca,https://bbc.co.uk/news/articles/c20lwqpx70qo?at_campaign=rss&at_medium=RSS,world,bbc-world,publish,ok,,,1841,289,42,,492,56,74456,43199,31245,1351,176,922,289,1,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-2,world-9845268922,7621c30800aa61ba6c3d4feeb6fa93945b6e6230f3b9b36635396e6ee762d23f,https://japantimes.co.jp/news/2026/08/30/world/west-bank-palestinian-children-teens-israel,world,japan-times,publish,ok,,,555,97,63,,1149,44,52457,17811,34637,1097,199,922,97,1,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-2,world-3271483947,2e3f3a7bf0b8be2b93dd90aab2d4449ea28d64d58929c58d9e08952cffabad38,https://aa.com.tr/en/politics/iceland-polls-close-in-referendum-on-reopening-eu-membership-talks/4041258,world,anadolu-world,publish,ok,,,1540,228,69,,5262,98,77542,39194,38339,1311,216,922,228,1,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-2,india-6590226751,f6f962cd567f4d3f74fd74090aa03159b2079c097b15544847b9117025262092,https://thehindu.com/news/national/assam/drugs-worth-3253-crore-seized-26500-people-nabbed-in-assam-since-2021-cm-himanta-biswa-sarma/article71407500.ece,india,the-hindu-national,publish,ok,,,1937,312,61,,254,42,102628,54471,48146,1460,269,922,312,1,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-2,india-4363357147,14ef55a44df5cbdb87788b9ad77fd32a1203a7bb63495be5b0a80f2c22c7fbcb,https://livemint.com/companies/people/mukesh-ambani-vs-subhash-chandra-net-worth-assets-compared-whats-the-matter-between-the-two-tycoons-decoded-11788083596214.html,india,livemint-companies,publish,ok,,,5276,809,100,,271,42,176288,125990,50220,2170,275,923,809,1,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-2,india-8066952049,08c801565bf1ef717e57317dc64af96f370c1ba4d76e47be165d8fc8d2eafe1a,https://deccanchronicle.com/southern-states/karnataka/karnataka-govt-forms-panel-to-review-criminal-cases-for-withdrawal-1983493,india,deccan-chronicle,publish,ok,,,1074,161,73,,3232,39,61591,25743,35839,1177,203,922,161,1,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-2,india-2880581543,b09bbe1a736f7ba717c8945ad1bba6927f02d1ffd34c339f404f2f4f6ce8b023,https://hindustantimes.com/india-news/suvendu-adhikari-outlines-bengal-govts-big-moves-after-last-years-lionel-messi-tour-chaos-101788088440057.html,india,hindustan-times,publish,ok,,,3559,550,67,,532,62,124296,80183,44101,1716,246,922,550,1,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-2,india-0919769970,6068e52956172f72b8d40f1cff69cc2f4115a9aaa506998183d8c36ec01c4c8a,https://thefederal.com/category/news/modi-uzbekistan-highest-honour-uranium-defence-deal-255194,india,the-federal,publish,ok,,,6091,934,97,,744,89,180047,132046,47890,2230,261,923,934,1,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-2,india-5495741746,12b9f1dd25a3f132e96996758f6689d4584685263b290a56b81f14b4e1828459,https://livemint.com/companies/news/hdfc-bank-new-ceo-sashidhar-jagdishan-kaizad-bharucha-11788088969518.html,india,livemint-companies,publish,ok,,,2089,337,71,,103,29,95211,50796,44337,1428,249,922,337,1,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-2,india-0784296988,912a0b66d37f341c47b59061c47c15104b30ada42b858f3f8ae6408b64f746e9,https://freepressjournal.in/bhopal/mp-bjp-begins-2-day-orchha-meet-gen-z-outreach-2028-poll-strategy-in-focus-video,india,free-press-journal,publish,ok,,,3933,600,105,,621,23,140671,87139,53521,1788,295,922,600,1,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-2,india-1981699551,6c141adf4bc595dfb0fb015864ada08933d6a2e5f94ce91d65f82478ccf9db5a,https://thequint.com/news/breaking-news/bihar-congress-leaders-plan-delhi-protest-action,india,the-quint,publish,ok,,,3140,485,69,,762,67,112192,69041,43086,1606,242,922,485,1,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-2,india-0584260324,c31c373a5eeff2e46d4108838421b2d8692a2bbbf0b62814962e1d5c6d658e41,https://scroll.in/latest/1095358/kolkata-police-summons-tmcs-abhishek-banerjee-derek-obrien-over-party-signboard-removal-scuffle,india,scroll-in,publish,ok,,,2584,401,64,,487,33,96784,57854,38919,1494,220,922,401,1,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-2,india-6572691870,197c5e4ddcf27d9e3865456afd93778a1028e4a208df2de84a652dd778c61d30,https://thehindu.com/news/national/nepal-seeks-to-import-power-from-india-after-flood-devastation-asks-for-early-approvals/article71405229.ece,india,thehindu-biz,publish,ok,,,2307,342,78,,156,42,102680,53657,49011,1453,275,922,342,1,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-2,ai-3577215013,e8bfe9c394e9182507befde3035e2c61abfe94cb53e373f1afafa0285c9cbe7f,https://wired.com/story/why-the-hottest-new-wearables-want-to-be-ignored,ai,wired-ai,publish,ok,,,9410,1561,90,,452,134,350890,303965,46860,2987,248,0,1561,3,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-2,energy-4036304876,e2e33678a28f3fec63eb5f52f2956e862b5a594d03f2a15c9071d6ed31440e45,https://insideclimatenews.org/news/30082026/data-center-small-modular-nuclear-reactors,energy,inside-climate-news,publish,ok,,,10169,1644,131,,333,42,287141,220045,67010,3072,354,923,1644,3,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-2,business-economy-7561115764,fec2568459fef474339b9c499e500c4746cab07e2acd2834d063d635e7743052,https://businesstoday.in/technology/news/story/how-tim-cook-positioned-india-as-the-pillar-of-apples-long-term-growth-beyond-the-iphone-552067-2026-08-30,business-economy,business-today-in,publish,ok,too_short,,334,51,38,,326,95,128836,105214,23613,1041,134,0,51,3,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-2,business-economy-4598586279,52a766cd66ba53a7aca821f45cb7c3f95825ba9465fa2b9c356082827bf30a1c,https://semafor.com/article/08/27/2026/saudi-firms-pull-ipo-plans,business-economy,semafor,publish,ok,,,2633,438,77,,528,28,191468,152523,38902,1507,220,0,438,3,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-2,business-economy-7988021953,da3a5e5bf67e66c1808b5fcd7162bea092d425f96feee09b3bdae88ee6dab1d5,https://aljazeera.com/video/newsfeed/2026/8/30/protesters-in-argentina-urge-tech-billionaire-peter-thiel-to-leave?traffic_source=rss,business-economy,aljazeera-economy,publish,ok,not_prose,,324,47,36,,1350,25,37105,11938,25157,1036,145,922,47,3,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-2,business-economy-6174525068,3033a9979731368c4b172b1039c3bcebbf0d664e03989dca47d475585972f036,https://qz.com/best-places-visit-sicily,business-economy,quartz,publish,ok,,,21891,3364,181,,131,88,634108,560590,73415,5431,359,0,3364,3,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-2,business-economy-9476615714,3e498eeeb122c222cc888c246ed5e8271677d7a76e965569e0e76725d3ef4eae,https://seekingalpha.com/news/4638045-sa-asks-whats-the-best-ai-cybersecurity-stock-play-right-now?feed_item_type=news,business-economy,seekingalpha,fetch,failed,http_client_error,403,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-2,world-7046932444,de0d66c2963433dcdf692dd51bc33be08596ca150918ac8dd6e0eb94479a9a6d,https://news18.com/world/nepal-flood-rescuers-thought-it-was-a-cat-then-found-a-5-year-old-girl-alive-under-rubble-video-10300722.html,world,news18-world,fetch,failed,http_client_error,403,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,
2026-08-30,2026-08-30,2026-08-30-2,world-2926822944,a2d34c3b8fa22220af710644102d07000624df3e1bf4fc185ad4a6fea241d639,http://euronews.com/my-europe/2026/08/30/iceland-says-no-four-takeaways-from-the-eu-accession-referendum,world,euronews,publish,ok,,,6798,1084,127,,532,70,217838,160852,56923,2496,306,923,1084,3,,,,,,,,,,,,,,,,
